<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOLUME>,<DES>
2005-05-16,42.15869201488163,42.71657149333328,42.03864073885626,42.66007614135742,2244300,1
2005-05-17,42.72364015060633,43.055543671658654,42.52591176896519,43.0131721496582,3440300,1
2005-05-18,43.19676083216014,44.14303625866135,43.19676083216014,43.56397247314453,4602800,0
2005-05-19,43.81820278354295,43.97356230360623,43.06259498043869,43.32387924194336,3531700,0
2005-05-20,43.60635283274235,43.95238013767934,43.43686946639946,43.7122802734375,3716900,0
2005-05-23,43.74757520757003,43.86762375623015,43.458043344150205,43.52865982055664,3197700,1
2005-05-24,43.35919380548175,44.19954201071729,43.23208195005495,43.95944213867188,3656800,1
2005-05-25,43.59222141785565,43.641653496562725,43.161453851540045,43.394493103027344,3101500,1
2005-05-26,43.81819546980636,44.489062829013086,43.74757898729876,44.48200225830078,2998900,0
2005-05-27,44.48906906436106,44.771540421673386,44.36195722295517,44.50319290161133,2591500,1
2005-05-31,44.49612379218665,45.33647179436204,44.4255073090562,45.1246223449707,4241200,0
2005-06-01,45.15992826759469,45.230547440945024,44.7362213090307,45.05400085449219,3613800,0
2005-06-02,45.0539930962915,45.54831644923839,44.8492015696092,45.46357345581054,2667400,0
2005-06-03,45.30822434022494,45.89434593223652,45.265850145029,45.66131210327149,4526900,0
2005-06-06,45.81666090871509,46.438098748121135,45.647180310554845,46.28980255126953,4055000,1
2005-06-07,46.3109949924844,46.6711406526373,46.09914016723633,46.09914016723633,6010100,0
2005-06-08,45.95084585143122,46.21919063854769,45.36471881325585,45.52714157104492,4191000,0
2005-06-09,45.534218087348776,46.0356022602874,45.223499010380806,45.97910690307617,3461400,1
2005-06-10,45.93672623888583,45.94378411594773,45.27291943198368,45.65425491333008,3192300,0
2005-06-13,45.93673078849237,46.1485802628716,45.13874881068773,45.640132904052734,5477400,0
2005-06-14,45.67542800049426,45.76017099346748,44.38312564303088,44.43962097167969,6143900,1
2005-06-15,44.7715253738596,45.48476409912109,44.63735031200186,45.48476409912109,3944800,0
2005-06-16,45.37177377616885,45.37883703939573,44.94806957330707,44.97631454467773,2825700,0
2005-06-17,45.30116091193018,45.74604955218452,44.98338138757292,45.63306427001953,4531600,0
2005-06-20,45.12462675549063,45.26585973555576,44.89865075477073,44.96220397949219,2991500,0
2005-06-21,44.77152903456678,44.77858960447288,44.27014236816682,44.33369827270508,4041000,0
2005-06-22,44.06535234540696,44.75034074964686,43.924116706420286,44.58086013793945,3498200,1
2005-06-23,44.58793264688653,44.623240892626185,43.63459654268347,43.68402862548828,2894100,1
2005-06-24,43.500418060669816,43.71933347741624,42.72362593931175,42.78718185424805,4432100,0
