date,a2c,ppo,ddpg,td3,sac,mvo,cap_bh,twii,0050
2025-05-16,1448558.3118028229,1326309.623254982,1456716.4514777877,1046998.0701790444,1080126.4173184105,1043252.666396812,1347908.5529050017,1223478.401181474,1356560.476499541
2025-05-19,1428781.4808004308,1306271.6876137329,1435774.160029382,1038230.263980475,1063098.1540172852,1031511.5974579124,1326830.3406581702,1205562.8820303848,1337657.5619915198
2025-05-20,1425814.7065044877,1306373.5217303452,1432735.1378247691,1040165.08645719,1067692.7966592056,1032228.7957121532,1325427.164864679,1205686.0616171423,1340252.1218088034
2025-05-21,1445089.6039757128,1323041.4672803318,1448566.044799755,1049605.8045209,1081372.2880679246,1049568.1142296777,1342447.7539702414,1221250.3384430252,1361008.261011496
2025-05-22,1432900.5079513956,1312235.3091984654,1435016.7133192252,1039057.6736432376,1070851.3457242951,1037884.7613749777,1332771.5470821783,1213803.771417632,1346182.463454124
2025-05-23,1432540.483309693,1309543.0276625452,1433982.103703405,1033748.2874758656,1069654.815728489,1025009.9999305084,1330697.5616986929,1212755.2133900367,1340622.7893701096
2025-05-26,1424109.4630486905,1302238.0838693238,1425688.0597839658,1030660.201505054,1062782.778689463,1028632.541573612,1321942.8729199634,1206276.4703469211,1339140.1191248852
2025-05-27,1407037.4397675402,1288524.3684292564,1411015.794509446,1018615.4634610232,1053148.5635228038,1016361.1258877384,1308266.2275150393,1195072.5977382434,1327279.5489461028
2025-05-28,1412793.110231729,1291736.957719939,1415197.8795199108,1021862.063121984,1053570.54296287,1026072.379248843,1311292.467878302,1196258.9943797945,1329503.4412020806
2025-05-29,1409371.002678166,1288500.7913994668,1411402.9803649809,1019960.5819497928,1051129.681867588,1023370.3146787956,1309196.2421476252,1195675.3681849882,1332468.5554688114
2025-06-02,1381410.385012193,1266881.167280215,1385508.9731913535,1007163.7124907342,1026576.0423209982,1012047.2643360662,1288040.3349655108,1176374.680359365,1303928.8499261267
2025-06-03,1388111.9881787142,1274694.444576929,1391733.3370436982,1010531.5638973452,1036485.429765106,1017325.697124818,1296604.909147013,1183332.2484923904,1313194.973399484
2025-06-04,1430352.3704826843,1305918.1300040274,1431955.5033367071,1021924.297471873,1052455.9873577305,1026323.729118324,1332289.365163165,1210842.4291320816,1343958.5711981463
2025-06-05,1433318.8163908496,1308816.2769826388,1435330.690812435,1020631.6833024252,1056073.9327625397,1024312.0095249204,1335301.576794824,1213998.058225875,1346553.0179035712
2025-06-06,1431798.50719664,1309500.1585193735,1434399.3753432604,1022159.5461729215,1057732.514444059,1020275.3208345374,1334055.793296189,1213226.8183620726,1348776.9101595487
2025-06-09,1444126.4604872167,1318877.6190641932,1445351.8349433949,1029050.4640359896,1061835.283789252,1027121.2571828008,1345031.4976827423,1220487.4126543505,1361749.4830222493
2025-06-10,1484842.6031376238,1348402.182329012,1485942.5308893376,1034053.1613690231,1068033.0389680143,1042433.8329671792,1379644.989863932,1245795.8949254055,1398443.3093543733
2025-06-11,1505226.8800171467,1362151.5421606577,1502518.8499930375,1038592.0925832326,1075360.2636142548,1049076.1333560632,1396342.9456219757,1258564.0170110352,1398443.3093543733
2025-06-12,1491881.413704971,1353158.972072377,1490265.1602254051,1038421.053298441,1075357.884686991,1049401.2192975287,1384249.0197783464,1248354.4421501728,1398443.3093543733
2025-06-13,1479209.346662947,1343859.7662021243,1476230.8116795132,1036363.6087825852,1074043.0576753914,1050793.7461074612,1372125.05960505,1236319.3808201945,1398443.3093543733
2025-06-16,1476863.675968471,1342370.2518369514,1473909.788873131,1038520.6084910244,1075064.0846192471,1049949.4167779374,1368817.6591891192,1235028.401865197,1398443.3093543733
2025-06-17,1494389.9142689346,1349636.4705654662,1488902.5863409406,1034546.5365181532,1067422.0907561048,1047099.733803766,1381463.89867348,1244084.726989293,1398443.3093543733
2025-06-18,1489450.004784556,1352858.45419192,1498061.4396948337,1024099.4216821,1050575.230814415,1040354.302927274,1387643.8640639116,1252214.1421323963,1410526.3705594265
2025-06-19,1465734.3031890048,1332459.3455266107,1474154.5387921494,1012838.6012512868,1038332.0087504,1027205.6905565548,1366675.9498494386,1232429.4876177714,1396590.084659702
2025-06-20,1480723.4436755967,1338222.2619994658,1486946.856037835,1006405.3274331836,1033567.6100164972,1024735.0126261816,1377236.7594053522,1234795.388970176,1394514.4820506186
2025-06-23,1447192.824660896,1320741.8120229552,1459951.875052761,1002057.2237850764,1035775.5647223116,1023761.6111793144,1352609.5638060486,1217223.7005838996,1382950.3780537657
2025-06-24,1481141.158794015,1347595.7653564124,1493255.7678985912,1013800.9216477362,1050873.1217970226,1027385.0060533116,1383517.5298322712,1242806.000355536,1408154.3017684135
2025-06-25,1504967.3592914662,1363702.607022517,1516430.3624900775,1018453.413241831,1063950.5178101198,1051141.2424047252,1402746.466259858,1256352.1448399404,1428613.8616773176
2025-06-26,1507977.8525854952,1367012.7135687654,1520468.4596590768,1021046.1780016128,1065589.683129729,1044074.2711781884,1405752.8730036244,1259809.7061357328,1430392.9981044715
2025-06-27,1515532.3670132868,1371736.3365543534,1523408.4106329128,1028554.940459664,1072648.6149846565,1044986.8233479578,1410677.6183845925,1264724.0903061714,1431875.555237837
2025-06-30,1493529.9936434207,1353061.860250595,1500055.9005767708,1020882.1806170684,1058360.900953004,1042149.0284688728,1389956.7404668457,1246573.2609498284,1433951.1578469204
2025-07-01,1515429.0071520172,1374598.8637382623,1526857.6208351816,1028226.7293494424,1070988.613253227,1044111.5432535995,1414544.8366322988,1263247.6855966852,1442253.5682832538
2025-07-02,1518682.4467298638,1379290.9885108236,1532586.8621395049,1034061.3024000362,1077874.6757623411,1050245.0628710445,1417832.069109223,1264593.0342271875,1442550.1475770422
2025-07-03,1527691.9102568035,1389472.0501724067,1541150.1757173392,1043052.6321429304,1095343.645830327,1057305.030896611,1427000.1478651415,1272167.375459804,1462416.6620102285
2025-07-04,1521325.3702169394,1381848.48812529,1535123.720253629,1035042.3906626937,1087154.5818590468,1054284.371285949,1419588.4088132393,1262899.2602114072,1448776.9554042923
2025-07-07,1513449.982875781,1375068.5823989736,1525893.7061264066,1032187.4302969944,1081396.143789329,1038698.6763872398,1413249.6586729996,1256246.359173515,1440177.9656741705
2025-07-08,1511130.3203320175,1370596.0565693057,1521780.531982276,1028083.9897103402,1076267.4823149038,1038018.1173800168,1410036.208736669,1252524.388409523,1433654.5785531318
2025-07-09,1523003.5787800092,1381234.89041721,1538499.652271855,1025628.1003390256,1076513.763477964,1048598.5894690503,1423029.172045154,1261751.5896566345,1448480.376110504
2025-07-10,1532553.531844367,1392744.730124116,1549609.9335675114,1032568.15515913,1091504.4370628612,1057702.2889865497,1435372.9896799529,1271062.806820823,1465085.3100950299
2025-07-11,1534791.014075096,1393393.7903893443,1551426.71007413,1033484.3394578889,1091544.9321926022,1057789.0946938845,1437110.0520201926,1274299.0605642083,1471312.11792228
2025-07-14,1528666.6815934766,1389313.9837375928,1544732.9762786687,1036826.4654510363,1091065.432820406,1044584.415957176,1430274.9882932098,1266678.3355440386,1462713.241304017
2025-07-15,1544381.557112733,1401996.7511676813,1559381.2109118158,1036754.917587046,1102300.690935068,1046849.884357559,1445389.4843017475,1279054.9303285973,1482579.7557372032
2025-07-16,1563002.1157601643,1414614.320154413,1576284.2259708825,1038798.3463376532,1105086.1489671122,1047186.727071164,1461643.4457500034,1290646.9389708596,1494440.4390278442
2025-07-17,1566364.3610950566,1420034.905973825,1579736.5826359915,1047300.0471440394,1113685.7392747437,1044910.9229002856,1462782.701306133,1294588.9045385553,1503335.8949398957
2025-07-18,1592797.5311969435,1436500.448922171,1603602.3285916229,1045089.3399200692,1119411.2331030732,1057554.6697191969,1483199.5086498498,1309703.455537475,1525574.5912759537
2025-07-21,1587630.3836759732,1433644.5063740814,1599672.53792738,1043824.908211528,1118927.5359430418,1053641.6663734096,1479049.6526772573,1307319.0663074842,1509266.2365852164
2025-07-22,1565773.1232928666,1416874.7890068237,1578003.153089048,1037014.7393357742,1109322.5298405348,1039232.2236622764,1459802.7003933033,1287567.4493019185,1498888.1104279405
2025-07-23,1585884.2108305043,1437559.2844771645,1599867.577958964,1057167.6580814235,1133517.143378048,1046799.4498943924,1478333.6922865978,1306092.9590176265,1503335.8949398957
2025-07-24,1585961.7040254995,1440173.9950103797,1604700.1261398438,1060630.8841055224,1142648.036186563,1048561.4990698544,1481408.5164738472,1309176.9339113077,1512231.3508519472
2025-07-25,1583482.8101949396,1439077.4000790012,1605384.7355346123,1060784.190971726,1143708.7724807686,1049089.7324740596,1480601.453057031,1308653.2565739995,1509266.2365852164
2025-07-28,1588229.032696474,1443618.401652688,1611016.1004434377,1067115.0719368977,1156770.177672533,1063209.9961111452,1482500.1188572247,1311375.350408183,1513713.9079853126
2025-07-29,1574955.0235877377,1428658.405965742,1593830.0458905527,1054092.1116306577,1146509.9159708673,1059586.4653095545,1467975.5277248358,1299531.2940146865,1495922.9961612097
2025-07-30,1597669.6192506412,1452065.0940546507,1619124.6872923677,1066798.5096179124,1161779.8819100214,1066158.042670039,1488971.9615409912,1314105.3207345924,1512231.3508519472
2025-07-31,1598718.3041613805,1457923.8190439334,1628488.8608532734,1067566.0659008834,1176630.1229068043,1077952.7590388528,1497144.1228109316,1318630.912497094,1528539.7055426845
2025-08-01,1580210.7165188473,1445903.6352162892,1610930.0325592668,1065366.5577139454,1183154.8253741458,1071769.0373264295,1484098.8171303624,1312573.9993709747,1515196.465118678
2025-08-04,1574186.467570878,1439099.369664054,1600041.099792777,1066177.6589471146,1178880.123339905,1069591.0183825283,1479273.1531256938,1309468.692310848,1506301.0092066268
2025-08-05,1593254.4719924524,1455308.6771708778,1618860.2460853832,1073035.2222271431,1194209.661887781,1082372.7726251644,1498793.9814835023,1325244.1028866798,1525574.5912759537
2025-08-06,1570548.0602686778,1441669.3413810774,1599370.7944833396,1074235.309673915,1195245.52873392,1081328.9457701084,1480245.826938023,1313300.9339660052,1512231.3508519472
2025-08-07,1620011.3949703889,1476687.6087662512,1650831.0741847616,1079691.3081889683,1203381.91139352,1097754.5282481555,1525856.310204409,1344465.8069985916,1555226.1863906977
2025-08-08,1618209.7322809417,1475298.2765888865,1648452.5076102328,1080343.4388803337,1207149.5455202586,1107744.421530614,1524360.0653845847,1345445.4457192083,1555226.1863906977
2025-08-11,1628502.0425956529,1484808.7931090803,1659975.4361560892,1088217.661475684,1226988.908466267,1127677.6367162792,1533210.4093406843,1351844.111091359,1567086.75656948
2025-08-12,1630721.6408175807,1488792.2513752093,1661819.1061651343,1096250.6865612883,1235399.653815505,1135086.7619619677,1534446.801419676,1353124.4786609963,1568569.4268147044
2025-08-13,1649161.8947359726,1502243.5424963431,1677949.6387723198,1101672.4691342118,1251311.5750752091,1147970.5132430736,1552282.8942533447,1364979.6934184798,1581912.5541268522
2025-08-14,1609534.312329047,1482865.9284456165,1661354.3892718095,1084783.9973641618,1221097.080447857,1148485.7064142488,1535240.2716871845,1357590.777940352,1575982.3255933905
2025-08-15,1613869.1140078804,1487978.975041092,1668147.162487361,1091599.970149064,1230995.6517564736,1144769.227534222,1541184.539268733,1362989.128799792,1575982.3255933905
2025-08-18,1616819.8986672636,1494694.288040877,1678273.021072548,1099562.5955589998,1246650.7568509262,1158249.4568305046,1547360.7546755758,1371280.8871993327,1580429.9969934868
2025-08-19,1616496.3783848516,1487026.567206866,1671424.999134118,1090129.568843321,1226144.7569086156,1137604.843534005,1541973.89679817,1364054.4243733676,1577464.882726756
2025-08-20,1565807.1264102366,1444644.4182043006,1615713.0466189648,1075898.0941479988,1196175.5621495177,1098372.2530890135,1491109.8252146086,1323275.308017339,1532987.4900546398
2025-08-21,1583134.1281523951,1465072.5591943627,1635222.9181473316,1091104.8430301135,1218948.9419818544,1106024.5232717353,1510652.4538825238,1342133.5995295984,1541882.9459666912
2025-08-22,1565947.58011687,1452285.0064133732,1617579.9140545889,1081078.808490302,1210701.3126391282,1096250.9174392903,1496189.6340391329,1331062.53333151,1534470.0471880052
2025-08-25,1730256.6313439417,1536991.1319208357,1657057.3204220713,1229031.4870903315,1433677.0027238326,1111088.3218151769,1532313.0042970278,1359790.9447688332,1562639.0851693838
2025-08-26,1731583.0153641424,1536133.627829395,1659097.0607170055,1224316.633823326,1431484.8499334971,1108610.0902169126,1533285.2480765986,1361343.488903171,1564121.6423027492
2025-08-27,1745663.2049290645,1547011.6322529623,1672569.7509076134,1224111.5073129728,1438871.5222624934,1105668.8948202478,1546769.108280283,1373374.611987037,1571534.5410814355
2025-08-28,1715172.6547445897,1524349.4540607454,1642874.0643638251,1218031.8412613322,1428290.3188420828,1102756.6297021154,1520890.7508511737,1357498.3385524212,1556708.7435240634
2025-08-29,1715354.832118549,1519770.8196825343,1639979.6166891276,1212547.025843984,1423595.8513729144,1107576.7027812789,1517015.6707287785,1357310.724883425,1556708.7435240634
2025-09-01,1718415.497974267,1516571.5029325911,1637825.2591956086,1210253.692717513,1407872.1802350436,1082169.270230878,1514482.7556051358,1348272.340658289,1541882.9459666912
2025-09-02,1716323.1536279991,1514500.2987457556,1633555.65385331,1211223.690678507,1404046.1594413524,1090475.50164087,1513000.576728628,1345194.4919252282,1541882.9459666912
2025-09-03,1717318.7563310172,1515946.767085594,1636289.746725391,1210137.495531562,1405849.7498415636,1092827.3721468872,1514816.8836458852,1349872.5813288845,1540400.3888333258
2025-09-04,1721019.510262916,1521538.4566440526,1638965.8977530692,1218435.546051263,1416567.4781750585,1098085.04766207,1519094.486423197,1354328.1598271548,1550778.4018787427
2025-09-05,1742198.3804850436,1540058.8291202902,1661268.116650834,1222541.1167017266,1427270.8700118614,1112710.716089578,1541903.1686294903,1371956.4058034432,1567086.75656948
2025-09-08,1750797.905517129,1542521.5518332468,1665346.4358751173,1221968.7621274164,1425706.03418961,1121331.8057386803,1543210.161124762,1374913.8098428803,1581912.5541268522
2025-09-09,1771349.870177152,1564299.6005926712,1690084.7016107272,1231027.6232809022,1445472.8979849422,1116200.56155427,1568780.9768391603,1392153.810389859,1598221.0219294487
2025-09-10,1802279.4588762824,1587029.2097214754,1716929.013209425,1235179.5431693103,1467966.148983141,1148191.427702308,1596915.524509275,1411052.3595290517,1629355.174177558
2025-09-11,1813829.0698470864,1591368.7147353522,1728295.7328835302,1232602.3979907604,1463433.903860049,1150330.4156294144,1606683.6327409924,1412347.386125887,1644180.97173493
2025-09-12,1836955.1096226,1610245.6115153448,1748342.914845489,1247274.9738745652,1479438.0681117976,1147686.5433339304,1626615.3697553617,1426850.1962285824,1660489.3264256674
2025-09-15,1831571.779378194,1605547.395834403,1741517.6416620428,1245142.1184142092,1474824.6209552912,1139438.0632388915,1620871.7654599496,1420270.0433480565,1660489.3264256674
2025-09-16,1861135.6882328184,1624490.5341905693,1767414.2868715702,1244300.504640326,1475286.368426453,1139208.718729224,1645380.1244871763,1435531.8409933131,1682728.0227617256
2025-09-17,1846594.8017180208,1613457.7778465569,1751749.2021503828,1244107.7383613538,1470842.0777281802,1135868.5105557032,1630213.5087638127,1424811.935073637,1670867.3394710845
2025-09-18,1869694.916842216,1631923.7957808257,1772007.75011495,1251245.618599126,1487142.5887425053,1145633.6219787889,1652955.297752527,1443357.5736028114,1688658.364407046
2025-09-19,1857095.205436414,1623391.1664312317,1754075.2207901122,1257334.9161608175,1505403.5893260932,1132772.0285593946,1636555.552917423,1432660.093806835,1690140.9215404114
2025-09-22,1887928.1606922648,1643234.6495072322,1778434.1170084788,1265776.489979814,1518451.5145794167,1124618.749948517,1660370.9134431486,1449588.207140806,1702001.6048310527
2025-09-23,1930275.0411393573,1666932.013198233,1813455.5509569512,1268532.0665501708,1520094.326351259,1127962.0053649382,1692637.382553095,1470131.1928236403,1733135.7570791624
2025-09-24,1928727.5127880643,1663404.6116714068,1808253.2010629848,1273305.4374332535,1518217.1235881855,1126926.0132432622,1689944.3624465645,1467294.889852179,1731653.1999457967
2025-09-25,1910196.343639996,1656379.9804190726,1799751.1232770828,1276364.7683847928,1528899.1145836331,1120725.8406969097,1677619.425222644,1457611.7272217588,1725722.8583004763
2025-09-26,1887368.2141751745,1634187.7666271382,1773535.8666163532,1263894.6462439464,1499662.276491756,1119122.544355499,1651942.2484995986,1432769.3801364712,1697553.8203190977
2025-09-30,1902678.022462932,1643732.7707778122,1780450.7918739575,1271548.6220509042,1507978.495471575,1150165.8204360926,1659567.443708246,1446224.1791901982,1713862.175009835
2025-10-01,1918536.4113205995,1651684.6962351864,1792964.7255794478,1270122.101944218,1510809.1794846903,1149932.8918035529,1672993.855655955,1455318.683422445,1722757.6309218865
2025-10-02,1954278.0631809533,1674174.331858292,1826653.068089372,1270204.502941948,1514954.0440709433,1156566.5581061635,1706033.4238538854,1477469.7862681018,1755374.4534152201
2025-10-03,1988106.976503438,1696675.4703115916,1859537.457401011,1270880.1961493248,1527436.0246804522,1175447.947333509,1737741.7594534175,1498903.3625511082,1780578.2640180092
2025-10-07,2031270.4637047504,1728992.1902036257,1895082.117688351,1288141.510411959,1553429.4938310958,1172621.5136281042,1772279.3844147378,1524157.9127295602,1829503.4412020806
2025-10-08,2015930.07021318,1723047.4305131915,1881940.7931838485,1293248.7038568447,1552907.557785129,1174923.9757055428,1758774.297637254,1515853.2456344268,1813195.0865113428
2025-10-09,2041244.427543186,1738719.3913595816,1899178.7991679949,1297658.2706502937,1555003.3169326952,1169531.469306939,1778532.9874882358,1529197.226818362,1826538.2138234908
2025-10-13,2007327.3223870357,1711714.769913891,1868841.105026561,1278460.333684232,1535582.1695623917,1163780.2617708372,1751796.8363273866,1507997.2104090033,1808747.3019993878
2025-10-14,2009419.7812416728,1706484.5167343405,1867334.771089267,1268580.2963820738,1515763.501320694,1163114.892467053,1749405.3104357095,1500700.7343188066,1799851.8460873363
2025-10-15,2051886.8699034457,1733195.9550174938,1901988.672301825,1270919.697482854,1533562.747170711,1184405.5531811668,1784363.625403715,1527729.2455797289,1832468.5554688114
2025-10-16,2081526.4746914867,1758498.7971592618,1932812.304002873,1291521.3147824588,1563333.6327711483,1188409.9462085254,1811223.4517780268,1548574.0540688373,1868050.4922288759
2025-10-17,2052306.7061464149,1743933.6772725815,1909189.948335169,1300773.8354705868,1562469.7966365828,1174987.1379502427,1785887.2389183042,1529222.3878351953,1839881.4542474973
2025-10-20,2086410.114974663,1767372.3969964553,1941821.416340501,1312628.9334692908,1586072.609780208,1190053.3030219164,1816111.425248339,1550857.142857143,1871015.606495607
2025-10-21,2086361.753204497,1767711.604788573,1939683.7032140205,1315993.9654512298,1592473.8842677807,1194866.226033125,1817030.7511367328,1554429.46026884,1873980.8338741965
2025-10-22,2072141.2905574269,1763012.4389742406,1927361.9629967124,1327673.899729071,1603132.3038830047,1190725.735328022,1805623.3149286304,1548632.361990455,1859155.0363168246
2025-10-23,2067013.612092892,1760784.2071065872,1921405.4192258045,1330554.3965519583,1604588.3424485284,1202494.1283375074,1797839.2913243836,1542098.702293208,1848776.9101595487
2025-10-27,2100989.353489143,1786391.5173700196,1954097.9963807624,1332727.9078535563,1624164.4476433562,1202504.2614233445,1831386.999816714,1567940.3793296777,1891771.7456982995
2025-10-28,2093977.3798205047,1778339.3635661283,1945513.7889375584,1330993.7825838705,1619068.4411687374,1201863.538163317,1825269.880554997,1565446.70377005,1878428.5052742928
2025-10-29,2127600.157269268,1797983.3177240652,1974379.992306789,1337421.8931463738,1626646.6905213837,1202721.230762265,1852338.9215852036,1584805.6995172915,1909562.7706342612
2025-10-30,2129334.7859511813,1797414.668722357,1977881.9534346324,1337839.5751384394,1620000.6601903827,1223078.9694015612,1850880.6634127689,1584401.8104992548,1909562.7706342612
2025-10-31,2129184.009317669,1789505.6283293774,1972197.774754241,1325960.9345329022,1604650.527858107,1232056.1801728515,1844236.1477386255,1581367.1730777118,1919940.783679678
2025-11-03,2139412.236040078,1793048.3343354482,1973494.5494435497,1327895.5202935603,1599523.7022083618,1229324.199786154,1848517.0955361824,1587037.700501853,1902149.8718555751
2025-11-04,2127825.055629067,1784743.969319919,1964009.6017161864,1319516.5940265828,1584583.063861935,1237215.064950994,1839593.2054803248,1574825.7462839638,1896219.5302102547
2025-11-05,2082518.5128401504,1760526.4819139189,1929755.042601398,1321500.4505616457,1581665.5803118318,1212172.4693682182,1805627.9520384,1552449.5070355127,1872498.276740831
2025-11-06,2088315.1441020784,1768002.994462459,1934024.5657562977,1325886.1602133506,1591955.0057979785,1225847.7576124596,1812445.1947307205,1562665.2080569952,1876945.9481409274
2025-11-07,2076014.6033773865,1757706.2351027234,1922353.2614703088,1319880.0312978702,1580914.8465349567,1203075.0460749883,1799351.2620158,1548772.3885189183,1854707.2518048694
2025-11-10,2092888.4185797311,1771750.990192978,1936671.8596666795,1326089.840414605,1595289.4145594405,1212468.307913259,1816597.2630506463,1560988.2809829204,1878428.5052742928
2025-11-11,2091850.3286172096,1771141.1774311946,1931313.690568001,1329550.4682788083,1609358.7698335636,1234715.198928766,1811706.9011870516,1556251.993053371,1865085.377962145
2025-11-12,2099246.9570374107,1782962.6529194256,1943512.950374764,1343223.4977422294,1629356.268370881,1227177.0582411662,1821250.878735158,1565333.588590026,1873980.8338741965
2025-11-13,2090379.0971538348,1780009.7602883652,1934758.1188170444,1352278.9461543146,1644619.9500901944,1214354.1451304166,1812083.1735675111,1562895.4860588822,1865085.377962145
2025-11-14,2052171.150246688,1752361.1117431938,1903216.1280454104,1340887.082087502,1615557.8801349087,1201807.603310641,1778201.9145017243,1534550.7254304038,1829503.4412020806
2025-11-17,2060198.923088527,1756436.4924271193,1910101.9296726212,1337043.1982026582,1606284.00492508,1208331.623775235,1784983.2518391795,1537340.6446143116,1835433.782847401
2025-11-18,2013591.9017606888,1717268.2036844697,1860723.2622803696,1320798.5817473396,1586870.9137359709,1173673.7964045056,1740801.512253217,1498626.5913659425,1792438.9473086505
2025-11-19,2000065.9724714537,1703514.855533902,1845418.1351839984,1309672.210889637,1567631.9252659015,1172483.6115013969,1728204.20223076,1488768.723762119,1780578.2640180092
2025-11-20,2071208.95134655,1756761.049920455,1908692.1678742648,1331634.660533334,1612155.0444690732,1191415.6416470464,1789662.7152732222,1536167.1566683531,1835433.782847401
2025-11-21,1996310.3497838608,1699632.1543998464,1837457.641233233,1311579.9145029876,1565682.6713542887,1168338.5235900178,1719749.593656069,1480637.1207045084,1774647.9223726885
2025-11-24,1997316.057296299,1707135.6694793354,1836463.0718874088,1326463.641246889,1576819.0109015508,1178359.9304472688,1719494.610510361,1484518.699831804,1765752.4664606373
2025-11-25,2026960.1354849148,1723028.717123752,1865302.8684486677,1310992.4870425686,1570580.5325012666,1184422.1879042182,1747335.6444276837,1507367.091030918,1789473.7199300607
2025-11-26,2064318.7411957488,1754255.1942265113,1905923.5341699484,1322575.295313773,1599447.1483711684,1211817.758365372,1781951.4254618825,1535225.0406815354,1819125.3150448047
2025-11-27,2070425.3995895777,1766655.9488746952,1917448.3147171717,1340001.1997266551,1622932.099572573,1220519.0524310682,1788558.8398554667,1543346.0323537858,1835433.782847401
2025-11-28,2073775.4805729825,1768987.6078638907,1923634.9175758152,1334433.20271942,1613696.2528267854,1225096.433537239,1790424.4959567972,1547376.0614803978,1848776.9101595487
2025-12-01,2045137.471615881,1757871.2189607571,1904574.327584457,1331554.5708395557,1620601.721069284,1212994.504406197,1773105.9595385706,1531471.782740089,1823573.09955676
2025-12-02,2071671.1035613476,1777014.811327382,1924604.8966719173,1341058.5596745787,1639618.3312220308,1221076.4292630842,1793232.092263227,1543891.588836166,1829503.4412020806
2025-12-03,2090336.33724667,1790339.9557740588,1943391.4994089017,1348610.9492250325,1654577.5957878046,1215006.0413166832,1810393.5511168973,1556705.1101478208,1847294.3530261833
2025-12-04,2088388.4634773356,1789695.2630265967,1938324.8023473092,1351083.1651001254,1654625.471846738,1209383.4311399355,1809078.404024502,1556854.7635001163,1844329.2387594525
2025-12-05,2105864.1021786635,1800301.7344696673,1954468.711142648,1355429.7883132026,1661568.255703837,1221223.8485558964,1822973.1382825256,1567226.7910131412,1860637.59345019
2025-12-08,2136800.5865555424,1819676.4296637876,1980449.657627604,1358444.8202284174,1659431.8591831257,1212643.7674046212,1849733.1313558845,1585311.9829342668,1888806.6314315686
2025-12-09,2122480.4464804246,1809961.7830925928,1966471.9781410985,1359606.397779717,1658914.2861279894,1206245.1184410793,1838555.8505994235,1578524.6345499048,1885841.4040529788
2025-12-10,2146861.0857630987,1822318.9630087612,1988202.5801519332,1354685.0983939427,1653387.1501459435,1223412.963027691,1856684.8957650643,1590742.2773455128,1899184.7575888443
2025-12-11,2115341.854579651,1797989.5762251697,1956896.941354576,1345731.2730203774,1637298.976413902,1229902.793525424,1827312.6245029375,1569683.381421871,1878428.5052742928
2025-12-12,2127594.1481089457,1808796.16518467,1968413.1683583532,1356160.4584997497,1642125.9604787314,1230681.7029688377,1838272.1149827903,1579388.3138016383,1881393.7326528823
2025-12-15,2099320.312981137,1793590.8799421326,1943903.2598158217,1353698.075359918,1633859.5328682642,1231487.7889245711,1814179.063139764,1560844.3162083442,1862120.1505835555
2025-12-16,2078080.6465012347,1775536.4422922756,1922569.1341160035,1344261.1264792494,1614822.219476839,1212349.3241008874,1794963.4699254562,1542345.1708624484,1845811.795892818
2025-12-17,2080993.45811785,1775560.2723891283,1917450.672326092,1347400.473337711,1616741.7698598928,1215137.2497480945,1794412.1248166363,1541701.5958101435,1835433.782847401
2025-12-18,2078584.779949412,1772781.3380343618,1914079.372662437,1348007.1434780366,1617446.9465929782,1218056.2497902145,1792704.6150415733,1538529.119774645,1835433.782847401
2025-12-19,2089311.9514111928,1786681.0004340562,1925297.5664228853,1366229.063501123,1649505.9869601696,1230854.8960104946,1803467.1336214088,1551289.4747637736,1853224.694671504
2025-12-22,2131491.1649803515,1812125.458043523,1954372.3015362136,1370242.2884202732,1666348.1227353774,1225785.463436696,1835633.1582996,1576678.5816844206,1879911.175519517
2025-12-23,2149873.043458124,1821084.8363017968,1969032.1504420184,1364442.1537997331,1660081.2169661217,1227005.7565087972,1850324.7115425968,1585686.7726893572,1888806.6314315686
2025-12-24,2152641.2709117136,1822541.2240000528,1971850.2134066157,1364368.245578303,1657114.751490516,1230680.753318902,1854412.5476581985,1589131.9722681837,1893254.302831665
2025-12-26,2168623.89906111,1831265.984893598,1983986.777475052,1366819.422254421,1660361.7547352114,1243748.5132153027,1864346.3149400223,1599440.1126775972,1909562.7706342612
2025-12-29,2192761.124018767,1848792.5672949653,2005649.1774789311,1370121.30785351,1671309.8890410322,1243817.793260781,1885560.2045591192,1613715.59846299,1934766.58123705
2025-12-30,2181684.910552146,1840063.1467170643,1994188.389943531,1365664.4934155657,1668476.098478902,1242211.817626725,1875361.8236566584,1607903.950553132,1931801.4669703192
2025-12-31,2209082.4142007288,1855409.151066812,2020040.183200479,1363817.5125584588,1670337.5784899346,1243260.1142783682,1897897.01663447,1622268.9220418711,1945144.594282467
2026-01-02,2246780.014619008,1877719.072122788,2051082.2711361577,1364013.3726400298,1669642.188966556,1237689.4027103917,1929770.547410005,1643900.8327749593,1985174.202442628
2026-01-05,2323143.2974559977,1925580.042970192,2118603.225549544,1366478.6614942758,1678236.508271587,1246153.589577929,1996893.173364646,1686201.6436707736,2060785.8604747124
2026-01-06,2362185.659693088,1951499.4939263468,2149581.926119253,1379475.2078696005,1704126.727774876,1265008.7157836924,2030397.8521526428,1712597.3006604766,2087472.3413227256
2026-01-07,2347872.778687125,1949036.4877421611,2139439.2145332224,1398029.6395600562,1720522.4791328989,1264403.2245073542,2014014.572081812,1704709.3218832477,2071163.8735201294
2026-01-08,2347908.9598776554,1945240.7669433064,2138453.8585029654,1392115.2372029976,1706728.6932816708,1275148.251563388,2013125.0733829287,1700513.0112540852,2078576.7722988152
