date,dqn_tw50_w55_equal,bh_tw50_w55_equal,dqn_tw50_w55_cap,bh_tw50_w55_cap,dqn_tw50_w60_equal,bh_tw50_w60_equal,dqn_tw50_w60_cap,bh_tw50_w60_cap,dqn_tw50_w65_equal,bh_tw50_w65_equal,dqn_tw50_w65_cap,bh_tw50_w65_cap,dqn_tw50_w75_equal,bh_tw50_w75_equal,dqn_tw50_w75_cap,bh_tw50_w75_cap
2024-06-11,1.079352598627115,1.1184174244035563,1.226068585035173,1.3588073754527503,1.0688558532261787,1.1055950632740499,1.0756232152661265,1.1092579568592689,1.0971974345059625,1.1055950632740499,1.1058603196649037,1.1092579568592689,1.147077478804032,1.1269162893337243,1.171215161408163,1.1116071780781647
2024-06-12,1.0817784876359484,1.1260268092457155,1.227783364318814,1.3850553257961655,1.0692283479183495,1.1018822735902274,1.075883216557275,1.1057906066545615,1.0954501695872942,1.1018822735902274,1.105116775516371,1.1057906066545615,1.1431500141578104,1.1206143858309587,1.1686506817795033,1.107487338344893
2024-06-13,1.088499271007378,1.1367995148496364,1.2438796591466252,1.4058497793389428,1.0728826063440662,1.1105241917145674,1.080266753050301,1.1147334230057269,1.1016878803255956,1.1105241917145674,1.1123334012412218,1.1147334230057269,1.1512201718326358,1.1287310021890231,1.1793828252269645,1.117447716645725
2024-06-14,1.0924229595620998,1.1476517711029894,1.2482217657748853,1.415203477970372,1.077673908009564,1.1191506100077586,1.0859851019375522,1.1233333890643635,1.1084223806991662,1.1191506100077586,1.118878859967176,1.1233333890643635,1.1588400947420874,1.1390829607375421,1.188334819054171,1.1281519129705033
2024-06-17,1.0906093664392498,1.1501128865184251,1.2461096112355292,1.4145915631969186,1.0756743752577038,1.11739903253947,1.083166229552085,1.1204654071466906,1.108111236440731,1.11739903253947,1.1178801423685059,1.1204654071466906,1.1591970994101444,1.1391941719557435,1.188371860799106,1.1271137095416572
2024-06-18,1.09749467549971,1.1590235308678496,1.2654766589188815,1.4373996916766931,1.0830952447260942,1.128428446359515,1.0903257330950564,1.1309578725191876,1.1171401392630789,1.128428446359515,1.1261519798727155,1.1309578725191876,1.167704924181788,1.1470756965069673,1.1962123347459308,1.134135414087732
2024-06-19,1.1073816616245034,1.1711737233436446,1.2724613140968073,1.4779675568219655,1.0897502484709871,1.1386441683874595,1.1007570653696421,1.144882383773677,1.1247350147107467,1.1386441683874595,1.1377476579647379,1.144882383773677,1.1775307215323991,1.1578053403967778,1.2144596726036967,1.1527197283153972
2024-06-20,1.1135962592982211,1.1799253655312114,1.2789689816274288,1.486519268919485,1.0930579320413663,1.1482579295627953,1.1050259238854654,1.1564657902660254,1.1314573275836513,1.1482579295627953,1.1457138161276947,1.1564657902660254,1.1811231461104914,1.168074365031798,1.2170112280114382,1.1677064544281384
2024-06-21,1.1128104399610477,1.176735004735364,1.27766010640396,1.475384238454211,1.092933376365676,1.1476185845137623,1.1039744914918082,1.1531487908205793,1.131029267069343,1.1476185845137623,1.1430672809612663,1.1531487908205793,1.1830960335072518,1.166944102800344,1.2178041191922142,1.1615235691459036
2024-06-24,1.1059170449260662,1.1693274061811536,1.2495566230944333,1.4438461207570443,1.0902348246118863,1.1393203561812475,1.1020177197462973,1.1438584112686065,1.1296484802961133,1.1393203561812475,1.1420170548135171,1.1438584112686065,1.185060416703025,1.1641596270202217,1.2201858464292483,1.1538120632486428
2024-06-25,1.1066878616758271,1.169414385503431,1.2535736250458225,1.4483498788179345,1.0890963284750854,1.1381087815759234,1.100795611782078,1.1421534201356751,1.1289926001565156,1.1381087815759234,1.1408433075960287,1.1421534201356751,1.1867863848615672,1.166479889922373,1.22131335528768,1.155805477663933
2024-06-26,1.1031599067680544,1.1642266344362946,1.2623519071407137,1.4578063543654889,1.084722073220345,1.129979406036653,1.0955836456376005,1.1350264713784834,1.1231297866448637,1.129979406036653,1.1354005525544262,1.1350264713784834,1.1786458832576092,1.1568477371278854,1.2132950950327892,1.1484274169409021
2024-06-27,1.098926387198566,1.1596917515273617,1.260933264499491,1.4564587262249018,1.0831929397394748,1.126564472487128,1.0937647799728036,1.1314435115748775,1.1203512011699324,1.126564472487128,1.1327940598442667,1.1314435115748775,1.1764334856144885,1.1531041704710512,1.2114749481329696,1.1434874431972113
2024-06-28,1.1022311403423655,1.1623701926018015,1.26672706588026,1.4626769389273757,1.0839242239669338,1.1310543624090832,1.0938670985964674,1.1357117620485049,1.1242425160059513,1.1310543624090832,1.1358027502018597,1.1357117620485049,1.17972962589381,1.158357361947751,1.2145230543308532,1.1507187431620403
2024-07-01,1.1056418062863544,1.168645259431006,1.2677359650660387,1.469189583550241,1.0876923480169705,1.1358209736957068,1.0981398410962817,1.1410403791614132,1.1276579961946922,1.1358209736957068,1.1400887864099656,1.1410403791614132,1.1859656120591275,1.1640855018234757,1.21857332584858,1.1543729500731776
2024-07-02,1.100137186297943,1.1602872568963642,1.2637391879486515,1.4565535570382762,1.0844155003833862,1.130985428874689,1.0938861567353357,1.1344313920956928,1.126116831792889,1.130985428874689,1.1382966982784721,1.1344313920956928,1.1861678402512004,1.1638994416225907,1.215947392584897,1.1516201381624736
2024-07-03,1.109743991836027,1.1729614843434024,1.2685587229030995,1.4777484285269922,1.099392125097151,1.1541839691931652,1.1096026428549766,1.1561822172684326,1.1419396171347453,1.1541839691931652,1.1512307553753158,1.1561822172684326,1.2095544008655712,1.189313328681021,1.2368806209024767,1.1745113159065819
2024-07-04,1.1197607328587946,1.1888730304217985,1.2748846615462086,1.5077511973948998,1.1078371887003895,1.1643139515575498,1.1191132110515563,1.167218200166538,1.1484203764718723,1.1643139515575498,1.1572210497585114,1.167218200166538,1.2081543021304968,1.1897303444113805,1.2345357215403874,1.176053482713433
2024-07-05,1.1193356526112765,1.1908754679593412,1.2736982421683887,1.5085561096583224,1.1056006256034616,1.1629342780221426,1.1169312596475298,1.1676634989593075,1.1467021255701755,1.1629342780221426,1.1557532889093387,1.1676634989593075,1.207552371131878,1.1915187587508702,1.2331323879652825,1.178505647203429
2024-07-08,1.1284760372899643,1.2074492175415075,1.302148623198248,1.5466197316526333,1.1124986317821324,1.1714429826451194,1.1251990468566198,1.1785923082956964,1.1490487760438723,1.1714429826451194,1.158466762307473,1.1785923082956964,1.2109331028295327,1.1882886620801307,1.2358439758212987,1.1778953372596737
2024-07-09,1.1264681399198075,1.2070890892481632,1.305626292396828,1.5526201637435308,1.1112788310137758,1.1704936800894508,1.1247724370262322,1.181306991338656,1.146709302741307,1.1704936800894508,1.157341445261595,1.181306991338656,1.2094979149148504,1.1880582284119496,1.2342317393827653,1.1832552093022959
2024-07-10,1.1289003663035302,1.2099782194790234,1.3093078317928617,1.5576024594211701,1.1156315599197304,1.175347362621782,1.1301865236578301,1.187960154286459,1.1471449883500624,1.175347362621782,1.1572937280111377,1.187960154286459,1.2128357813655284,1.1940258250274889,1.2362760050080621,1.1893380533284381
2024-07-11,1.139559648292952,1.2266060275245498,1.3373712258177255,1.5937791083119648,1.1191786814141038,1.1833665475698654,1.1326114690699836,1.1981550450774068,1.1505425846398858,1.1833665475698654,1.1621332145828096,1.1981550450774068,1.2130028434882534,1.19598040555271,1.2329183051268815,1.1876518233334314
2024-07-12,1.135418542260129,1.2158634151421341,1.3285420862857091,1.5521045091568308,1.1152822946295249,1.178797678798151,1.1266782891192586,1.1913481997212858,1.1509056498774213,1.178797678798151,1.162230522161887,1.1913481997212858,1.2142838617582354,1.1981211016110507,1.2312002951191259,1.1873364412077807
2024-07-15,1.1333934675491233,1.2141017985871203,1.3269352336889262,1.5507110744704706,1.1128621852490035,1.1728077763255205,1.123825242600507,1.1857988247437912,1.1474117633950118,1.1728077763255205,1.1585429166909313,1.1857988247437912,1.2125091445114924,1.1938233809942564,1.2285261208751075,1.1831023387308695
2024-07-16,1.1308846254332576,1.2100486696653239,1.3344241902703524,1.5588428735709086,1.112661747827246,1.1718590158985311,1.1229236305072576,1.1843378252169872,1.1457683041998874,1.1718590158985311,1.15688517066318,1.1843378252169872,1.210493855793123,1.1908477592367712,1.226956704671217,1.1807783309601836
2024-07-17,1.133896884147314,1.2130034483163048,1.3189937167994434,1.5405567343077753,1.113133923652976,1.1723965075470342,1.1246395442631847,1.1862986404360685,1.149996602427335,1.1723965075470342,1.161211092468473,1.1862986404360685,1.2103200091342532,1.1904805630732207,1.2252799637834204,1.1790836337230108
2024-07-18,1.1330944855757044,1.2120111647154372,1.3133719589428827,1.5157055127743606,1.1110788211547948,1.1711562052641489,1.1198176236234956,1.1824756999397201,1.1470864301543637,1.1711562052641489,1.1558008939941438,1.1824756999397201,1.2129189837327037,1.1964058413158756,1.2243371223695292,1.1813848775251927
2024-07-19,1.1193570148689118,1.1948316416625255,1.2820001582632843,1.4793225699110197,1.1046182416849464,1.1559341590578465,1.1118986372953061,1.1665070514062643,1.137293281085654,1.1559341590578465,1.1445456845175934,1.1665070514062643,1.2075069599643977,1.1819861508559342,1.2174194346212188,1.1678800381027474
2024-07-22,1.1024830614130912,1.1712441613897067,1.2497499225179007,1.4372739109388302,1.0940435979116976,1.1360492085091611,1.098283835222882,1.1456380991545498,1.1241758342223565,1.1360492085091611,1.1277463112148682,1.1456380991545498,1.2016012680956267,1.168120076954176,1.2091077168871442,1.1553978323345184
2024-07-23,1.118152538062732,1.1944263458862867,1.288743732089414,1.4854005139062922,1.100872997925352,1.1512982905364177,1.1064984488680378,1.1627934062004415,1.1368162577368188,1.1512982905364177,1.1426177913786852,1.1627934062004415,1.2113082226842597,1.187099737158983,1.2205434013847312,1.1725508100517115
2024-07-26,1.1027906865083779,1.1750150392837935,1.243739587244623,1.4297491213558051,1.093754565221537,1.1311841001607332,1.0964621293198948,1.1400148521653646,1.124495393065285,1.1311841001607332,1.125630073203532,1.1400148521653646,1.2004856913738107,1.1699143216325871,1.2029458967384354,1.1494112963353078
2024-07-29,1.1057597606940635,1.1795064306706557,1.259122443711293,1.4483618589113003,1.0964142310222529,1.1327046914820649,1.099603193279981,1.1420721114650068,1.1267190893788663,1.1327046914820649,1.1278030613512708,1.1420721114650068,1.2032457817004554,1.1727701961243933,1.203982294462072,1.1496854850812555
2024-07-30,1.1048357531568451,1.177505062894245,1.2563327739112031,1.4454223561398016,1.092815819457024,1.1290257891521858,1.0944838478040424,1.1365853179136938,1.1233881683978375,1.1290257891521858,1.1242123032577531,1.1365853179136938,1.2027723368352354,1.1692878557783737,1.2028738652999131,1.1447013720295536
2024-07-31,1.1071587273818317,1.1794364017497685,1.2524840258656473,1.4416602454137248,1.094633263866606,1.1352001281443955,1.0964774677965905,1.1427124097827819,1.127658138099355,1.1352001281443955,1.1272397572572734,1.1427124097827819,1.210579248225023,1.179570777884564,1.2103658359548162,1.154538185614014
2024-08-01,1.1131140295104354,1.1911921811937023,1.2714511111044973,1.4676492244346357,1.0998387847015045,1.150602365169818,1.101410833793233,1.1612933967153671,1.1352770830196472,1.150602365169818,1.135219913209169,1.1612933967153671,1.223008425088141,1.1928139582443866,1.2278154050839614,1.1739234582618514
2024-08-02,1.0927517173079766,1.1578993289268251,1.2204377556009172,1.3976412961795701,1.0886434194731827,1.1240560352454558,1.0905214817283553,1.1319002854214288,1.118526301516044,1.1240560352454558,1.120115802461014,1.1319002854214288,1.2091265204452064,1.17392536516528,1.2067831168581407,1.1485537546920663
2024-08-05,1.046886219497859,1.0845336958769372,1.1356931453677834,1.281014508281386,1.0624976454737551,1.050096558966286,1.0621003995359166,1.055892256296106,1.0804989856637883,1.050096558966286,1.0861625888964737,1.055892256296106,1.1696573409879507,1.108893216873777,1.1641133363309262,1.0829275640221188
2024-08-06,1.065532343014781,1.113401750232479,1.193217834173423,1.351598633782617,1.0759759115040703,1.0724735968803114,1.078496691196651,1.0810198750594286,1.0937743461862708,1.0724735968803114,1.0998219129044797,1.0810198750594286,1.1882333292826603,1.1357749706607096,1.1826337764222816,1.1128389618905714
2024-08-07,1.0825729847761536,1.132908476547325,1.2329000988032432,1.397785507114381,1.0940814913416173,1.0953694151067106,1.0933294653576133,1.1022841184374785,1.1122816916430247,1.0953694151067106,1.1169683628529854,1.1022841184374785,1.2006264157685576,1.1457250911567565,1.1926465996659463,1.1190894768026223
2024-08-08,1.069565182260878,1.1178978279133664,1.2073300943829337,1.3681254018050282,1.0850174855347976,1.0830171361360452,1.0832047481901317,1.0870623152714816,1.1032037767022764,1.0830171361360452,1.1072171948311245,1.0870623152714816,1.1936650987088784,1.1354592343225114,1.1822542775101768,1.103173710363493
2024-08-09,1.0914727887448437,1.1450086696689834,1.2460571602237707,1.4137245605923459,1.0981425161416172,1.1094398074642104,1.09640516099239,1.1162427270368422,1.1204888321282525,1.1094398074642104,1.1236495084879787,1.1162427270368422,1.2104080065640384,1.1587415101667047,1.2000899012750443,1.1281349322748357
2024-08-12,1.1011177176090607,1.156940969559173,1.259070091569531,1.4291491076289284,1.1075636353501974,1.1253575467028347,1.1045053443336332,1.1320437755155415,1.1326088908408014,1.1253575467028347,1.1358738779567668,1.1320437755155415,1.2240049184547304,1.1746401321312374,1.218667929415824,1.147517148536831
2024-08-13,1.0963032481299897,1.1522796757316716,1.2586568976482728,1.4288225767590705,1.1017213263098056,1.1177316436273712,1.0997245298686023,1.1242846015025976,1.126211248814487,1.1177316436273712,1.130106868606423,1.1242846015025976,1.2212581828725224,1.1651593495178212,1.2159627886650128,1.1357745738647176
2024-08-14,1.1094705662880668,1.168404499117678,1.2721511594268806,1.4457603826133336,1.113572050069714,1.1343970078342756,1.1132386072494378,1.1422567520076026,1.1395686968227146,1.1343970078342756,1.1421228882274055,1.1422567520076026,1.233400694791612,1.179414366791369,1.2282122772127424,1.1504563222581468
2024-08-15,1.0982170021236604,1.1514733792660197,1.2621181985641479,1.4313335846045054,1.1065781088753264,1.121370402338383,1.1049374283628737,1.1289929930434557,1.1289231723360824,1.121370402338383,1.1311405520015103,1.1289929930434557,1.2285041365127556,1.1685374051812294,1.222956897479438,1.1405466137211075
2024-08-16,1.1147546155629793,1.1700560939747533,1.2919138755935413,1.4658059010679418,1.1196887006880003,1.1377122653195395,1.1199667983420205,1.1458856524252223,1.139133811752639,1.1377122653195395,1.1407554100525783,1.1458856524252223,1.239765815856459,1.1833744458646815,1.2341729048620405,1.1542049289080827
2024-08-19,1.1145682463690272,1.169352227365214,1.2956537121411882,1.4693828899944426,1.1176634716358673,1.1323608156128142,1.117366211073713,1.13939158993654,1.1378891162817386,1.1323608156128142,1.1393436423063132,1.13939158993654,1.2375402470039867,1.1784286791068628,1.2327649050222733,1.1491916853423698
2024-08-20,1.1149748285581826,1.169783637502765,1.2951877770023528,1.4685440320653944,1.119029596527439,1.1340046080648316,1.1179134204895789,1.1395789714940703,1.1399870707951785,1.1340046080648316,1.141957628767632,1.1395789714940703,1.242553967746237,1.18362615145611,1.2390735329815719,1.1537812821516302
2024-08-21,1.109832697682367,1.1648798745568776,1.2885678478258964,1.452347918812145,1.1164114431774927,1.130782410670874,1.1152394466759543,1.136353156789955,1.136488425671961,1.130782410670874,1.13835493146481,1.136353156789955,1.2427039932540747,1.1824451413647228,1.238600508260222,1.1521791866084936
2024-08-22,1.1093038716478014,1.1648515816016982,1.2875876994454238,1.4459886531829198,1.1135053711417073,1.1276818962506134,1.1109166003123436,1.13139880767788,1.1333448389495733,1.1276818962506134,1.1347923306786925,1.13139880767788,1.2376467764574133,1.1787657222220367,1.2322969160754906,1.1458638915196109
2024-08-23,1.1062012263650167,1.1603382754010183,1.2865286769036253,1.442644433150961,1.1098772282550788,1.125143252187323,1.107632928632101,1.128415969892736,1.131363377663847,1.125143252187323,1.1322711733731443,1.128415969892736,1.2398175969554233,1.1790565081125797,1.2320097542204511,1.144339676909154
2024-08-26,1.1150060455843283,1.170241228799979,1.2907742797979567,1.4482173300556545,1.11772862379481,1.134660766914357,1.1171252249106878,1.1389007113811533,1.139901999022462,1.134660766914357,1.1415435118177961,1.1389007113811533,1.2470455187816818,1.1897028205913371,1.236754000346156,1.1538467453792502
2024-08-27,1.1105397968194715,1.166284849752814,1.2819197041856825,1.4396337142258926,1.111860185926674,1.1284097331036247,1.1118614895501269,1.1341672782933367,1.1345704602714521,1.1284097331036247,1.1365801590343059,1.1341672782933367,1.2428681312053165,1.183395247361969,1.235312111574089,1.1515471464741314
2024-08-28,1.1116406680881035,1.1675100721039215,1.2987638808335156,1.4588564642673554,1.1093585955162384,1.1274843131319028,1.1087817763413623,1.134671748135792,1.1351946928566017,1.1274843131319028,1.1398551873406282,1.134671748135792,1.2388165105163678,1.1767341863479188,1.2332702822241668,1.1450974656604713
2024-08-29,1.1088155801009214,1.166889740981435,1.284896476642276,1.4436879821030053,1.104673126042064,1.1195582406977453,1.1039883031879536,1.1255173848821909,1.1297225901053836,1.1195582406977453,1.133902008799877,1.1255173848821909,1.2302332175410247,1.1676434327264482,1.223890724272311,1.1340679829361828
2024-08-30,1.1124891669681372,1.1693661379989893,1.286990331560453,1.4457380161043325,1.105249146556623,1.1226502120058628,1.1051444735317517,1.1285104435387077,1.12936037831173,1.1226502120058628,1.1328642018220993,1.1285104435387077,1.233067736178118,1.1729869094610454,1.2246741861870694,1.136865188128884
2024-09-02,1.111732370665247,1.1658123441565207,1.2894985654047135,1.4466496528758381,1.1053400773637247,1.1204400418852896,1.1043108477926402,1.1270343259904267,1.129002947546062,1.1204400418852896,1.1327628722404375,1.1270343259904267,1.2296185772488724,1.1687944673797175,1.2219472539678555,1.1313210816529446
2024-09-03,1.1067277910228133,1.1568196383401577,1.2813126844893465,1.4364009852824036,1.0996541582106827,1.1115871268356277,1.0984332099226168,1.1197556167294451,1.126189119044976,1.1115871268356277,1.1305637856755415,1.1197556167294451,1.2289078936814648,1.161817777548247,1.2237123837701027,1.1274297670944062
2024-09-04,1.0832623708618778,1.1173890874411292,1.2314452160946865,1.3703021496176668,1.081358334984306,1.0735419830021726,1.0789197304100675,1.0766763887240953,1.1081274319902368,1.0735419830021726,1.1109418343902315,1.0766763887240953,1.209104202016581,1.1322777268998037,1.1972992625671681,1.0894252046073294
2024-09-05,1.0830714917688482,1.1168894330472594,1.2384040725169294,1.378507932267521,1.0830306155092184,1.0763245367669658,1.0801183636895557,1.07819485000124,1.1110378511276957,1.0763245367669658,1.110623606348767,1.07819485000124,1.214527801872592,1.1384060185702105,1.1976224078458528,1.0906494711054513
2024-09-06,1.0904456103781646,1.1249483714391755,1.254887220567994,1.397548117407869,1.0901280022046924,1.0873397115156156,1.0887329922354103,1.0902084761219815,1.117797495915618,1.0873397115156156,1.1193475720116273,1.0902084761219815,1.2223251717341417,1.1497165626268364,1.2087932755365178,1.1051767384063071
2024-09-09,1.0783334623352419,1.1088436649713964,1.232982514313705,1.3712058689503266,1.0837495913088182,1.075300426342279,1.08118189533362,1.0752547151100158,1.1086275351779913,1.075300426342279,1.1074881658700855,1.0752547151100158,1.2154758740491003,1.1391116438533724,1.2010971696302961,1.0903297949982589
2024-09-10,1.0808518769682043,1.1089996616514324,1.2381704236235405,1.3762366836787958,1.080241483219232,1.0702157211307373,1.0756223362091304,1.0690229337376085,1.106300734351223,1.0702157211307373,1.103186187514831,1.0690229337376085,1.2130832871955612,1.1365782253546999,1.1937753283709245,1.0818179637767746
2024-09-11,1.079039518790194,1.1071239438974672,1.2344674798632607,1.3715863416285923,1.0782095453495275,1.0678301819035614,1.0744310900473544,1.0671528741343714,1.1027241657862263,1.0678301819035614,1.1002566421050062,1.0671528741343714,1.2118766937103578,1.1324593953868902,1.194153456962032,1.0795605130043435
2024-09-12,1.0930410899386642,1.126318296973972,1.2737797342872033,1.4199764889127289,1.0867563245383605,1.0862514407193704,1.0842436920314817,1.0860927204676585,1.1142062840429006,1.0862514407193704,1.1127318551532532,1.0860927204676585,1.2224295372329308,1.1454914402154939,1.2074993167205865,1.0967837221084773
2024-09-13,1.0960851865723582,1.1330930515120554,1.2710638625353878,1.4265531601289911,1.0923346940576877,1.0951263612155495,1.0917954172298223,1.0968540710360968,1.1212750041098536,1.0951263612155495,1.1214369344707549,1.0968540710360968,1.2257075392230246,1.1522357835738295,1.2153208168826592,1.106618191450072
2024-09-16,1.1009058872606161,1.1403285212199932,1.2746890288726427,1.4320909045309373,1.1007052421595296,1.1043420968724407,1.100150700222789,1.1055845797634543,1.1258941325698093,1.1043420968724407,1.125020277833857,1.1055845797634543,1.22834983150975,1.1560014460070258,1.2177911781263289,1.1100364507052132
2024-09-18,1.0995236546259044,1.1324459634797703,1.2726753274746028,1.420928655803727,1.0981843414040053,1.1001951234235077,1.0973769156632538,1.1029979838770896,1.125606424299873,1.1001951234235077,1.1253628475742126,1.1029979838770896,1.2282794884673671,1.1547604925534167,1.2151217142152977,1.108378446981266
2024-09-19,1.1056683876109308,1.1439576785586412,1.2888078472950428,1.4431863021700988,1.1061105609488466,1.1111360165593125,1.1053749820347336,1.112932577727748,1.1358090394665772,1.1111360165593125,1.135086252587595,1.112932577727748,1.2375824817880188,1.164507315389866,1.2226676515695547,1.115542596302046
2024-09-20,1.10778347407224,1.1483736666234956,1.2987386809889332,1.4559968160406507,1.1084395333953931,1.113418662240156,1.1088376929252723,1.1165399048940812,1.136573754075901,1.113418662240156,1.1368020101180327,1.1165399048940812,1.2385312271633384,1.165670617789852,1.2233612167020953,1.1170826648973342
2024-09-23,1.1108397954498954,1.1579841077058342,1.2991465130757567,1.4662780323984201,1.1154387239083243,1.1235254833928432,1.1174061789043672,1.12727615118771,1.1442771778923113,1.1235254833928432,1.1451667227147513,1.12727615118771,1.2463181804100738,1.1759880776354668,1.2315882709037305,1.1276201762748979
2024-09-24,1.114569359791441,1.1640400016429735,1.3031292740861373,1.4806338292972538,1.117029168577409,1.1275463214225996,1.1186042457421228,1.1300948153938544,1.1467291945685103,1.1275463214225996,1.146613443412724,1.1300948153938544,1.2495463445596393,1.1789811953203244,1.2336989575556263,1.1284702891115073
2024-09-25,1.1195374540870622,1.1789781925524525,1.3081269032302214,1.5044992306146476,1.1238723185723927,1.1389895500263207,1.1289239948549905,1.1449476174872313,1.1533178785882405,1.1389895500263207,1.1560747223638461,1.1449476174872313,1.2583620884322801,1.1875733126694747,1.2491950813275376,1.1430254308626053
2024-09-26,1.1227734771676043,1.1822800026218183,1.318036678411108,1.5167448565492168,1.1224118278404407,1.138330154869126,1.1279255315281076,1.1461440175718918,1.153855014208349,1.138330154869126,1.1585570947463288,1.1461440175718918,1.2571618520514374,1.1876582136018539,1.2485074732979795,1.1437223597542794
2024-09-27,1.131054346011573,1.1928665216647492,1.3107943595273879,1.5094068150532771,1.1284412326336741,1.1484594004515865,1.1349302388419582,1.156379671378312,1.1578317099353488,1.1484594004515865,1.1638607241726338,1.156379671378312,1.261687244209546,1.1916396137435696,1.2579073904854952,1.1509630612785198
2024-09-30,1.1161354069142686,1.1754540881902713,1.2702722847029182,1.4609855321477636,1.1208565064620681,1.1354194719479904,1.1242568321014612,1.140153150822355,1.1507600977375148,1.1354194719479904,1.155201765576747,1.140153150822355,1.2581373197010703,1.1825432426009108,1.2482990358593697,1.1368976318183903
2024-10-01,1.1191201192723816,1.1802993626159635,1.2834094062383556,1.4770780495599825,1.1204757566844485,1.1362219599431922,1.1251268980898592,1.1426916361041297,1.1522860108818538,1.1362219599431922,1.1575481970198191,1.1426916361041297,1.2565437866016491,1.1839560788547774,1.2494629401600132,1.1401664089727332
2024-10-04,1.1158217736976066,1.175972179401613,1.2863273620359086,1.479828591887043,1.1160499620979043,1.1235911317195988,1.1221470735123018,1.1324465788542784,1.1417695472056943,1.1235911317195988,1.1480222336494008,1.1324465788542784,1.2545377188341207,1.1711353684043688,1.2452374272105062,1.1307079097459047
2024-10-07,1.1241746547436948,1.1830956464913547,1.3110998211042197,1.507769517358358,1.1209636779803578,1.1335915537691232,1.1272823684761022,1.143738570599126,1.1496354070454378,1.1335915537691232,1.1558302531765252,1.143738570599126,1.2608030005729518,1.1805881446845836,1.2521407756321552,1.141437557363383
2024-10-08,1.1187584009827838,1.1728754763900007,1.310564849405576,1.5050067473104674,1.118296895386391,1.125666620599709,1.1248004602314072,1.1356499531523645,1.1482042837661284,1.125666620599709,1.1540776520408704,1.1356499531523645,1.2570125610093545,1.1698567671378735,1.2487402424750544,1.1306292084122609
2024-10-09,1.1152168668305984,1.1655535399264954,1.3174129499594354,1.5113780934943377,1.1155867025009847,1.1183242282601649,1.1230332460713053,1.128345836284649,1.1461402807403924,1.1183242282601649,1.1531652791264664,1.128345836284649,1.258891038698049,1.1629599184632822,1.2541627815249274,1.1258518663153845
2024-10-11,1.1191054219410537,1.1677938762925226,1.3381249118109277,1.5344785865442752,1.1171807329141457,1.1213653955788871,1.1264424837035845,1.1323657006068328,1.1495999966739945,1.1213653955788871,1.15746570710363,1.1323657006068328,1.2635947289628793,1.1661649055664283,1.2612723091764952,1.131406882697672
2024-10-14,1.1206800287194343,1.1728005188921493,1.3360555886050351,1.536499108474502,1.1215841998620075,1.1273729743216279,1.1304428015761836,1.1368942048561959,1.1519765515280518,1.1273729743216279,1.1591668508570863,1.1368942048561959,1.2664571349562552,1.1684980361412005,1.2641886920787286,1.1323030192118
2024-10-15,1.1267811555878688,1.1849232882930574,1.3414306297976357,1.565383637654046,1.1287888895353033,1.137263443939616,1.140861229477454,1.1479912890328707,1.1590051586547485,1.137263443939616,1.167188573538651,1.1479912890328707,1.2777380261616202,1.1790674413680127,1.2778510144588213,1.142573103359808
2024-10-16,1.1191115781610315,1.172665348827904,1.3362108797358654,1.5376444556541353,1.1216520131258998,1.1263932234820888,1.133946367585172,1.136522371919358,1.1536891491826158,1.1263932234820888,1.1607926204794246,1.136522371919358,1.2732231522834452,1.170264039107888,1.274449717760817,1.1342330188900362
2024-10-17,1.1248982678568058,1.1822049126576721,1.3399230530297588,1.5361262489763916,1.125644137823601,1.13847088563482,1.1396774755874517,1.1489494419103656,1.160790869761264,1.13847088563482,1.1687516422376778,1.1489494419103656,1.2836841297643933,1.1840167967144226,1.2864583768359035,1.1487710412408125
2024-10-18,1.1331077772007825,1.1897736552095708,1.3770928610095698,1.5796428930008515,1.1331751150679694,1.1486312355858663,1.1460093220430745,1.1593449265158322,1.1678321830398402,1.1486312355858663,1.1752090885842963,1.1593449265158322,1.2900789157031278,1.198092137349364,1.2942241245940687,1.1640363202447985
2024-10-21,1.1255090072897638,1.1797290919970624,1.3747618596825548,1.5752160962443589,1.1256980156480256,1.138740980099538,1.1388648651932978,1.1472181222354696,1.1635818437337861,1.138740980099538,1.1704440935386102,1.1472181222354696,1.292028040291679,1.186967374378133,1.2964827684540934,1.1536322159414862
2024-10-22,1.1277526893210552,1.1827036288062598,1.3703946614716145,1.5709215945864334,1.12549481436666,1.1437025043026074,1.1383915793912338,1.1544116181970134,1.1671766479835333,1.1437025043026074,1.1743141596632407,1.1544116181970134,1.2967922680030375,1.1921130936843451,1.3047636661977549,1.1613368535509654
2024-10-23,1.1209542437475242,1.171383434954182,1.3643621528991112,1.553032573910397,1.1202951539883206,1.132089634442991,1.1331403248967888,1.1429732763720382,1.1601701527633703,1.132089634442991,1.1675943716657031,1.1429732763720382,1.29287226165127,1.181798661678095,1.300789708823964,1.151403157071387
2024-10-24,1.1186053370961286,1.1668172538158117,1.3607180941161472,1.5474751674987475,1.1183614330117952,1.1269232840324275,1.1296523262410825,1.136365273558071,1.1568410175351762,1.1269232840324275,1.1627849440739686,1.136365273558071,1.2886669177809806,1.1774667600678483,1.2922015798974649,1.1444405176195946
2024-10-25,1.1228138409090147,1.1731116483123774,1.365940916492976,1.5586894538149891,1.1210086846464749,1.1355081600140529,1.1330818730930785,1.1445540015823623,1.1622947097998526,1.1355081600140529,1.1674153519535309,1.1445540015823623,1.2919445257712583,1.1800542777080578,1.2972194435664364,1.1475397891706716
