date,dqn_dow30_w55_equal,bh_dow30_w55_equal,dqn_dow30_w55_price,bh_dow30_w55_price,dqn_dow30_w60_equal,bh_dow30_w60_equal,dqn_dow30_w60_price,bh_dow30_w60_price,dqn_dow30_w65_equal,bh_dow30_w65_equal,dqn_dow30_w65_price,bh_dow30_w65_price,dqn_dow30_w75_equal,bh_dow30_w75_equal,dqn_dow30_w75_price,bh_dow30_w75_price
2025-04-17 00:00:00,,,,,1.203806318180227,1.1592124665123729,1.167189621957497,1.113949252290758,1.2990721944728327,1.1592124665123729,1.2900932542235766,1.113949252290758,1.5995186547258577,1.1592124665123729,1.5639178084084056,1.113949252290758
2025-04-21 00:00:00,,,,,1.1894184711217735,1.1343933933320682,1.1532728101785146,1.0863927123411699,1.28237899210251,1.1343933933320682,1.26822398181628,1.0863927123411699,1.5783260010739508,1.1343933933320682,1.5438893031414938,1.0863927123411699
2025-04-22 00:00:00,,,,,1.2082056921908606,1.1632492814007762,1.1697356825448142,1.1138440156746958,1.3060777637837404,1.1632492814007762,1.2890462682501544,1.1138440156746958,1.6066589891448815,1.1632492814007762,1.5697738591799724,1.1138440156746958
2025-04-23 00:00:00,,,,,1.2185580881729325,1.1746321181217863,1.1803638058146853,1.126410088932034,1.3141352936395305,1.1746321181217863,1.2957120260004589,1.126410088932034,1.6190407555939494,1.1746321181217863,1.5843617491805606,1.126410088932034
2025-04-24 00:00:00,,,,,1.2313132913158875,1.1886523434042,1.1929838279437308,1.1411545643050751,1.327061743013961,1.1886523434042,1.3072508087474792,1.1411545643050751,1.6376776151464978,1.1886523434042,1.603351793774803,1.1411545643050751
2025-04-25 00:00:00,,,,,1.2300796087417698,1.1903520898445323,1.1925411276811422,1.1415974577917867,1.3292569689171128,1.1903520898445323,1.3076456042858575,1.1415974577917867,1.6408863401704068,1.1903520898445323,1.6057993942195026,1.1415974577917867
2025-04-28 00:00:00,,,,,1.2331382742699375,1.193656569364907,1.1960971495649957,1.1452706276858573,1.332016594342514,1.193656569364907,1.310902209082702,1.1452706276858573,1.644485312600524,1.193656569364907,1.6093030690085355,1.1452706276858573
2025-04-29 00:00:00,,,,,1.243385488971046,1.2033537053229741,1.2064002725200245,1.1530125948180021,1.3424427233790766,1.2033537053229741,1.3217121154496794,1.1530125948180021,1.658342578750504,1.2033537053229741,1.6226984364864498,1.1530125948180021
2025-04-30 00:00:00,,,,,1.2453707720431668,1.2068035422702783,1.2083951152732542,1.157009395917759,1.3454451022141372,1.2068035422702783,1.3252469619463718,1.157009395917759,1.661901877082947,1.2068035422702783,1.6259406780597903,1.157009395917759
2025-05-01 00:00:00,,,,,1.2457766554330272,1.20690206914675,1.2128827511103517,1.1585455452401168,1.3480797014299792,1.20690206914675,1.330819000105979,1.1585455452401168,1.666844330266954,1.20690206914675,1.635736162231517,1.1585455452401168
2025-05-02 00:00:00,,,,,1.2579145513799035,1.2233889378140257,1.2230815022888806,1.1732956366599496,1.361478897088827,1.2233889378140257,1.3445607424091621,1.1732956366599496,1.6886770880228947,1.2233889378140257,1.6570058406103516,1.1732956366599496
2025-05-05 00:00:00,,,,,1.2533033703292429,1.218866216216961,1.2184603167770207,1.170637776635505,1.3581633574829222,1.218866216216961,1.341307025284957,1.170637776635505,1.6798223538155288,1.218866216216961,1.64938595760869,1.170637776635505
2025-05-06 00:00:00,,,,,1.2495841317008063,1.2092804586574524,1.2141914829326712,1.158995755332698,1.3516975860690859,1.2092804586574524,1.3336585423781007,1.158995755332698,1.6713574406341878,1.2092804586574524,1.6366347637234242,1.158995755332698
2025-05-07 00:00:00,,,,,1.2578911477713468,1.221605207958919,1.2182246644007435,1.1667299822181902,1.3623234001159152,1.221605207958919,1.34003504614176,1.1667299822181902,1.6852884737731022,1.221605207958919,1.644944721462143,1.1667299822181902
2025-05-08 00:00:00,,,,,1.2639695995977518,1.2270475504845342,1.2247455266315785,1.1728820299016742,1.3691134684225421,1.2270475504845342,1.348759977273595,1.1728820299016742,1.6938922128116547,1.2270475504845342,1.6564714785828107,1.1728820299016742
2025-05-09 00:00:00,,,,,1.2636554373866373,1.2236581752361755,1.224717869953843,1.169330941884605,1.3677971425727273,1.2236581752361755,1.3480451011077337,1.169330941884605,1.6921502296902533,1.2236581752361755,1.6558596114217896,1.169330941884605
2025-05-12 00:00:00,,,,,1.2885926325723134,1.2589686482295916,1.2478451064451155,1.201460634299514,1.4004331209406178,1.2589686482295916,1.3769527606594152,1.201460634299514,1.7352685767279856,1.2589686482295916,1.6958646205224448,1.201460634299514
2025-05-13 00:00:00,,,,,1.2923570614621145,1.253082833971868,1.2511491605853935,1.185081327455151,1.404901110356642,1.253082833971868,1.3817002367165643,1.185081327455151,1.7402777963778666,1.253082833971868,1.7006096216490754,1.185081327455151
2025-05-14 00:00:00,,,,,1.2917421076779905,1.2490435668986248,1.2493963633419445,1.180663558017734,1.4032218206827431,1.2490435668986248,1.3787416953795635,1.180663558017734,1.7377190005430017,1.2490435668986248,1.6971870575013006,1.180663558017734
2025-05-15 00:00:00,,,,,1.2999439307727574,1.2606155637358551,1.2578524441532672,1.1830602800759757,1.416098149702414,1.2606155637358551,1.3875403428575757,1.1830602800759757,1.7586255900511798,1.2606155637358551,1.7140267214659568,1.1830602800759757
2025-05-16 00:00:00,,,,,1.307115617157552,1.2716631870375301,1.2635225239912906,1.1964058228906775,1.4246983831818234,1.2716631870375301,1.398840560132158,1.1964058228906775,1.7652889420011555,1.2716631870375301,1.719694531248093,1.1964058228906775
2025-05-19 00:00:00,,,,,1.3086722729692943,1.2757362862713835,1.2645838584545859,1.2051623922093202,1.4290940148928148,1.2757362862713835,1.409028958236918,1.2051623922093202,1.7661911184911636,1.2757362862713835,1.71984750893335,1.2051623922093202
2025-05-20 00:00:00,,,,,1.306721750452103,1.273439775934041,1.263594203042039,1.2038393244306933,1.4269572063176617,1.273439775934041,1.4071318123261487,1.2038393244306933,1.764125905211667,1.273439775934041,1.7174656629171763,1.2038393244306933
2025-05-21 00:00:00,,,,,1.2897812226898167,1.250930306660062,1.243386646560089,1.1790635952889452,1.4148148409872259,1.250930306660062,1.3961393962952868,1.1790635952889452,1.7545772092749143,1.250930306660062,1.7080313237445086,1.1790635952889452
2025-05-22 00:00:00,,,,,1.2880458765878247,1.251186129563378,1.2414729226421983,1.1780151256443296,1.4157817731407933,1.251186129563378,1.397750254335521,1.1780151256443296,1.7547060739035962,1.251186129563378,1.708369143204962,1.1780151256443296
2025-05-23 00:00:00,,,,,1.2849427105541387,1.2442984312511056,1.2377189728929607,1.170555316455083,1.4129221581275604,1.2442984312511056,1.3946255837102868,1.170555316455083,1.753423976093312,1.2442984312511056,1.7062590116793102,1.170555316455083
2025-05-27 00:00:00,,,,,1.298334053276306,1.264902793385453,1.2497706211387687,1.189797158709269,1.4279825382424387,1.264902793385453,1.4077795067184367,1.189797158709269,1.770208543809181,1.264902793385453,1.7212177350262874,1.189797158709269
2025-05-28 00:00:00,,,,,1.2916208168323158,1.2570313303056553,1.24386788256754,1.1839064329970168,1.4218745719724712,1.2570313303056553,1.4044838943687732,1.1839064329970168,1.7633437652255906,1.2570313303056553,1.7172016887214725,1.1839064329970168
2025-05-29 00:00:00,,,,,1.2947581795287366,1.2618615934679847,1.2454076921570432,1.187327600927239,1.4257779533386876,1.2618615934679847,1.407465574136961,1.187327600927239,1.7675741134471799,1.2618615934679847,1.7208286466118996,1.187327600927239
2025-05-30 00:00:00,,,,,1.2975851861493608,1.2640852039096642,1.2483514961442987,1.1903463106556191,1.4257115957548818,1.2640852039096642,1.4095286363857569,1.1903463106556191,1.7695609158324344,1.2640852039096642,1.7239827323588925,1.1903463106556191
2025-06-02 00:00:00,,,,,1.297479594386,1.267226559186762,1.2475100544699138,1.1922077865551672,1.4298494331242129,1.267226559186762,1.4125770192034883,1.1922077865551672,1.7752038660777096,1.267226559186762,1.7287301663349905,1.1922077865551672
2025-06-03 00:00:00,,,,,1.3008127948274368,1.2734249456849265,1.2506414369627072,1.1973609732005068,1.4343274340859395,1.2734249456849265,1.414576695994304,1.1973609732005068,1.7801655778738146,1.2734249456849265,1.7312324829869452,1.1973609732005068
2025-06-04 00:00:00,,,,,1.2980427865096311,1.2707572132478895,1.2479581058349536,1.1949609796790273,1.4326318400764153,1.2707572132478895,1.4118477688655446,1.1949609796790273,1.7784934123796665,1.2707572132478895,1.7294394281302508,1.1949609796790273
