date,a2c,ppo,ddpg,td3,sac,mvo,cap_bh,twii,0050,a2c_75,ppo_75,ddpg_75,td3_75,sac_75,a2c_65,ppo_65,ddpg_65,td3_65,sac_65
2025-03-04,1216205.0270883285,1359660.1568442592,1358139.054256612,1162421.9686876666,1226136.6813180922,1041600.1568365995,1387582.0982580716,1265665.1123357355,1384729.5144809196,1466923.2534377438,1358801.3726828694,1479908.6095968925,1089667.3201666165,1137253.0842596935,1593088.9580997978,1360381.0655121906,1455644.895536311,1487099.7567751256,1207796.074119287
2025-03-05,1226428.179285199,1379715.9055144552,1379852.9152204993,1173283.1372506113,1245660.2904623654,1051653.1973530487,1407156.6589337413,1281069.1244239633,1402891.0938663285,1490380.011833544,1378831.4587736377,1505389.9475269222,1100044.426817657,1154499.8684903926,1619318.3381919872,1380465.4342571546,1481831.506658008,1508992.8002815056,1216791.4793685132
2025-03-06,1224729.7527604853,1369582.5134909304,1367066.9204482213,1169293.8592750744,1243557.2557885505,1055091.8220346135,1396404.5302639827,1272305.1046780348,1394366.3055155831,1476128.0277134718,1368716.4404293303,1491475.0057431955,1099263.1411495772,1152786.1126909952,1602001.498185253,1370295.5162253955,1464886.0857183926,1497382.556070404,1212881.6458986318
2025-03-07,1216283.45781877,1363070.0443973027,1362577.3349720533,1159250.0360956546,1232318.4008216965,1046070.300794219,1389536.3670603116,1264499.500882003,1381393.7326528823,1472170.404886821,1362211.7181201852,1486363.3516520786,1095162.0072828156,1143078.2124205076,1598221.7706561463,1363811.3424833184,1459636.543779903,1492484.2305442155,1200536.3371383469
2025-03-10,1214817.4496728312,1358018.2546668807,1356489.9750203753,1154202.8278221998,1231879.9802269423,1043620.8426010516,1381850.0568882762,1257950.7445746558,1373239.4987515844,1464854.6567043075,1357199.4744480592,1477434.2409593705,1097582.6678825594,1143599.8325883157,1583599.166849228,1358740.0125592833,1450879.4926704904,1483050.5818869425,1197833.7536777162
2025-03-11,1200879.1403777094,1334054.384887069,1331490.9628691599,1141570.106685722,1216759.8213818828,1030812.0111877805,1355341.8641410498,1236215.2360896498,1349147.577720855,1434040.9576656898,1333285.4677727723,1447837.414086104,1088262.7267580477,1129280.7647665748,1549614.565317455,1334723.7231191965,1420749.4221186028,1454792.4734876784,1181515.807989183
2025-03-12,1206693.1033825842,1348471.8350402953,1347092.5597927466,1149837.1021253204,1223208.2747482858,1033673.0012066795,1371814.3995781166,1247824.5292565194,1355077.9193661755,1452844.1435282317,1347664.4003026062,1464812.781632911,1092449.2797158274,1139826.3523071324,1571442.7903873976,1349193.5309883603,1438062.0557898215,1470569.8109956824,1194403.197008446
2025-03-13,1189754.87811301,1327600.42418801,1323462.8302005513,1139822.614832035,1208548.8282081918,1032153.8925265239,1349957.5835401253,1230087.1063463194,1342476.014064781,1424763.3541205658,1326838.7672750123,1439917.201551267,1083645.2769886649,1127250.4808468074,1540289.0045764642,1328260.143557375,1409749.0574126174,1447356.1772325477,1181123.6113361868
2025-03-14,1192713.5092523722,1328448.7404929101,1325379.2448518313,1145132.2634204966,1210568.636569369,1028178.8157573908,1346862.8499946138,1230443.9552024505,1338028.229552826,1421491.3524570789,1327684.5101858373,1438803.8860006542,1090369.465010113,1131092.9105160916,1533414.9316019546,1329032.690551421,1411464.2380280686,1444752.116859696,1186441.3241313307
2025-03-17,1198606.5628236083,1339718.4585299059,1336273.3063162083,1155176.9049075048,1217656.482664966,1028135.9910222474,1358945.2538120134,1238878.037440687,1349518.245282161,1432375.1695554862,1338954.921988577,1450991.7455344498,1092282.18848409,1137054.2984189382,1549621.53078293,1340351.2089220656,1425534.3629217774,1456194.7210531407,1193512.8977157122
2025-03-18,1208424.0138654674,1351362.7623449282,1347714.2838469064,1169414.4153240724,1225927.6811779435,1045132.3319573674,1370622.758754729,1247449.8488971544,1355077.9193661755,1444336.942447166,1350558.4267794152,1464954.2531116828,1098316.213791293,1145290.190866263,1563949.4546547334,1351959.2838128712,1437259.379090348,1468626.0381536512,1205778.9225087734
2025-03-19,1195266.2142428402,1331433.1459872439,1328355.6067247845,1156140.5199031332,1209202.1981021848,1030134.1457655712,1349134.009270818,1230039.5192057872,1338398.8971141318,1421688.521420721,1330632.3577967812,1440764.4503904097,1088076.047540027,1128588.0183557798,1538223.5352070637,1331998.7245272323,1413131.197588549,1446438.3430424563,1190803.738090199
2025-03-20,1208855.9548536404,1359162.7245874961,1358903.2577279708,1169916.163039882,1223078.554508183,1038658.943421115,1379492.848275665,1253364.0006016763,1367309.1571062638,1458855.399554051,1358315.6099614606,1475033.71283133,1099810.792494738,1141138.6661475224,1582267.5770346732,1359784.2770604764,1450137.6803401269,1481333.425857365,1204124.4508057472
2025-03-21,1201745.4558161667,1346289.228982795,1344341.9532118726,1163822.4217989782,1211467.7712813478,1040615.6494804921,1366940.7285106103,1243945.2474394564,1356189.8089382348,1443080.167311471,1345448.331304882,1460561.2768143218,1093300.3228047537,1133672.0452903986,1563944.803583111,1346894.5127053566,1433255.6508396682,1466643.876794946,1198004.7629694997
2025-03-24,1195912.9365489392,1340765.6545474008,1340123.0497024823,1154279.719652322,1201623.065940494,1026675.1709772677,1362722.9217325526,1238206.4570826895,1354707.2518048694,1439706.0115013327,1339918.6728980143,1454524.2516155003,1086402.773308936,1125080.998668455,1562266.9027400014,1341401.985529487,1429762.1926253056,1461904.234798007,1189772.3606529352
2025-03-25,1200574.8285758493,1352433.008693137,1352930.904385187,1156693.570569756,1207996.5890879629,1031661.3034841015,1378181.3181589579,1247534.9587714858,1368791.7142396292,1456473.6923276875,1351547.3081058636,1472196.335536247,1086868.3762373847,1124971.756702261,1587282.9641867965,1353111.500597634,1447593.2230125607,1480202.3821268748,1193104.6792369222
2025-03-26,1202512.7682390085,1350369.3889846404,1348361.3837779164,1162506.4907749724,1213385.4646916508,1033866.9984233335,1373943.9828360719,1246812.4000054698,1367679.82466757,1449309.2107123805,1349508.118804023,1466528.31134714,1091253.5919399522,1131570.7102614455,1576417.0534852354,1351008.5366949404,1441165.2809425746,1474195.1255068465,1198445.6993743766
2025-03-27,1195608.218012325,1332262.0226718034,1329853.7977632957,1156595.820799191,1201753.0007428639,1023269.6109243596,1352246.7057864866,1229531.4854572057,1341734.6789421688,1425841.3769744795,1331429.9799529244,1440978.2991530693,1087298.531692471,1121795.8159388977,1546792.761571129,1332860.546509107,1416483.211396191,1451515.5184774138,1186646.6373881996
2025-03-28,1176636.1258349137,1313308.2332234837,1313873.5986897573,1134650.6317111237,1172062.6976867625,1005813.8608581767,1335197.63776367,1209991.1115973142,1328391.4385181624,1410627.7670928603,1312516.4303221302,1423156.7749632113,1068609.210938444,1095116.0098834678,1532499.1462402071,1313969.833006187,1398239.447116185,1434865.2510380552,1161062.631258491
2025-03-31,1142630.8819342412,1262898.0429419759,1263988.1851808345,1091056.3069734245,1131362.633351463,968974.2306618604,1281932.301279002,1159190.0340494195,1280578.2640180092,1356180.0939766,1262134.9991951827,1363587.2057565225,1037843.8611563204,1055124.052854149,1468902.737864473,1263513.9505874238,1339758.2555503494,1378826.0659321535,1116788.254312183
2025-04-01,1168878.5782988349,1299081.2028185462,1300523.3186633931,1120009.3200974169,1160577.0735992233,988234.8828510351,1319378.805758712,1191915.3277085698,1306894.0773047165,1396789.4700284307,1298247.593122169,1406150.0231131169,1059135.8894057565,1078688.0277453216,1516794.423459316,1299722.0725979733,1381779.4111026607,1419177.7943358396,1149500.9904091167
2025-04-02,1171552.576710135,1299341.4247125657,1300458.8308117471,1120419.4788021247,1163364.405947363,994056.897909808,1318375.228805436,1192926.3630023657,1304670.1850487387,1395331.9974195878,1298534.4188107438,1405071.887953313,1065613.990074695,1082353.970643132,1512640.5975162557,1299969.9963213424,1381434.5996529176,1417873.0790415388,1150625.9036742577
2025-04-07,1062150.9543831358,1173933.2094046073,1174705.2924773153,1014889.7289385714,1049624.6242152064,911019.0416740334,1190655.2618092136,1077215.6599980856,1174203.1212991213,1259154.599568168,1173206.9205858086,1270013.8488239427,969472.4005845416,982593.5290547856,1363363.2286322368,1174491.3453082084,1245431.7098838445,1280220.991391695,1037773.7396564626
2025-04-08,1036168.9241438705,1138284.2195312877,1143793.9788759672,985619.1546654131,1023240.7767029825,895667.177707958,1151163.3636603884,1033953.0418848883,1136026.737833632,1221636.4668762009,1137530.3926667245,1226683.616410089,959201.7449348328,958397.2651059777,1317058.077993726,1138809.070313827,1201314.109763027,1241865.520005569,998471.5421699174
2025-04-09,973904.2571821818,1077256.6362740148,1088429.879763283,922286.1576079725,951943.3258672806,852984.0320089732,1093341.626810117,974123.0975399637,1083765.7788215238,1165680.1925134908,1076553.2632037085,1166313.7549100989,903384.8336805776,894481.557325938,1259274.452351262,1077874.0361429886,1138044.002698945,1180689.2568230322,927445.8921630562
2025-04-10,1059383.0954505499,1174871.842664432,1187241.5317183847,1002173.1815020611,1030484.005039479,909694.552210259,1192683.006115909,1064203.2572577228,1191994.1462350832,1275245.1459885205,1174115.7537771636,1271462.728741303,972908.1973771496,970441.9646788551,1379443.114281069,1175583.1811846772,1248593.7266115416,1287566.9526858304,1012349.5789072012
2025-04-11,1077869.7368260988,1210127.6629446708,1218855.2967572436,1034236.8008221278,1064495.5513257456,936099.2316973282,1229484.082049324,1093818.3210491051,1219792.5166551557,1310871.9104211065,1209356.0371290771,1317669.426868519,991242.8816972128,998667.0070261632,1423116.4386792236,1210842.3689171982,1287344.0368201716,1326020.5871803325,1049980.5920931129
2025-04-14,1086175.6180355349,1205905.512357408,1210637.9450961757,1049535.5631374307,1082652.544430277,942136.5086238508,1219098.4248510276,1092940.0921658988,1213491.5074485291,1292824.0711406618,1205148.6933601408,1307526.7243242525,999410.3752427814,1006949.8346377208,1401097.2582149657,1206400.4971392944,1275055.421197688,1315009.5929980006,1066685.698013615
2025-04-15,1099081.9260749854,1220262.9272727987,1224716.007996796,1060927.7725453875,1094140.880044118,946728.3440581609,1232514.8948437397,1112240.233012895,1225722.8583004763,1306713.1036234528,1219542.984485527,1323187.656370404,1006703.3098151708,1018601.722021794,1416176.11103457,1220788.8031536674,1293705.3116437232,1328425.2692298137,1077144.6414425836
2025-04-16,1083168.7718808283,1197086.1279546518,1200903.0380624454,1043716.0398845542,1076191.1667802837,938920.4585595214,1208810.545042554,1090414.5824501908,1203484.1619644181,1281876.518751481,1196380.6262859595,1297636.3379894297,995270.1930217062,1001298.6211148784,1385280.1470917724,1197585.293114538,1263244.7288106892,1301812.1945179806,1058807.7648385016
2025-04-17,1075103.0131776342,1185292.343212713,1190389.0705612167,1034618.7338289741,1069550.199564994,933974.4117957518,1196562.1893591809,1083174.1169713794,1190140.9215404114,1270667.3299388534,1184603.244270062,1284688.0746889736,985879.8904082688,991618.9695959396,1372727.0341668066,1185773.5664991462,1249402.2280097378,1288947.8617974955,1048400.2181320467
2025-04-18,1075673.9853215949,1190109.567827919,1194832.6286086123,1040450.458511081,1072080.1724341451,934707.6159057308,1201162.4524928846,1086327.44875494,1192735.3682458363,1273932.828201336,1189409.263779128,1289678.3618694397,989557.7272565776,994589.6221502608,1379123.675110442,1190576.7539422973,1255258.7077798825,1295360.483551948,1055298.850435393
2025-04-21,1059380.0951023542,1173129.6841498134,1175960.768177164,1026370.799995673,1061196.3172014318,919278.892250854,1183624.467780846,1070149.8994926773,1175685.7915443457,1254683.361510102,1172457.192493746,1269902.7342080444,986203.8831663544,982744.7216980729,1356496.7100911508,1173581.9245867853,1238200.2989155797,1277556.8073247909,1043193.8056446312
2025-04-22,1039447.460601809,1151099.8807866406,1155717.3883322733,1005950.9291468589,1038995.081217238,907747.33436977,1158717.3275372544,1052631.4868246522,1156041.5419137124,1232334.2549313458,1150459.780256942,1244842.2261953852,973185.1212908227,965764.036246722,1326132.7232595184,1151543.7312223525,1210883.7656083894,1250581.712103239,1023831.3070410024
2025-04-23,1067854.1242242726,1202473.4161566882,1211049.4300388824,1035333.8862385135,1063118.3823787088,936301.2110633496,1214586.3260704034,1100000.2734893134,1207190.611353761,1297946.4234592004,1201700.4118997636,1309179.0500628655,989509.1079668244,991413.710100125,1405161.264800774,1203030.889165996,1275497.5609411043,1311755.2899242626,1055031.914437604
2025-04-24,1057381.363999705,1184593.0253856394,1192477.1780474046,1014783.7268496001,1050185.9689604982,927195.9472491299,1197557.1132827532,1091020.0877900696,1200148.2670245224,1282009.357741624,1183865.5841683447,1289389.4892380442,973489.4463000252,980102.5627703462,1386489.1789410969,1185193.3391928896,1255173.2836491915,1293584.4294701272,1035182.5612138924
2025-04-25,1075769.9893442774,1209641.7821156285,1218086.4163243237,1032678.9990826744,1067051.4745390927,938517.0904593441,1224755.8832352092,1113083.7834511616,1228687.9725672072,1312007.3254594083,1208852.8755260138,1319285.158636754,982397.176604784,993033.216088282,1422490.202336864,1210252.963533807,1286922.9037041804,1323189.5783636258,1055066.1368282735
2025-04-28,1080390.7574204598,1218811.960335571,1226741.9980213237,1038063.7946591949,1075003.6236683794,943016.2380386145,1234610.1100536624,1122139.5615966306,1239065.985612624,1321268.6175098584,1218056.5617195852,1329124.4770290956,988898.0090399778,1002513.6669784324,1431493.40481281,1219441.758016851,1294872.6245005447,1332041.4802758163,1062445.3465480716
2025-04-29,1094960.5392788067,1228535.0223772046,1236519.564751565,1045990.7333097808,1088064.0281423917,956962.8147917318,1243998.632105354,1133242.0243678978,1243884.4376858852,1331182.09933786,1227768.8748405378,1338981.177525838,996135.5270249634,1009371.562968529,1441364.8447280405,1229170.565120458,1304772.9815475051,1343034.8897398715,1072674.0606720203
2025-04-30,1102550.773923684,1230857.9390623455,1239975.87432222,1046079.7261397528,1094270.3071076556,950456.9009009629,1247657.6506818216,1133376.3623186424,1249814.7793312059,1335600.1329554054,1230113.142908744,1340228.0968326991,998517.0665404678,1005935.4787196112,1446078.4430170949,1231547.051760218,1306853.5465545803,1349065.8168060102,1070856.862439984
2025-05-02,1117381.1343528354,1262654.2958677888,1272534.3543904852,1054106.1843443993,1112084.1009587462,970913.857458518,1283826.654501305,1164328.4606653994,1286137.9381020237,1379345.3780624345,1261926.7644126697,1381858.7192147458,1006539.0817414168,1024464.9837011816,1492604.184491763,1263428.0672254434,1346312.833347736,1384721.9729721162,1085613.680327039
2025-05-05,1097627.5451869587,1250746.9282113416,1263173.3520443384,1047275.1398965432,1093718.1742195825,967344.9641215667,1268315.4511018195,1150065.3365969723,1274647.9223726885,1363725.1821856897,1250007.3385100346,1368608.926349827,997848.9260997948,1016529.6275353924,1475824.2578638543,1251480.7515867853,1332429.341733602,1366160.1275534974,1074180.540866034
2025-05-06,1102946.1895465099,1248483.679086781,1256592.4619967612,1056658.7289855648,1110023.4428101347,988265.0283243923,1261768.209064483,1149482.8043594197,1267605.6911553086,1352306.4909424966,1247741.4470825037,1362662.508171294,1009953.6077289176,1028247.7618297148,1459052.7243517954,1249127.6103485776,1320464.29177847,1360137.1139618345,1083497.8391141775
2025-05-07,1100877.0919468605,1252033.3766247462,1262072.716422383,1054256.4759031748,1103867.9998579451,982532.6561940074,1266095.8133678623,1150821.4798506747,1262787.3521939064,1358505.643804718,1251297.1868667435,1367271.6194066035,1008584.5394517962,1028461.6115960344,1464931.0126088553,1252698.5496914892,1326277.0337764197,1364817.6238383274,1082019.307786324
2025-05-08,1098645.5482134528,1246640.725811264,1254121.7707413281,1052430.6243193734,1103967.7608623721,988260.5254155035,1260038.191797392,1150648.415813152,1279466.3744459497,1350264.5768988505,1245902.7411566274,1359111.8522331517,1005676.6121487007,1027457.1249295784,1455818.284897504,1247263.4464025605,1319091.199575344,1357259.359942004,1087782.2626842246
2025-05-09,1110272.2736092326,1272048.732600952,1283802.3591253788,1063956.467518378,1112584.7105957554,1003029.5481589679,1288564.7720244734,1171464.1250393142,1295404.0615753813,1383293.406204236,1271234.386356827,1392602.6115116184,1013449.4009997012,1036593.13191649,1496498.7077043934,1272697.072340325,1351548.7325819368,1387944.8182231826,1100683.678027304
2025-05-12,1122757.2787555198,1285526.344324679,1296457.8016117918,1072006.5733560885,1134185.642145496,1010847.7460618524,1300892.8403493336,1183478.4011814739,1309859.1915714473,1398007.5512842815,1284714.5795775936,1405574.3661757398,1027769.8554629514,1055659.058088848,1508455.3873684595,1286167.4203089485,1367055.258630959,1402287.2515948676,1115701.4262739618
2025-05-13,1129778.6227052696,1297035.4745848062,1307654.345551569,1080665.6469507848,1145483.487061421,1011024.6202118644,1314953.9157188924,1194714.2173419574,1325796.9918127374,1410276.9349674124,1296184.0667363876,1421418.920952606,1033170.5206057846,1061396.4386099272,1527817.1497147407,1297699.7472903002,1382182.1127937513,1420248.9116834744,1124801.007323444
2025-05-14,1146660.8225319318,1324959.806383576,1336709.3131729916,1096626.2774698797,1166769.791307979,1031870.1064704738,1345686.3474657512,1220071.8182937002,1355819.1413769287,1446244.444003988,1324094.0299486134,1457366.902295413,1043590.8032923418,1076232.7419145785,1567519.7605763508,1325678.7964800834,1416304.0362787195,1452925.4599019804,1144780.7847430315
2025-05-15,1147783.472337542,1322113.5656430752,1333714.683532297,1096444.9149051711,1161715.3150814737,1041468.3687263479,1342213.4645302705,1217124.5880567217,1352854.0271101978,1443842.4214175683,1321268.41529582,1453457.9930011572,1043506.862493828,1074184.0537296822,1561025.294009932,1322820.0536949397,1410780.7169842129,1449668.0165384568,1145519.131798553
2025-05-16,1158521.0506923252,1327127.2040813388,1340411.5125140103,1101039.7568462472,1170915.910210498,1043252.6663968121,1347908.5529050017,1223478.4011814739,1356560.476499541,1448558.3118028229,1326309.623254982,1456716.4514777877,1046998.0701790444,1080126.4173184105,1567477.1558219946,1327870.276866948,1415293.2051339515,1456281.0324162468,1145347.3865996804
2025-05-19,1141421.5587108866,1307055.0285733847,1320485.98943145,1081649.6362561516,1151636.5893624441,1031511.5974579123,1326830.3406581702,1205562.8820303848,1337657.5619915198,1428781.4808004308,1306271.6876137329,1435774.160029382,1038230.263980475,1063098.1540172852,1541870.591067487,1307810.7282192484,1391973.6976768717,1434255.0096261415,1124568.1433615729
2025-05-20,1144780.5413837384,1307138.4190138616,1319357.9483172474,1087211.2422950931,1155988.366651176,1032228.7957121532,1325427.1648646793,1205686.0616171423,1340252.1218088034,1425814.7065044877,1306373.5217303452,1432735.1378247691,1040165.08645719,1067692.7966592056,1537608.9525624774,1307844.9173962434,1389294.568725506,1433571.752440404,1129567.3802082008
2025-05-21,1166345.685286269,1323821.419947962,1337114.8919911552,1101559.3388087517,1171004.858979707,1049568.1142296775,1342447.7539702414,1221250.3384430252,1361008.261011496,1445089.6039757128,1323041.4672803318,1448566.044799755,1049605.8045209,1081372.2880679246,1557661.2524582914,1324534.8591110348,1404559.9267189957,1449981.965578759,1145309.3419125697
2025-05-22,1161637.838118538,1313000.8898629197,1325185.9424714162,1093300.9918992885,1163988.089134743,1037884.7613749777,1332771.5470821783,1213803.771417632,1346182.463454124,1432900.5079513956,1312235.3091984654,1435016.7133192252,1039057.6736432376,1070851.3457242951,1545196.6380837164,1313734.0653648083,1391360.6304565691,1439502.1927683514,1133816.704725066
2025-05-23,1154919.2306339238,1310274.2421538264,1324245.7099895377,1086925.41300035,1162035.4339183643,1025009.9999305084,1330697.5616986929,1212755.2133900367,1340622.7893701096,1432540.483309693,1309543.0276625452,1433982.103703405,1033748.2874758656,1069654.815728489,1544891.0114670135,1311043.6146196015,1391607.7941626874,1438046.8412770587,1128543.352748994
2025-05-26,1145633.3063357705,1302943.7110926374,1315194.927721314,1080008.1812803852,1156411.8550603564,1028632.5415736119,1321942.8729199634,1206276.4703469211,1339140.1191248852,1424109.4630486905,1302238.0838693238,1425688.0597839658,1030660.201505054,1062782.778689463,1534330.764504419,1303684.814803288,1382369.9911067253,1428814.4143111983,1122882.8124413292
2025-05-27,1131984.0566996709,1289238.3347214432,1301575.0777987433,1072292.1291411603,1146651.3586271086,1016361.1258877383,1308266.2275150393,1195072.5977382434,1327279.5489461028,1407037.4397675402,1288524.3684292564,1411015.794509446,1018615.4634610232,1053148.5635228038,1517921.842491314,1289957.4104952433,1368112.8082999757,1412650.4776537546,1114109.482625034
2025-05-28,1135163.62155089,1292456.6390723959,1304712.5370082494,1074287.916679165,1146984.3551730744,1026072.379248843,1311292.467878302,1196258.9943797945,1329503.4412020806,1412793.110231729,1291736.957719939,1415197.8795199108,1021862.063121984,1053570.54296287,1521828.2351613643,1293169.2713361436,1370299.653002954,1416079.195918379,1117305.5190599516
2025-05-29,1133669.452026595,1289195.6167593636,1299923.6266268531,1068434.5757415472,1146732.4380271786,1023370.3146787955,1309196.2421476252,1195675.3681849882,1332468.5554688114,1409371.002678166,1288500.7913994668,1411402.9803649809,1019960.5819497928,1051129.681867588,1520189.4697693095,1289922.1606505583,1367691.260186407,1414619.9668301698,1116390.3090901778
2025-06-02,1121902.8569712115,1267579.7655138967,1276741.795666265,1058639.8460930714,1127571.5900736172,1012047.2643360662,1288040.3349655108,1176374.680359365,1303928.8499261267,1381410.385012193,1266881.167280215,1385508.9731913535,1007163.7124907342,1026576.0423209982,1491424.6991013137,1268264.8099807934,1340882.5902085477,1392003.0981939042,1101069.4190160574
2025-06-03,1129242.0472175523,1275372.2256016813,1284017.063112111,1070411.1456974174,1135650.5108682946,1017325.6971248181,1296604.909147013,1183332.2484923904,1313194.973399484,1388111.9881787142,1274694.444576929,1391733.3370436982,1010531.5638973452,1036485.429765106,1499391.4421203458,1276073.5389245313,1347127.8145932804,1400289.3307045633,1108504.854720618
2025-06-04,1144941.4838937956,1306572.7393938208,1316601.0877917886,1084366.0116638555,1155560.994480084,1026323.7291183241,1332289.3651631647,1210842.4291320816,1343958.5711981463,1430352.3704826843,1305918.1300040274,1431955.5033367071,1021924.297471873,1052455.9873577305,1547793.412846957,1307408.1855312453,1389915.825865703,1438663.5655549378,1125578.1203017589
2025-06-05,1142710.9609520584,1309427.9700378142,1320240.6130317661,1083109.1321863842,1150024.28369681,1024312.0095249203,1335301.5767948239,1213998.058225875,1346553.0179035712,1433318.8163908496,1308816.2769826388,1435330.690812435,1020631.6833024252,1056073.9327625397,1552274.133336807,1310334.927044795,1394438.2305509706,1441511.216811394,1123052.038720228
2025-06-06,1143253.3197746503,1310137.1726059378,1322049.7060838898,1088201.5327357876,1147017.2077899694,1020275.3208345374,1334055.793296189,1213226.8183620726,1348776.9101595487,1431798.50719664,1309500.1585193735,1434399.3753432604,1022159.5461729215,1057732.514444059,1551238.9885146725,1311019.386953343,1396095.315237826,1441183.9476523686,1125171.3306994038
2025-06-09,1152541.8280849406,1319511.1537063292,1331719.6960617632,1092898.5839416708,1152398.0030799254,1027121.2571828008,1345031.4976827423,1220487.4126543505,1361749.4830222493,1444126.4604872167,1318877.6190641932,1445351.8349433949,1029050.4640359896,1061835.283789252,1564323.8498198353,1320419.5525616717,1406550.8943699133,1453488.6660196264,1130842.4149060864
2025-06-10,1162079.4639259367,1349057.1114727727,1366293.2675115862,1104517.819548127,1159018.3174930806,1042433.8329671791,1379644.989863932,1245795.8949254057,1398443.3093543733,1484842.6031376238,1348402.182329012,1485942.5308893376,1034053.1613690231,1068033.0389680143,1614844.0318936117,1350058.8425553737,1447055.311876899,1490913.7630953065,1145558.1385636602
2025-06-11,1172567.2641761333,1362789.9525572318,1380954.1076368124,1107135.2182059926,1171940.5873498842,1049076.1333560632,1396342.9456219757,1258564.0170110352,1398443.3093543733,1505226.8800171467,1362151.5421606577,1502518.8499930375,1038592.0925832326,1075360.2636142548,1637046.954972594,1363881.9212194427,1464485.3819957871,1510777.7425956374,1146869.5610950966
2025-06-12,1167533.9926361293,1353767.8440593032,1370004.5019410667,1103810.3478209497,1167421.4292535041,1049401.2192975287,1384249.0197783464,1248354.4421501728,1398443.3093543733,1491881.413704971,1353158.972072377,1490265.1602254051,1038421.053298441,1075357.884686991,1615898.215658393,1354790.9204833354,1449881.1905598806,1497139.6247557092,1145681.1903644972
2025-06-13,1164833.2530123114,1344432.441324328,1359721.076526517,1099272.0312484289,1164945.3639364736,1050793.7461074612,1372125.05960505,1236319.3808201945,1398443.3093543733,1479209.346662947,1343859.7662021243,1476230.8116795132,1036363.6087825852,1074043.0576753914,1595807.8168660756,1345399.2591731972,1434843.088323333,1483112.8989589603,1141510.8362722422
2025-06-16,1166114.9880557463,1342951.0719292923,1357593.391924885,1100674.9468550533,1162268.6024261864,1049949.4167779374,1368817.6591891192,1235028.401865197,1398443.3093543733,1476863.675968471,1342370.2518369514,1473909.788873131,1038520.6084910244,1075064.0846192471,1591878.7805524892,1343902.938332379,1432631.483396723,1478694.3619081385,1142616.2513294965
2025-06-17,1161185.4123439626,1350186.1152885857,1365324.4951896125,1097481.1990996462,1154046.6120500742,1047099.733803766,1381463.8986734801,1244084.726989293,1398443.3093543733,1494389.9142689346,1349636.4705654662,1488902.5863409406,1034546.5365181532,1067422.0907561048,1615859.6221579995,1351264.0053311128,1446471.5231405017,1494603.6795626793,1139340.08022892
2025-06-18,1140841.3288233757,1353492.7741911719,1367213.7870654652,1087642.982186603,1159086.7297004277,1040354.3029272739,1387643.8640639116,1252214.1421323963,1410526.3705594265,1489450.004784556,1352858.45419192,1498061.4396948337,1024099.4216821,1050575.230814415,1621417.7582535525,1354627.2912238876,1448356.586724992,1507688.4771484823,1132536.2902217098
2025-06-19,1125498.277535805,1333069.0323608534,1344776.4285207405,1075369.2082751351,1142812.8864331741,1027205.6905565549,1366675.9498494386,1232429.4876177714,1396590.084659702,1465734.3031890048,1332459.3455266107,1474154.5387921494,1012838.6012512868,1038332.0087504,1593730.70733772,1334180.615585203,1423298.7661672842,1484961.0089426998,1119368.927624067
2025-06-20,1119596.013299122,1338850.9710885244,1353061.4407829393,1066688.5320991382,1136758.011874739,1024735.0126261817,1377236.7594053522,1234795.388970176,1394514.4820506186,1480723.4436755967,1338222.2619994658,1486946.856037835,1006405.3274331836,1033567.6100164972,1612162.5041545287,1340035.755142455,1435215.8629479206,1495987.8558008624,1114142.8762082043
2025-06-23,1108502.208211412,1321375.9026641878,1331301.2445253711,1068807.8721672767,1138770.5874488917,1023761.6111793144,1352609.5638060486,1217223.7005838996,1382950.3780537657,1447192.824660896,1320741.8120229552,1459951.875052761,1002057.2237850764,1035775.5647223116,1572493.3280042552,1322379.669943382,1411355.4552758909,1466933.7819176652,1116965.9639250964
2025-06-24,1126399.802029367,1348229.6805030156,1358074.0655493943,1087748.5737034932,1159411.174513335,1027385.0060533116,1383517.5298322712,1242806.0003555361,1408154.3017684135,1481141.158794015,1347595.7653564124,1493255.7678985912,1013800.9216477362,1050873.1217970226,1611471.3965320925,1349316.233025177,1442151.7791026616,1500260.6999694076,1133692.6662365403
2025-06-25,1132948.1001281473,1364349.1071047157,1375774.985041156,1093749.8311091734,1171012.3048157746,1051141.2424047252,1402746.466259858,1256352.1448399404,1428613.8616773176,1504967.3592914662,1363702.607022517,1516430.3624900775,1018453.413241831,1063950.5178101198,1639970.6779348883,1365483.379148511,1461897.2006073224,1519873.65777182,1141343.3228508208
2025-06-26,1134845.1374579363,1367648.4210572054,1380538.8610474265,1094808.2491489109,1173981.8056536617,1044074.2711781885,1405752.8730036244,1259809.7061357328,1430392.9981044715,1507977.8525854952,1367012.7135687654,1520468.4596590768,1021046.1780016128,1065589.683129729,1644806.2799998932,1368818.1555361662,1467773.368940719,1522485.5415803755,1142124.3368169244
2025-06-27,1143840.0511200004,1372375.6724199504,1385060.2908049864,1095326.8711823158,1177095.4368369267,1044986.8233479578,1410677.6183845925,1264724.0903061714,1431875.555237837,1515532.3670132868,1371736.3365543534,1523408.4106329128,1028554.940459664,1072648.6149846565,1650076.2266874467,1373557.4144050956,1471937.5810968883,1529811.0585177927,1145425.1403342995
