date,a2c,ppo,ddpg,td3,sac,mvo,twii,0050
2025-07-17,983815.4337520944,1029157.8477119631,935453.1541645856,1004508.4473093933,1042551.726708809,1130067.7022903874,1294588.9045385553,1503335.8949398957
2025-07-18,1016751.6570027195,1053336.353964168,961437.1841919752,1020408.8097266144,1056669.6798567697,1141343.9028866435,1309703.455537475,1525574.5912759537
2025-07-21,1014174.0822533563,1049086.645224408,964628.6057045789,1022749.5998419708,1059620.7888365688,1142324.9002462535,1307319.0663074842,1509266.2365852164
2025-07-22,991256.7849704747,1028529.7883485081,951203.4551785322,1014288.5203913635,1052149.8427990214,1125955.9278336547,1287567.4493019185,1498888.1104279405
2025-07-23,1004449.8357297131,1042063.6742728374,945402.5335095258,1014989.3996733612,1057317.2058632155,1140365.552192933,1306092.9590176265,1503335.8949398957
2025-07-24,1000942.8912977359,1040182.2971154854,953825.0792553754,1020386.1234921402,1051473.7233056629,1138402.1421918091,1309176.9339113075,1512231.3508519472
2025-07-25,1017834.2596545132,1046820.5844472643,950032.6768009992,1015772.9910687393,1055145.546680816,1137139.2691747681,1308653.2565739995,1509266.2365852164
2025-07-28,1070107.7300288833,1069222.4722078561,959408.6507695051,1011960.0841206497,1068321.3436341768,1154110.188242137,1311375.350408183,1513713.9079853126
2025-07-29,1071132.911266424,1062917.4072026806,951980.5235932203,999487.0791167206,1060040.3818246233,1149526.1695321163,1299531.2940146863,1495922.9961612097
2025-07-30,1075237.02927695,1075482.858185796,959421.8753979536,1008675.1121968216,1066507.5741473604,1157084.5606801938,1314105.3207345924,1512231.3508519472
2025-07-31,1131933.9487963745,1094906.6901022785,976703.3537075849,1008979.2537001556,1085920.2153780172,1165669.8449773234,1318630.9124970941,1528539.7055426845
2025-08-04,1126925.170269192,1090061.758059715,972381.4539114527,1004514.5328412553,1081115.035179608,1165362.9653662394,1309468.692310848,1506301.0092066268
2025-08-05,1133208.7411331574,1090370.2037910656,984898.1868243435,1014638.5885612862,1085573.7249446479,1177925.9641391295,1325244.1028866798,1525574.5912759537
2025-08-06,1127019.6904923446,1089858.378181524,977463.7596909525,1001551.2360875218,1078269.8491766031,1172297.1674924102,1313300.9339660052,1512231.3508519472
2025-08-07,1149394.7524465402,1093904.8029764171,996558.9880742853,1013073.3902661412,1096355.6997294382,1196484.4012062436,1344465.8069985916,1555226.1863906977
2025-08-08,1161009.2689079512,1094623.3097146475,999239.6076040094,1009621.1213223545,1094270.345422111,1201339.9116220651,1345445.4457192083,1555226.1863906977
2025-08-11,1176141.5902753922,1096671.3843809692,1003588.4695281809,1007569.3614689915,1097730.7425454191,1206423.440547212,1351844.111091359,1567086.75656948
2025-08-12,1178179.3580485021,1096899.301310829,998972.6142740076,1005948.7830273716,1094252.325155323,1206258.9332454961,1353124.4786609963,1568569.4268147044
2025-08-13,1204446.0046114651,1100253.975835593,1010620.9276580637,1013258.4193913548,1106198.3800038772,1210112.7797046897,1364979.6934184798,1581912.5541268522
2025-08-14,1198797.5721190616,1097633.1934075793,1009663.4234161203,1013584.0386311619,1103782.0859841958,1205660.472396799,1357590.777940352,1575982.3255933905
2025-08-15,1204025.824300457,1098072.7990017654,1006176.3188724344,1008451.7555729954,1102320.3055617383,1207473.5790009021,1362989.1287997921,1575982.3255933905
2025-08-18,1238300.342535476,1104371.7193332037,1016442.8416499918,1013209.5637242405,1108934.9307904046,1220405.180304092,1371280.8871993327,1580429.9969934868
2025-08-19,1175065.9876170794,1095159.6642478928,998802.1505908793,1007972.2017018406,1090942.2546420868,1203710.736137956,1364054.4243733676,1577464.882726756
2025-08-20,1112907.5262796457,1080097.6848706878,975653.5217799967,990496.3697926609,1065455.8001874771,1179322.1439483473,1323275.308017339,1532987.4900546398
2025-08-21,1118831.030439573,1081949.5787855317,985358.8115997141,1001305.5447117893,1080638.4744756222,1183700.0719674672,1342133.5995295984,1541882.9459666912
2025-08-22,1115199.1677564413,1077189.3871255224,982179.7653026407,996451.8064992039,1080192.217980099,1177072.3929405161,1331062.5333315101,1534470.0471880052
2025-08-25,1138303.5516577319,1086636.0811253204,992966.1230773752,1011257.9537312596,1089075.0102851195,1189753.9441922626,1359790.9447688332,1562639.0851693838
2025-08-26,1155492.043223447,1089647.3936084379,997288.3581580942,1012147.5923268406,1090504.0011755787,1185184.9622061485,1361343.488903171,1564121.6423027492
2025-08-27,1168958.3578454736,1093256.1837534476,1002354.192743284,1017748.2862202732,1111131.8889162375,1188419.5919472491,1373374.6119870367,1571534.5410814355
2025-08-28,1164991.576073876,1087072.5234124688,1000909.6571998423,1012509.3777577488,1107450.4754284828,1185052.757240485,1357498.3385524212,1556708.7435240634
2025-08-29,1189599.2434066155,1093338.3506323297,1006675.6308917826,1008857.3680989353,1109659.5946299355,1192739.5064929822,1357310.724883425,1556708.7435240634
2025-09-01,1123812.7031770966,1074794.9635033133,973322.8551559275,994955.0767247288,1087966.0364217488,1166856.1335873445,1348272.340658289,1541882.9459666912
2025-09-02,1138191.235985097,1077702.1845850667,979031.4045333689,996769.9002186863,1091152.039198683,1172769.3147641867,1345194.4919252282,1541882.9459666912
2025-09-03,1141524.6468916715,1079032.2581802523,983970.7514324015,1002368.6299626438,1091403.5309812007,1172453.831413994,1349872.5813288845,1540400.3888333258
2025-09-04,1150152.5976944068,1081847.5834893067,995746.3990497416,1008205.5350224583,1099010.3944916248,1179400.7887586462,1354328.1598271548,1550778.4018787427
2025-09-05,1199014.5600481275,1100052.7689074639,1010989.1975593393,1019810.6589238255,1112534.6270403562,1194353.921033219,1371956.4058034432,1567086.75656948
2025-09-08,1198694.5441753913,1100526.8977614741,1011667.9585380381,1020295.421115598,1112513.1977089462,1198164.051369606,1374913.8098428803,1581912.5541268522
2025-09-09,1218881.6240398963,1106955.966449917,1017158.9432201212,1029927.6993672459,1119378.2371606962,1203759.303780291,1392153.810389859,1598221.0219294487
2025-09-10,1295137.1936638434,1138524.5788387053,1034008.2421779459,1029804.0516774266,1134842.650586294,1226460.1484760055,1411052.3595290515,1629355.174177558
2025-09-11,1315593.5314510602,1151056.617744273,1033001.138257963,1026821.1363713352,1127357.85932852,1227639.1563330186,1412347.386125887,1644180.97173493
2025-09-12,1307995.7689989347,1155716.308186732,1033912.202711088,1033581.3748662083,1128728.8056571658,1238213.211246544,1426850.1962285824,1660489.3264256674
2025-09-15,1278802.2115591306,1138865.181281252,1030121.0402126139,1033320.8558766453,1123314.4139578901,1225339.0668856488,1420270.0433480563,1660489.3264256674
2025-09-16,1280098.9615486402,1150484.310297619,1024863.1947231119,1038954.0871159642,1119691.135871748,1225041.9005672217,1435531.8409933131,1682728.0227617256
2025-09-17,1274769.4406989668,1143116.956484956,1021665.8296241587,1032531.9636647312,1117547.2426014126,1224574.6031181584,1424811.935073637,1670867.3394710845
2025-09-18,1306322.9174356437,1156351.270166405,1035542.391584379,1041585.0455586521,1120440.0455715023,1234440.5506323597,1443357.5736028114,1688658.364407046
2025-09-19,1254629.4047928692,1128609.8163359046,1028266.1576270884,1036894.9450413792,1113048.6607734524,1216505.8093511541,1432660.0938068347,1690140.9215404114
2025-09-22,1249077.6758060001,1123615.7770503697,1023716.1379475599,1032306.7139677576,1108123.4270052342,1219242.479074809,1449588.207140806,1702001.6048310527
2025-09-23,1248681.9498151022,1124109.1256196334,1022620.7611497741,1032251.7861388875,1108233.4864794752,1225522.3408821737,1470131.1928236405,1733135.7570791624
2025-09-24,1248581.5808690481,1124089.3604237346,1018116.3949490556,1026331.469193749,1104814.1174432512,1230900.9788362188,1467294.889852179,1731653.1999457967
2025-09-25,1237236.4823585714,1122382.9173283288,1016754.1181031959,1027392.1041386648,1101470.0566089076,1220670.2377313944,1457611.7272217588,1725722.8583004763
2025-09-26,1227232.0874092823,1121826.7419163568,1004555.6480142372,1012634.4065583273,1091727.354503149,1223009.0816021895,1432769.3801364712,1697553.8203190977
2025-09-30,1270792.6865031805,1126098.9959690603,1023381.2847711341,1019508.1020253225,1105856.5758949246,1255403.8187717535,1446224.1791901982,1713862.175009835
2025-10-01,1261940.2240210164,1127145.8598567804,1026431.3901750343,1015095.7075074239,1104372.4935681762,1264849.94458448,1455318.683422445,1722757.6309218865
2025-10-02,1292459.5109869998,1132327.9075507396,1037024.7371408241,1020816.6907208486,1109850.6952747337,1279309.0995371682,1477469.7862681018,1755374.4534152201
2025-10-03,1329026.6396720982,1137999.4996327953,1052015.847839524,1031628.1333897634,1135524.03639096,1293830.6613032063,1498903.3625511082,1780578.2640180092
2025-10-07,1295372.4861778242,1133113.615797252,1073314.5308706062,1057838.4857819602,1145920.1816296247,1290703.3603856298,1524157.9127295602,1829503.4412020806
2025-10-08,1308603.1194040494,1133910.7822970545,1070069.5276757972,1054897.2466214225,1150208.4871856302,1292622.38932183,1515853.2456344268,1813195.0865113428
2025-10-09,1320040.9276548766,1137291.8597120363,1066905.0572244423,1055508.0727379844,1160555.2774176616,1295708.6236068686,1529197.226818362,1826538.2138234908
2025-10-13,1315561.028001185,1130544.2241788232,1036465.8080293434,1026688.1432602926,1157661.2955086138,1274167.9507553019,1507997.2104090033,1808747.3019993878
2025-10-14,1275238.9147716344,1126539.3541574767,1008591.1415292518,1013084.2785523458,1135108.1293921915,1256510.6655529076,1500700.7343188066,1799851.8460873363
2025-10-15,1299532.7200582754,1136033.1984678623,1009379.3477632301,1014146.8702195211,1149641.5866969295,1262017.4224700965,1527729.2455797289,1832468.5554688114
2025-10-16,1287344.0087575018,1137180.431005871,1016589.4693662422,1026561.9215214773,1156326.9362326895,1265878.7336411406,1548574.0540688373,1868050.4922288759
2025-10-17,1243331.9859128655,1122698.2304054832,1000435.5665799873,1018731.4609940572,1142537.5374534414,1252382.5664909286,1529222.3878351953,1839881.4542474973
2025-10-20,1267091.7604594727,1133968.0901411183,1008829.9821702735,1026303.3789799734,1153256.9398358916,1274173.2110808627,1550857.142857143,1871015.606495607
2025-10-21,1253394.8736498004,1129070.9822668084,1015403.0194322364,1033898.5866425558,1154435.3416769758,1271187.4470643091,1554429.46026884,1873980.8338741965
2025-10-22,1208482.4792626202,1113355.5866822111,1020663.4165574806,1042156.5443680807,1147392.2654097031,1264997.2121475737,1548632.361990455,1859155.0363168246
2025-10-23,1231499.467778297,1119877.7492917122,1018925.3291436927,1033997.5625317617,1139693.2462361036,1280010.889812484,1542098.702293208,1848776.9101595487
2025-10-27,1274823.1849439389,1134820.6851436303,1031484.4398996131,1041869.7301838918,1173133.1011435932,1294309.4348168103,1567940.3793296777,1891771.7456982995
2025-10-28,1269182.1608725833,1131114.854912491,1026920.1414030769,1037259.4739335412,1167941.9900431233,1290016.1273134188,1565446.70377005,1878428.5052742928
2025-10-29,1268683.94044456,1131429.4296583845,1027130.0385189988,1038741.1612530965,1167969.190853356,1293880.2855292333,1584805.6995172915,1909562.7706342612
2025-10-30,1268999.324305532,1132540.4562036227,1025539.6346231395,1036117.8801406146,1168325.4575637253,1304281.0857995371,1584401.8104992548,1909562.7706342612
2025-10-31,1281235.6485154848,1134316.7909135357,1030875.545675133,1030449.4248221637,1174730.0909166317,1309825.613868414,1581367.1730777118,1919940.783679678
2025-11-03,1267359.4231610112,1134763.7559611355,1034967.2317903979,1033419.735376668,1184954.5464151285,1310716.3289226955,1587037.700501853,1902149.8718555751
2025-11-04,1301544.8011426032,1138034.0848065463,1035149.1611193164,1027535.8469928027,1179215.4225850722,1316233.8983055777,1574825.7462839638,1896219.5302102547
2025-11-05,1236893.8882898167,1127678.842762162,1014257.7906301959,1020264.0244639636,1165970.1015477586,1284244.47748633,1552449.5070355127,1872498.276740831
2025-11-06,1249413.5251030035,1129121.5189057493,1020716.9135225756,1019335.1008361102,1162623.343388008,1291796.7145554195,1562665.2080569952,1876945.9481409274
2025-11-07,1211748.7531608995,1123791.8644984527,1007399.9132669909,1011209.2555335284,1143987.45905457,1276059.7993137129,1548772.3885189185,1854707.2518048694
2025-11-10,1211448.7166325296,1123746.1882413346,1016211.9942530139,1016605.0144828082,1144697.8937068582,1273623.7970082418,1560988.2809829204,1878428.5052742928
2025-11-11,1194892.752841447,1120547.44124693,1004735.8217447741,1010616.5925124408,1138870.6471629299,1269658.3478623729,1556251.9930533713,1865085.377962145
2025-11-12,1199327.0540466108,1123433.69888819,1008112.3816412432,1015394.5866320849,1139311.1458631407,1270237.5636530477,1565333.588590026,1873980.8338741965
2025-11-13,1197443.3769564205,1122792.7836138795,1006123.6128328784,1014407.2569525958,1135670.172369431,1272576.7600865557,1562895.4860588822,1865085.377962145
2025-11-14,1186380.0534426388,1118300.1388505795,994888.5121496661,1004565.3353846789,1113792.8867818168,1266069.1508705018,1534550.7254304038,1829503.4412020806
2025-11-17,1194730.339048313,1121769.540352631,979867.8510511859,995816.1140597583,1112134.9375257546,1267352.9873292765,1537340.6446143116,1835433.782847401
2025-11-18,1127477.9979582413,1100423.0085366452,946290.7311800463,968679.822227788,1076213.063511278,1237334.6854840836,1498626.5913659425,1792438.9473086505
2025-11-19,1118683.6173550854,1095402.4679626715,946271.3822706683,966148.4711249591,1067325.4186777133,1233881.6134330411,1488768.723762119,1780578.2640180092
2025-11-20,1164914.1436044408,1115686.5670188998,975229.0970247729,989219.822473836,1102285.2727788943,1256762.489817794,1536167.1566683531,1835433.782847401
2025-11-21,1114068.7093572987,1090428.96259474,953415.264545296,970244.5860236407,1065687.0176919955,1236508.3873901905,1480637.1207045084,1774647.9223726885
2025-11-24,1144486.3923327306,1098815.8845111611,969134.0071657641,979330.7163184405,1071035.9387535113,1251418.0218379428,1484518.699831804,1765752.4664606373
2025-11-25,1165403.7432286122,1113318.0387590681,976228.5994261248,986644.4812243701,1086154.7266820925,1253975.5559505038,1507367.091030918,1789473.7199300607
2025-11-26,1203734.229226404,1130152.5444707158,1000526.0050791247,1013388.7320597888,1139733.439770128,1276160.053237718,1535225.0406815354,1819125.3150448047
2025-11-27,1228458.5882756505,1139942.7528985303,1003479.2138365252,1016628.539018941,1153477.5282382616,1286984.2502189751,1543346.0323537858,1835433.782847401
2025-11-28,1221241.7972241992,1139682.370914951,1000462.7982042773,1020852.1495078326,1165752.1660327562,1284925.5859558997,1547376.0614803978,1848776.9101595487
2025-12-01,1231238.720654726,1131908.7114486299,996183.5915564044,1018691.7634452105,1196461.7187976488,1270156.9252602763,1531471.7827400893,1823573.09955676
2025-12-02,1261252.6593610435,1147224.3676280552,1002586.7662790759,1020923.6316169024,1194426.5198672097,1278714.9748630293,1543891.588836166,1829503.4412020806
2025-12-03,1216061.5320280597,1134202.1291877853,992341.2810114367,1019473.0544913531,1193785.9263010602,1265600.4679995403,1556705.1101478208,1847294.3530261833
2025-12-04,1200709.066668951,1125761.6020640451,990008.8014219744,1018033.3000052691,1197933.5744631721,1262432.4539337717,1556854.7635001163,1844329.2387594525
2025-12-05,1212776.0178484553,1141302.213761095,987518.8851450427,1018282.0091441394,1194838.6639831448,1269588.935989964,1567226.7910131412,1860637.59345019
2025-12-08,1202427.6677240962,1147304.2674185168,977217.3120954974,1017388.2679389239,1196542.2103999807,1264881.4030558567,1585311.9829342668,1888806.6314315686
2025-12-09,1213270.7857039648,1148093.409016699,972378.8895166857,1008016.7969611407,1184365.0210141141,1264649.527165831,1578524.6345499048,1885841.4040529788
2025-12-10,1284427.883339234,1188509.8376057905,990148.3167837603,1017538.0297358752,1193131.5167664487,1291570.7729242318,1590742.2773455128,1899184.7575888443
2025-12-11,1310885.3350432592,1192340.7932870449,989973.0682581408,1001911.3814109088,1162757.6494263387,1291948.4229996307,1569683.381421871,1878428.5052742928
2025-12-12,1325551.835562058,1204544.0722371878,989849.4221647723,1001622.1709464312,1162943.252191908,1300023.9846169665,1579388.3138016383,1881393.7326528823
2025-12-15,1362820.433639832,1211533.5084868667,993230.2787054522,997113.6281302691,1160183.0608657666,1303927.052328527,1560844.3162083442,1862120.1505835555
2025-12-16,1316424.8849871831,1186215.7745494023,975697.421178673,989602.1020472766,1148649.709738142,1282226.5527358388,1542345.1708624484,1845811.795892818
2025-12-17,1332563.9362776952,1192165.6269429743,978922.7118509753,989870.6349890948,1147381.8130267926,1282952.136319988,1541701.5958101437,1835433.782847401
2025-12-18,1328360.736767121,1188929.6937816949,973341.9052027209,985170.6128752948,1148761.4812778302,1282771.4609800112,1538529.119774645,1835433.782847401
2025-12-19,1332896.535940476,1191374.0743376845,982307.3340528948,989011.1335108996,1159817.2318691083,1290331.9193011608,1551289.4747637736,1853224.694671504
2025-12-22,1343693.5332740026,1202640.2823843043,1021654.0332773669,1013124.3338320971,1174407.867765791,1296909.6017375272,1576678.5816844206,1879911.175519517
2025-12-23,1351716.8838065343,1212749.082560271,1020836.5320585711,1011731.7736418963,1167640.8711811386,1295727.5992790759,1585686.7726893572,1888806.6314315686
2025-12-24,1359289.1349242406,1216604.4621355392,1023596.0809916003,1012510.7216685534,1170189.7990813337,1300602.4143603567,1589131.9722681835,1893254.302831665
2025-12-26,1378649.6345637518,1232346.8870252501,1054884.2865675432,1030519.5683310748,1172445.5647816109,1317990.4250318944,1599440.1126775972,1909562.7706342612
2025-12-29,1381498.7831195074,1238585.139817412,1077625.137237404,1049996.7000334978,1187102.6518482612,1318302.3668459435,1613715.59846299,1934766.58123705
2025-12-30,1361602.2842848974,1228365.872126989,1067903.214448784,1044282.8702491046,1185350.240839255,1315737.6073175552,1607903.950553132,1931801.4669703192
2025-12-31,1357858.9336150365,1236836.356492291,1073707.8736608964,1052336.458902669,1188853.751121222,1317224.0992358548,1622268.9220418711,1945144.594282467
2026-01-02,1336812.5842803197,1234977.0721255885,1090357.7029226762,1069388.5015567064,1212971.4695530792,1315847.9811096627,1643900.8327749593,1985174.202442628
2026-01-05,1372497.4333480077,1276292.8648001675,1086859.0780809862,1076192.1831763505,1237289.8957760378,1328430.6654014937,1686201.6436707736,2060785.8604747124
2026-01-06,1428419.0861991125,1307695.4396890271,1107639.702888344,1088430.4121306657,1248530.7725052498,1347807.946332155,1712597.3006604766,2087472.3413227256
2026-01-07,1398053.4335997778,1288243.1539604475,1095538.0496023637,1091397.1600135088,1243582.2143699375,1339148.9208054699,1704709.3218832475,2071163.8735201294
2026-01-08,1437629.284145661,1312537.1495010166,1083674.1564653856,1071917.7945693254,1220214.538063027,1343986.3711900336,1700513.0112540852,2078576.7722988152
2026-01-09,1399372.812935725,1290712.637108973,1088229.8309553606,1072239.0677321672,1215548.7631898292,1332175.2718489147,1696503.2203366654,2071163.8735201294
2026-01-12,1406112.3126305493,1294773.3702804681,1084278.247405861,1076787.2266257524,1241395.573260634,1328613.520845467,1712092.5487836562,2085989.6710775013
2026-01-13,1377288.025013191,1294410.9646880594,1064151.0248621446,1077002.4318774461,1242475.2478898454,1326955.9094927812,1719930.205527219,2096367.6841229182
2026-01-14,1414549.652041842,1309645.548471819,1078546.0354975206,1080088.9225352525,1261927.6634667802,1350141.206781101,1733067.9757688467,2097850.354368143
2026-01-15,1431315.0439110503,1312618.3948890239,1075103.2203176958,1071436.2697909593,1252687.710427611,1350140.94795236,1725719.4273133778,2094885.2401014117
2026-01-16,1450588.036778794,1328702.2169961068,1085719.7631262285,1079347.9057429552,1289918.1888516832,1353229.5862516593,1759220.44606107,2134914.848261573
2026-01-19,1400634.559781502,1318842.8203084602,1077959.002761696,1084495.0374377489,1281565.059047072,1338282.5033335155,1772135.9241887624,2152705.7600856754
2026-01-20,1418480.078939935,1329043.0023951337,1075437.2539900285,1081685.5192321062,1280110.2948354173,1335334.388253632,1778896.4706204105,2152705.7600856754
2026-01-21,1392004.3361938836,1303693.0286139934,1068462.0091055376,1068324.6757453203,1272377.108618947,1314345.498835079,1750128.2391390556,2130467.0637496174
2026-01-22,1429837.0101967896,1314841.8208632092,1083717.1117552263,1080308.3004134416,1331284.7763559348,1324350.5553755802,1778117.3542643823,2128984.6197281107
2026-01-23,1453548.4646972667,1327071.0329932778,1092778.2949903947,1099393.8571532487,1383959.8463537223,1330320.7385621087,1790183.702771814,2142327.7470402583
2026-01-26,1427423.0441943612,1312849.9851532488,1083264.79366288,1113549.6143115282,1419620.2132036216,1320772.917677957,1795953.342723133,2142327.7470402583
2026-01-27,1438157.9294837816,1325082.892090792,1084732.5474947435,1118261.0912478685,1430974.9760187294,1324133.9691108745,1810146.4535273283,2166049.113621541
2026-01-28,1462049.97383503,1344396.7846992465,1091006.8647306901,1123969.767753911,1450670.392506788,1324571.8359482693,1837362.03147862,2200148.2670245226
2026-01-29,1452271.990889302,1334356.2799502295,1082937.735233162,1114478.7262366533,1443728.7262906418,1318037.503971172,1822376.3486441767,2186805.1397123747
2026-01-30,1395714.2451994587,1307397.1932911566,1066219.0958231431,1100057.411995244,1416866.6309995041,1301478.2086379295,1795910.2408073405,2152705.7600856754
2026-02-02,1396292.9061960308,1304195.6865286443,1048853.946979378,1076563.0845111131,1372355.519320427,1287979.1932936867,1771281.2153865087,2120089.0507042003
2026-02-03,1445411.7930480323,1335712.5504147436,1061171.4884050828,1093099.1469519853,1418243.0892438279,1307449.7764777243,1803281.7623651356,2163083.7731310925
2026-02-04,1446227.0616118934,1332801.2813624712,1064681.7781694871,1093349.7332633256,1418213.2772054062,1304792.8752555496,1808572.030247918,2161601.329109586
2026-02-05,1379818.2159825175,1302124.035522306,1034262.697181557,1075644.70995934,1385465.8070630417,1285454.6856373418,1781208.549275937,2134914.848261573
2026-02-06,1431585.7814667225,1326626.0566288324,1051467.2309607011,1075703.5964415788,1371199.9534749375,1303851.080075567,1780180.7764361608,2131949.7339948416
2026-02-09,1529666.1536350776,1379355.6589004076,1064894.6059015733,1090450.6847403764,1420291.8784474717,1333309.7643135283,1815002.529776149,2192735.3682458363
2026-02-10,1595396.6995752319,1432666.4962949245,1089250.8275698167,1107972.2024615526,1429657.3207768784,1364988.6708367704,1852437.2000164094,2238695.4311631764
2026-02-11,1668435.4679512228,1467431.3542327567,1101935.2190073472,1112188.9774459123,1470478.8654813156,1389347.0489892254,1882276.4156490585,2289103.0523687545
2026-02-23,1648024.8091043856,1455621.985760857,1117796.7274073106,1120553.345436406,1479065.746375023,1393375.5158247894,1891661.0373449659,2295033.5071259337
2026-02-24,1640732.3679593666,1449180.8656742855,1112850.491170199,1115594.906843786,1472520.9168042215,1413189.50063468,1943614.1612766483,2354336.697355422
2026-02-25,1650139.0350294178,1450264.7478333109,1123884.4819981123,1127016.2065835234,1473312.1919664387,1437055.9586488763,1983507.7192358708,2404744.318561
2026-02-26,1639847.655265898,1448835.7233779158,1138264.3665924293,1146277.0406847224,1488316.8093039736,1421485.7247280958,1983587.1405324836,2406226.9888062244
2026-03-02,1636649.0467508691,1448409.5126001262,1133227.561493261,1141204.8198096503,1485008.7899025225,1421469.4963943034,1965697.43877258,2382505.622224942
2026-03-03,1636649.0467508691,1448409.5126001262,1133227.561493261,1141204.8198096503,1485008.7899025225,1407933.1114155806,1922488.5339605354,2335063.1152860946
2026-03-04,1613482.3215214005,1445745.2323304391,1085241.4677503277,1092085.2700042045,1462670.7043708018,1346283.7939607042,1838765.5786350148,2241660.5454299073
2026-03-05,1652879.9044782966,1449595.2045366715,1126904.329318796,1116290.5006508566,1486332.401537425,1389835.3159499806,1886042.0353074702,2295033.5071259337
2026-03-06,1666101.9325158133,1450583.6126256774,1135284.4687701175,1121371.1771626212,1501869.490934275,1398283.6754850645,1881930.7251569144,2278725.0393233374
2026-03-09,1600600.688814795,1441805.406955833,1085719.7003870914,1084728.6400894858,1442513.346889923,1352125.912840441,1798524.2516648662,2182357.355200419
2026-03-10,1594598.7858808266,1441002.1725677045,1080915.4243273383,1079928.7285061462,1436376.9575037085,1371397.4367196267,1835572.5362031478,2229799.8621392664
2026-03-11,1610376.0851518973,1442670.8691843143,1113839.689168132,1113143.5415362841,1446771.0134671964,1399084.917312744,1910756.7175812605,2318754.647483499
2026-03-12,1607989.304969049,1442024.2468741538,1102376.2621357169,1101337.4318255065,1439445.213964216,1388595.1044089287,1880940.4750509374,2271312.140544652
2026-03-13,1584549.6649960685,1438881.2239560867,1091112.7795403716,1091365.4262179015,1424447.4034256032,1368404.2845447354,1870772.3611699874,2252038.5584753244
2026-03-16,1572785.7776789286,1438381.796744695,1077928.4663384673,1084864.3552340148,1405162.0739897664,1362303.159487582,1867534.4664907218,2241660.5454299073
2026-03-17,1631259.8558974776,1443917.4817492226,1120927.7912362334,1109109.2029055236,1452345.5091301184,1402078.118430747,1895206.9903868507,2272794.8107898757
2026-03-18,1721102.6250478742,1457404.2696719337,1148253.904553723,1115521.7784441588,1478724.308158128,1436563.3591733908,1923884.8609990564,2306894.190416575
2026-03-19,1708493.8850511843,1451920.9385040042,1124924.8543618438,1087553.778138983,1444635.3536948387,1412009.049459984,1886979.556673823,2253521.228720549
2026-03-20,1726105.4184469194,1451134.8090287335,1136995.2047017333,1094923.778367865,1456773.1885605648,1418281.856708317,1878813.1657755473,2250556.114453818
2026-03-23,1668370.5654997642,1438561.606570702,1091771.1532662627,1055683.778291571,1392897.473885541,1383122.9773805442,1832807.2310574464,2201630.9372697463
2026-03-24,1649480.959724607,1433212.1840900788,1090331.1029599425,1057093.7770708678,1393200.801053764,1382748.4083197587,1826631.5141735836,2206078.721781702
2026-03-25,1798177.963749785,1460453.6642812688,1124273.454137158,1065888.77817713,1457913.5234434088,1428684.9347365217,1872944.960275677,2259451.4572540107
2026-03-26,1780096.1098548989,1457863.0568438163,1118644.703036618,1066133.778291571,1440231.8729870815,1428473.9866164217,1867260.5395944153,2247591.0001870873
2026-03-27,1763511.6647193367,1452354.2477382142,1116342.4040234801,1064583.7774904845,1433202.6167275766,1422382.8463106423,1854656.4017011037,2223869.6336058048
2026-03-30,1744148.4053456364,1444011.3358385586,1099576.0045579192,1043663.7790926574,1398110.3433539185,1408191.837725392,1821362.0314786201,2191252.92422433
2026-03-31,1620587.5057911414,1412076.615229765,1060685.2537587401,1024898.7779863952,1338382.8885283398,1363790.9810514674,,
