date,a2c,ppo,ddpg,td3,sac,mvo,cap_bh,twii,0050,a2c_75,ppo_75,ddpg_75,td3_75,sac_75
2024-11-18,1580325.573724382,1367950.155325813,1478212.7997376274,1481715.6080808893,1191890.7581919434,1019914.5450940111,1400778.9060299988,1262845.437514529,1405856.2081330596,1470243.6402470637,1366568.326943465,1491255.2905887251,1111519.426564319,1196757.2132425895
2024-11-19,1604040.2387139867,1383261.5381152248,1497242.445362702,1501862.4284252883,1204018.2476002723,1031405.3496595535,1418130.7738881072,1279775.3011801064,1425129.7902023864,1489733.004142702,1381793.9685390748,1510455.3729380984,1120069.4941995149,1204921.5377598826
2024-11-20,1585336.6282123527,1372816.2461500026,1481684.5156918655,1487553.3813340708,1203411.014784076,1033112.5527567017,1406885.2778721147,1270788.8799245171,1419199.448557066,1474752.499408468,1371428.8216679692,1497742.7953590804,1115341.2636951024,1200746.872285756
2024-11-21,1566826.4639716656,1359853.9981505896,1463994.0280947627,1472554.447542515,1196179.521964132,1030241.9824177481,1392216.4424843153,1263356.31555197,1403632.4289889405,1459806.240653728,1358543.6209415805,1481487.7618923248,1109206.990338713,1191326.3150751193
2024-11-22,1606540.550003453,1382259.789198859,1492919.6131662824,1500808.6586941544,1207888.3468901436,1039414.0205738498,1418633.7292042763,1282884.9840692475,1431060.131847707,1492048.1948731928,1380777.7184771409,1511856.3547747582,1110736.553331109,1199442.0594254818
2024-11-25,1596836.5908267733,1382421.5739052768,1489027.6655944218,1499546.0461555822,1216939.7689393659,1049542.4807266486,1416762.084850215,1285352.1858633375,1425871.1253249987,1489210.187821481,1381020.3240547013,1508093.2476259938,1125110.9374026412,1216618.4150839604
2024-11-26,1572357.3096217806,1366487.5866562696,1466813.1610382386,1478800.4441069658,1208488.875847254,1040634.8365165249,1397425.8295021085,1270251.1999343627,1407338.8783782837,1468822.7814172122,1365159.4343044166,1486130.8436377414,1115698.527109068,1200792.3419693003
2024-11-27,1550713.754971941,1347966.5188141842,1447126.6527404704,1459710.2063556213,1187491.8952690274,1028896.468376931,1378625.437505343,1250984.6435750523,1386953.406736897,1450340.9834946902,1346622.675802375,1466179.5417717393,1103117.6655774296,1182451.403275512
2024-11-28,1557507.8149153744,1348195.3732072695,1447750.9122877007,1462091.7968083227,1182614.5186560322,1026057.4011751506,1380334.2013098688,1248975.0441001516,1384729.5144809196,1452132.578660918,1346820.673250689,1468534.6731078108,1097144.0475104633,1177380.611935113
2024-11-29,1545096.1870580718,1338883.9086830975,1437608.3320045036,1451361.732205688,1178376.0089233476,1018933.3359747566,1371405.5323844377,1246936.2359665798,1388065.2963089563,1442216.9732674283,1337528.0792690506,1459429.68810486,1088970.8984580354,1170701.093402326
2024-12-02,1597858.0707933132,1371360.9694952169,1479354.7369567824,1492528.4698882182,1196483.063389777,1038352.7643176151,1409155.855598436,1273509.33282282,1421052.6732517374,1485572.5384628505,1369805.7356280475,1500403.1956666503,1099117.9779199697,1181466.3206232197
2024-12-03,1624238.8653942219,1390236.0140985106,1500394.264385142,1515158.3309300644,1207488.5421955567,1050237.501407354,1429288.6358898494,1289782.165761873,1440326.2553210645,1509173.301056039,1388625.8161355,1521641.0259627425,1110662.6072650943,1192626.8906854112
2024-12-04,1645029.0947067398,1401501.4616968862,1515155.787945307,1531167.8971785516,1212052.0689494023,1066520.2132931673,1443941.7980101972,1302545.2556441356,1448851.04367181,1526273.0055972168,1399824.969546666,1539001.7946470077,1112664.0791811966,1201577.9077048427
2024-12-05,1651760.1779887348,1401697.2487891978,1517737.064724178,1533762.806401416,1208003.9071483102,1068268.2505628616,1445956.9277604439,1303251.514447073,1456634.610011802,1530176.7111714147,1399996.8747754623,1540678.8875305403,1107974.004518235,1200549.177300799
2024-12-06,1640391.8003594887,1396855.555125983,1508201.2071311476,1525169.1550729403,1207970.7044162727,1074848.2134530917,1439527.2604526454,1299069.2064707573,1451074.9359277878,1522403.0400232233,1395210.187269692,1533181.303345865,1107701.3975265194,1201264.7220859835
2024-12-09,1653565.2474287234,1402815.0192865154,1514145.8788400653,1534741.6851790915,1206603.9602118253,1080775.6138538357,1447484.0642302963,1303548.9614243323,1452928.1606224591,1533544.232830258,1401104.6224336708,1542629.6424794828,1104450.778598806,1199986.0552897824
2024-12-10,1643637.4799222425,1396214.3017181666,1506721.4458072088,1526239.4959860113,1204995.6792040053,1079607.1628975829,1438585.7645243495,1295249.8735111926,1442550.1475770422,1522321.9364556328,1394522.1625130496,1533697.5033574426,1103091.5663464973,1193665.8254812174
2024-12-11,1620719.9050385633,1380676.819767612,1485128.3294310572,1506525.183459671,1198332.8493429648,1081893.8303305986,1421188.052969529,1282846.3673781946,1429948.129163789,1500649.2294151075,1379029.4695162748,1512769.3143814576,1092840.148472342,1188135.1245298693
2024-12-12,1644928.7984117775,1391183.4190645916,1501159.1133283428,1523262.2258955603,1202033.9888700536,1075363.7808609046,1436478.2204169966,1290865.4022344076,1446627.1514158323,1518534.0616366535,1389452.0393412183,1527416.209048235,1090445.7306921852,1184984.4975541944
2024-12-13,1653813.8394311431,1391682.7092480718,1502440.7434045204,1526891.8572556423,1197763.0154740529,1082962.6412453307,1439851.7523527343,1289391.1854394288,1447739.1540997506,1520375.3612089653,1389889.8355027605,1531702.7685069423,1081833.7213408668,1178060.6064596912
2024-12-16,1671741.6289735036,1396174.599039798,1512389.1065255974,1536105.8964536593,1187010.667932528,1077221.257968553,1448624.2129127376,1290478.9071367036,1453669.4957450712,1537170.59141756,1394253.4972730523,1539744.1867590812,1076620.402991881,1170736.2017919626
2024-12-17,1666167.0785106174,1391513.4183323667,1505628.4707924677,1533127.2985660029,1189040.8297895584,1082663.0882776242,1442464.8909205168,1289252.799846846,1461082.3945237573,1530471.803820697,1389622.3752039364,1533969.8072751411,1077629.573456013,1167729.626901372
2024-12-18,1677707.6536735322,1401602.3113173554,1518580.1614415038,1544101.1822287347,1194794.0490390908,1084324.6766553782,1452214.2701785115,1297691.3673098222,1461082.3945237573,1542770.109162403,1399690.3608529614,1544905.2538218154,1084063.4121465797,1174273.6156916684
2024-12-19,1658475.2868555882,1386718.8885520298,1501200.9561094476,1526164.3718170212,1184773.0439608607,1084639.1107257367,1435678.0884057486,1284449.3429419247,1441067.4773318178,1525749.4064888048,1384840.7337337122,1528297.560422766,1071618.1684488703,1163011.220549964
2024-12-20,1614048.18480874,1356268.2871412495,1460514.2970578424,1491636.0344407877,1169477.145001089,1070862.7000898824,1403223.86147185,1260812.8649373024,1427724.35001967,1485582.2559220605,1354475.5661093348,1492418.82203182,1054525.623087663,1147935.0772947532
2024-12-23,1671262.2453674197,1395205.5770454495,1508589.151256266,1537569.8731193398,1190959.4357845248,1087017.8240595197,1447658.3962953154,1294099.35866756,1462194.2840958165,1534465.6211125709,1393289.0631027094,1540129.9898913566,1072900.0515517455,1168522.3742861568
2024-12-24,1669501.9646302322,1397251.1642573555,1510731.7820189397,1538421.3109145614,1197091.1211682016,1079447.0818703182,1448900.050655059,1294978.7909037455,1466271.4010464656,1536658.9406097557,1395328.1714864618,1540709.5927819002,1076957.7892907113,1169251.8443886354
2024-12-25,1676897.968723624,1400253.0682729871,1514737.744502158,1543031.2436875473,1197239.4979226443,1085662.7240626859,1453148.2969319625,1300573.7258816613,1470719.072446562,1541815.1486675397,1398300.715610555,1545915.3502398736,1076754.128422912,1168124.0358075155
2024-12-26,1679147.3896406177,1400774.1054424262,1515295.7000929236,1543878.0981080693,1198898.5294828361,1081808.119101043,1454132.4561467813,1302075.2916079806,1469607.1828745026,1542579.4688236555,1398837.5366950084,1545973.1900925513,1075858.0387894972,1170361.2239615791
2024-12-27,1685107.4904064788,1404325.1447465,1520165.5650165041,1548566.04035263,1199814.854628043,1087065.5350200217,1458572.037863943,1303685.0497066828,1474425.521835905,1546655.118287089,1402364.2020720872,1551210.70305541,1075891.7117720156,1171077.846180696
2024-12-30,1681948.9209710937,1397592.381662126,1513835.0301775923,1543448.2133255065,1191526.873874762,1078992.9652459633,1453816.032752863,1298897.236390488,1466271.4010464656,1542362.230853681,1395622.5232002505,1544854.6008299482,1067750.679155877,1163848.7959166977
2024-12-31,1665598.5976582172,1386214.678017155,1498036.0503315176,1529655.0766518258,1184898.3146519791,1081567.0370269595,1440305.1770328106,1290210.0124437637,1451074.9359277878,1527464.1836090644,1384284.175267609,1530587.5711959542,1062491.9109472877,1157684.5659577136
2025-01-02,1647253.2895508397,1374568.6854675887,1485354.7300120727,1516683.0054935894,1174678.157657772,1077008.6693378314,1427119.5444109128,1278837.6704180285,1438473.0306263932,1515085.535907039,1372674.219312045,1516027.4974414394,1060625.6209800649,1154626.2110657797
2025-01-03,1660595.4518575068,1381235.151398295,1494062.380032481,1524269.235751372,1178538.9076782158,1080192.1225885104,1436186.7092003492,1283107.9325575354,1452928.1606224591,1524691.5566407766,1379312.611919644,1526251.833604233,1056883.7694973282,1150888.2297091554
2025-01-06,1727054.546507364,1424408.9320632238,1550920.8483286314,1574659.3704968304,1202632.8628194064,1096390.6467270325,1484287.3227900567,1318921.6863351066,1498517.4428666346,1580500.6536722318,1422310.3914117273,1580358.9720375836,1074344.5291505551,1172642.2156771405
2025-01-07,1738026.9730568654,1429494.7983663005,1560350.1705042103,1583259.2932411914,1212250.8695072595,1094065.9944389171,1493485.7342555427,1324722.0664852522,1515196.465118678,1584104.632886161,1427360.9625456715,1589389.1331604037,1071159.4419237396,1176453.3199557753
2025-01-08,1707661.3937723215,1411447.578135371,1532580.5930642805,1562311.5691953085,1203674.7259400468,1090552.2183635756,1472194.9791313708,1311058.8685747103,1492587.214333173,1559150.723873101,1409384.189934339,1564908.4069301663,1067888.8712055627,1168608.374825162
2025-01-09,1692297.7150725836,1394155.9224305502,1515349.9777886127,1545771.2715823732,1182455.119119237,1065924.1050662734,1456501.5151981423,1292788.2508990963,1475537.5245198233,1546169.2739954337,1392088.6065080522,1547873.9381288171,1052056.254449573,1146701.788217628
2025-01-10,1693306.3409448473,1389750.267046616,1512329.5270194155,1543014.61528429,1178668.5649144696,1055325.40162976,1452881.92262955,1288908.312707681,1475166.8569585173,1545112.2714751288,1387635.1489609813,1545024.5270462078,1046112.5792658252,1135015.5605713702
2025-01-13,1653976.2124417739,1363979.7216072413,1482329.7818021416,1509443.7754330724,1154217.2483258522,1034915.2374751274,1420217.8530113318,1259585.1167115646,1441067.4773318178,1514949.8096791394,1361953.7419819185,1509734.9953179571,1033872.811118985,1112675.9489436909
2025-01-14,1675765.3340196267,1385138.1412508388,1505653.3880365172,1531442.3000378765,1170135.126198064,1050207.853560693,1439919.3266430285,1276903.007015001,1449963.0463557283,1536895.441619503,1383076.1198104124,1532057.0388400117,1051665.0589889768,1135399.9400456315
2025-01-15,1648392.6958029799,1368433.1237162906,1485808.0286684856,1510316.8657962948,1164156.412988553,1032660.7892793114,1417724.337747533,1261054.8482818033,1438843.698187699,1512278.8079188596,1366450.4702049615,1507968.1510393517,1047947.6852233738,1127333.7897448083
2025-01-16,1699790.6917932385,1400120.943333233,1527122.7197734432,1549504.9294857404,1182290.925736024,1044417.3815529235,1455151.2957258187,1289649.90632991,1468124.6257411372,1555161.2307112303,1397979.9110322583,1548240.9224102204,1058160.5084388526,1142916.926899024
2025-01-17,1715284.4191303921,1410465.1163058595,1541900.763250176,1559902.6557860463,1181708.0895184905,1045943.124842843,1465685.817715969,1296538.117573056,1455152.0528784366,1568334.1311964514,1408279.6251175946,1561965.0893275542,1059973.05110265,1148353.814165912
2025-01-20,1717657.969858342,1414493.2509692926,1544585.2546348479,1564940.5460951263,1193029.629508012,1047414.3278824894,1469946.9207691187,1303188.8306964405,1469977.8504358088,1573848.1239650734,1412319.1464936554,1567620.0381964615,1063849.0095611657,1150172.843988299
2025-01-21,1721965.1843547446,1416735.3624780264,1545996.6618478172,1568402.5874311693,1197619.3329735051,1046622.5255520276,1472685.230550646,1305047.7922575173,1472942.9647025396,1574521.515002478,1414546.4358276988,1569704.3197185246,1067390.5005057172,1151880.6142598365
2025-01-22,1738909.9208526078,1428181.7616093357,1562364.8448359142,1580594.31628592,1202315.9615394175,1046924.1117433188,1486799.0374345588,1317672.6059429226,1492216.5467718667,1585301.941727518,1425956.4434455305,1584554.7095318274,1069102.966798518,1158207.1912415654
2025-02-03,1659583.5387581864,1373722.9931279682,1491386.9297089495,1519891.0904225975,1167034.364881241,1022879.5459252568,1421712.413667101,1271144.6348233942,1428465.5720304237,1512894.2352499554,1371630.1660603592,1513414.4955387113,1055393.1040667978,1123158.396089037
2025-02-04,1684885.3316884772,1379144.710407512,1505783.0360729464,1534845.6532447375,1153334.058812557,1019758.2210959352,1433941.4712739377,1276703.6880033913,1436990.4734930277,1530494.4216451584,1376878.209512815,1527352.427725606,1048512.9057550322,1112997.2620751108
2025-02-05,1710759.1866606057,1399593.8086761322,1528443.2752142162,1558003.8235452985,1173602.0030202775,1038737.3748043628,1456221.4833223752,1297294.260826758,1458858.5022677795,1550801.6302653,1397317.7025471118,1550012.6872727612,1062189.4945935744,1129437.9208510818
2025-02-06,1717426.622471871,1407895.780596194,1536138.072118074,1565910.3312514455,1182789.092060185,1044893.648976446,1464162.3651233818,1305976.9995487428,1465159.3983625474,1557364.3818477876,1405621.8261630463,1557854.8399969067,1070153.4140265733,1142854.7240320414
2025-02-07,1729264.4088781918,1414339.8994449775,1545278.4717603326,1575736.687809509,1187527.0715964278,1052837.0500908827,1473822.543321853,1315032.230715585,1471831.07513048,1566864.847733496,1412038.9452229484,1569755.191162487,1070561.921777631,1143774.2533048838
2025-02-10,1703458.579698874,1401186.1307541907,1526374.3487154045,1555522.2046506703,1181603.8939367002,1046117.1102157831,1456281.4588385313,1302366.6124246195,1455152.0528784366,1548327.5705042568,1398974.5360374022,1550329.0877196332,1067438.481857967,1136648.060480825
2025-02-11,1713226.2551206264,1409767.0418462174,1536737.0787109542,1565134.768333527,1192229.3408715525,1056455.3655813462,1465554.4088898757,1309754.9809241204,1464047.5087904881,1554421.9177777115,1407546.5899143068,1561961.9731951768,1072293.8272844085,1145203.3689661303
2025-02-12,1700827.7494775676,1405957.3970404537,1530624.418150469,1555915.7287143923,1189715.826724998,1049081.3312154973,1457544.9302153087,1304473.1365121908,1461823.6165345106,1545879.6807618646,1403811.9114444414,1553784.3251291877,1074293.2590165818,1148890.2370263543
2025-02-13,1696570.8888959703,1413568.5915405569,1536002.2603939602,1557830.702644358,1212169.6499780347,1045466.4678961469,1458847.0560688684,1310615.2689083675,1455522.7204397428,1546157.6565924964,1411468.9605334462,1557075.1234704952,1088426.8725016646,1164474.1433486163
2025-02-14,1660882.0434847176,1397488.8220941352,1512089.3042522275,1533838.416160537,1212709.697813049,1042450.089688155,1435950.074977531,1296791.8062601704,1438102.363065087,1519084.3658846903,1395485.740454749,1533449.5741442232,1089059.7756438856,1160693.0098898793
2025-02-17,1694972.8490754573,1421552.0106232655,1543266.189729444,1562478.481012392,1230633.0725112685,1055407.6980005444,1462423.8651534866,1316547.9084904757,1459970.391839839,1547986.1633298306,1419484.9297319092,1562746.0921304903,1100028.3303071714,1171090.7656120425
2025-02-18,1712881.5767481222,1430066.4330923983,1555959.6400589994,1576368.123070322,1230158.823994342,1063649.5489136348,1473947.0569435759,1325553.2552065528,1465159.3983625474,1563077.6851036244,1427928.041259413,1576416.7156607765,1103345.6746538405,1171426.7264624164
2025-02-19,1700042.7800344876,1425917.5063655428,1550001.3883654769,1567906.1260884004,1233160.7796994685,1054522.6576075898,1466360.09488763,1322078.9563647802,1462564.9516571227,1555473.8246373304,1423844.3629458204,1569774.4993924014,1105953.0196779775,1170005.5174534963
2025-02-20,1686056.9596471663,1417727.9912399177,1537281.3715208096,1557687.6902739624,1227785.0337145398,1050870.987197835,1456227.9480099918,1315547.0469991385,1457005.2775731082,1546317.9125063326,1415710.3054776238,1557552.354996771,1105416.913944399,1167036.0258461747
2025-02-21,1706020.0715812414,1433828.4762328519,1557104.0969499259,1575628.8896024763,1240542.889493172,1064826.7181723583,1472657.6868141678,1329145.810827442,1467383.2906185251,1564362.206950784,1431768.9533696536,1575746.2658079532,1116569.260456785,1177601.976985351
2025-02-24,1686436.6651913358,1422520.046024581,1541783.590492366,1561370.1912544547,1239434.8890841058,1059049.9620024117,1458053.1580032248,1319907.4512163438,1454410.7177558246,1544546.515382323,1420588.582223165,1560162.7211214036,1114316.41022332,1176914.6638373055
2025-02-25,1662256.0864813146,1407784.6684641456,1523553.4601830577,1541681.1015022749,1233055.5607876324,1041810.5468876314,1439033.7590446009,1304247.4531307688,1435507.8032478034,1524980.6300432277,1405941.3010410916,1537769.508119847,1107927.8256524494,1167541.355837807
2025-02-26,1671897.3441861998,1415094.5153761161,1528094.2056077267,1551616.810213501,1241020.2968130389,1053565.8522361617,1448014.434474727,1310791.1772347495,1443291.3695877956,1533852.626141888,1413242.2857937051,1546817.393271535,1114782.5509591135,1174929.5896549802
2025-02-27,1642657.5637002406,1392307.7593580496,1498693.4736657536,1525583.0989999508,1218854.7179957046,1041246.282233427,1423202.1087216903,1291222.6886734401,1426983.014897058,1508422.2930498405,1390503.350507459,1519013.1745820176,1102756.349669525,1159388.8463324984
2025-03-03,1615140.976785047,1375704.8406304154,1474952.6749177407,1504517.7936450245,1208956.7956263868,1042823.8394872048,1403947.711201959,1274591.4753381012,1393995.637954277,1486902.162713761,1373990.7721508318,1496381.5991694042,1100269.444548511,1148672.1361021907
2025-03-04,1593088.9580997978,1360381.0655121906,1455644.895536311,1487099.7567751256,1207796.074119287,1041600.1568365995,1387582.0982580716,1265665.1123357355,1384729.5144809196,1466923.2534377438,1358801.3726828694,1479908.6095968925,1089667.3201666165,1137253.0842596935
2025-03-05,1619318.3381919872,1380465.4342571546,1481831.506658008,1508992.8002815056,1216791.4793685132,1051653.1973530487,1407156.6589337413,1281069.1244239633,1402891.0938663285,1490380.011833544,1378831.4587736377,1505389.9475269222,1100044.426817657,1154499.8684903926
2025-03-06,1602001.498185253,1370295.5162253957,1464886.0857183926,1497382.5560704041,1212881.6458986318,1055091.8220346135,1396404.5302639827,1272305.1046780348,1394366.3055155831,1476128.0277134718,1368716.4404293303,1491475.0057431955,1099263.1411495772,1152786.1126909952
2025-03-07,1598221.7706561463,1363811.3424833184,1459636.543779903,1492484.2305442155,1200536.3371383469,1046070.300794219,1389536.3670603116,1264499.500882003,1381393.7326528823,1472170.404886821,1362211.7181201852,1486363.3516520786,1095162.0072828156,1143078.2124205076
2025-03-10,1583599.1668492279,1358740.0125592833,1450879.4926704904,1483050.5818869423,1197833.7536777162,1043620.8426010516,1381850.0568882762,1257950.7445746558,1373239.4987515844,1464854.6567043075,1357199.4744480592,1477434.2409593705,1097582.6678825594,1143599.8325883157
2025-03-11,1549614.565317455,1334723.7231191965,1420749.4221186028,1454792.4734876784,1181515.8079891833,1030812.0111877805,1355341.8641410498,1236215.2360896498,1349147.577720855,1434040.9576656898,1333285.4677727723,1447837.414086104,1088262.7267580477,1129280.7647665748
2025-03-12,1571442.7903873976,1349193.5309883603,1438062.0557898215,1470569.8109956824,1194403.1970084459,1033673.0012066795,1371814.3995781166,1247824.5292565194,1355077.9193661755,1452844.1435282317,1347664.4003026062,1464812.781632911,1092449.2797158274,1139826.3523071324
2025-03-13,1540289.0045764642,1328260.143557375,1409749.0574126174,1447356.1772325477,1181123.6113361868,1032153.8925265239,1349957.5835401253,1230087.1063463194,1342476.014064781,1424763.3541205658,1326838.7672750123,1439917.201551267,1083645.2769886649,1127250.4808468074
2025-03-14,1533414.9316019546,1329032.690551421,1411464.2380280686,1444752.1168596959,1186441.3241313307,1028178.8157573908,1346862.8499946138,1230443.9552024505,1338028.229552826,1421491.3524570789,1327684.5101858373,1438803.8860006542,1090369.465010113,1131092.9105160916
2025-03-17,1549621.5307829299,1340351.2089220656,1425534.3629217774,1456194.7210531407,1193512.8977157122,1028135.9910222474,1358945.2538120134,1238878.037440687,1349518.245282161,1432375.1695554862,1338954.921988577,1450991.7455344498,1092282.18848409,1137054.2984189382
2025-03-18,1563949.4546547334,1351959.2838128712,1437259.379090348,1468626.0381536512,1205778.9225087734,1045132.3319573674,1370622.758754729,1247449.8488971544,1355077.9193661755,1444336.942447166,1350558.4267794152,1464954.2531116828,1098316.213791293,1145290.190866263
2025-03-19,1538223.5352070637,1331998.7245272323,1413131.197588549,1446438.3430424563,1190803.738090199,1030134.1457655712,1349134.009270818,1230039.5192057872,1338398.8971141318,1421688.521420721,1330632.3577967812,1440764.4503904097,1088076.047540027,1128588.0183557798
2025-03-20,1582267.5770346732,1359784.2770604764,1450137.6803401269,1481333.425857365,1204124.4508057472,1038658.943421115,1379492.848275665,1253364.0006016763,1367309.1571062638,1458855.399554051,1358315.6099614606,1475033.71283133,1099810.792494738,1141138.6661475224
2025-03-21,1563944.8035831107,1346894.5127053566,1433255.6508396682,1466643.876794946,1198004.7629694995,1040615.6494804921,1366940.7285106103,1243945.2474394564,1356189.8089382348,1443080.167311471,1345448.331304882,1460561.2768143218,1093300.3228047537,1133672.0452903986
2025-03-24,1562266.9027400014,1341401.985529487,1429762.1926253056,1461904.234798007,1189772.3606529352,1026675.1709772677,1362722.9217325526,1238206.4570826895,1354707.2518048694,1439706.0115013327,1339918.6728980143,1454524.2516155003,1086402.773308936,1125080.998668455
2025-03-25,1587282.9641867965,1353111.500597634,1447593.2230125607,1480202.3821268748,1193104.6792369222,1031661.3034841015,1378181.3181589579,1247534.9587714858,1368791.7142396292,1456473.6923276875,1351547.3081058636,1472196.335536247,1086868.3762373847,1124971.756702261
2025-03-26,1576417.0534852354,1351008.5366949404,1441165.2809425746,1474195.1255068465,1198445.6993743766,1033866.9984233335,1373943.9828360719,1246812.4000054698,1367679.82466757,1449309.2107123805,1349508.118804023,1466528.31134714,1091253.5919399522,1131570.7102614455
2025-03-27,1546792.761571129,1332860.5465091073,1416483.211396191,1451515.5184774138,1186646.6373881996,1023269.6109243596,1352246.7057864866,1229531.4854572057,1341734.6789421688,1425841.3769744795,1331429.9799529244,1440978.2991530693,1087298.531692471,1121795.8159388977
2025-03-28,1532499.1462402071,1313969.8330061873,1398239.447116185,1434865.2510380552,1161062.631258491,1005813.8608581767,1335197.63776367,1209991.1115973142,1328391.4385181624,1410627.7670928603,1312516.4303221302,1423156.7749632113,1068609.210938444,1095116.0098834678
2025-03-31,1468902.7378644727,1263513.9505874238,1339758.2555503494,1378826.0659321537,1116788.254312183,968974.2306618604,1281932.301279002,1159190.0340494195,1280578.2640180092,1356180.0939766,1262134.9991951827,1363587.2057565225,1037843.8611563204,1055124.052854149
2025-04-01,1516794.4234593161,1299722.0725979733,1381779.4111026607,1419177.7943358396,1149500.9904091167,988234.8828510351,1319378.805758712,1191915.3277085698,1306894.0773047165,1396789.4700284307,1298247.593122169,1406150.0231131169,1059135.8894057565,1078688.0277453216
2025-04-02,1512640.5975162555,1299969.9963213424,1381434.5996529176,1417873.0790415388,1150625.9036742575,994056.897909808,1318375.228805436,1192926.3630023657,1304670.1850487387,1395331.9974195878,1298534.4188107438,1405071.887953313,1065613.990074695,1082353.970643132
2025-04-07,1363363.2286322368,1174491.3453082084,1245431.7098838445,1280220.991391695,1037773.7396564626,911019.0416740334,1190655.2618092136,1077215.6599980856,1174203.1212991213,1259154.599568168,1173206.9205858086,1270013.8488239427,969472.4005845416,982593.5290547856
2025-04-08,1317058.0779937261,1138809.0703138267,1201314.109763027,1241865.520005569,998471.5421699174,895667.177707958,1151163.3636603884,1033953.0418848883,1136026.737833632,1221636.4668762009,1137530.3926667245,1226683.616410089,959201.7449348328,958397.2651059777
2025-04-09,1259274.452351262,1077874.0361429886,1138044.002698945,1180689.2568230322,927445.8921630562,852984.0320089732,1093341.626810117,974123.0975399637,1083765.7788215238,1165680.1925134908,1076553.2632037085,1166313.7549100989,903384.8336805776,894481.557325938
2025-04-10,1379443.114281069,1175583.1811846772,1248593.7266115416,1287566.9526858304,1012349.5789072011,909694.552210259,1192683.006115909,1064203.2572577228,1191994.1462350832,1275245.1459885205,1174115.7537771636,1271462.728741303,972908.1973771496,970441.9646788551
2025-04-11,1423116.4386792236,1210842.3689171982,1287344.0368201716,1326020.5871803323,1049980.5920931129,936099.2316973282,1229484.082049324,1093818.3210491051,1219792.5166551557,1310871.9104211065,1209356.0371290771,1317669.426868519,991242.8816972128,998667.0070261632
2025-04-14,1401097.2582149657,1206400.4971392944,1275055.421197688,1315009.5929980006,1066685.698013615,942136.5086238508,1219098.4248510276,1092940.0921658988,1213491.5074485291,1292824.0711406618,1205148.6933601408,1307526.7243242525,999410.3752427814,1006949.8346377208
2025-04-15,1416176.11103457,1220788.8031536674,1293705.3116437232,1328425.2692298135,1077144.6414425836,946728.3440581609,1232514.8948437397,1112240.233012895,1225722.8583004763,1306713.1036234528,1219542.984485527,1323187.656370404,1006703.3098151708,1018601.722021794
2025-04-16,1385280.1470917724,1197585.293114538,1263244.7288106892,1301812.1945179806,1058807.7648385016,938920.4585595214,1208810.545042554,1090414.5824501908,1203484.1619644181,1281876.518751481,1196380.6262859595,1297636.3379894297,995270.1930217062,1001298.6211148784
2025-04-17,1372727.0341668066,1185773.5664991462,1249402.2280097378,1288947.8617974957,1048400.2181320469,933974.4117957518,1196562.1893591809,1083174.1169713794,1190140.9215404114,1270667.3299388534,1184603.244270062,1284688.0746889736,985879.8904082688,991618.9695959396
2025-04-18,1379123.675110442,1190576.7539422973,1255258.7077798825,1295360.4835519479,1055298.850435393,934707.6159057308,1201162.4524928846,1086327.44875494,1192735.3682458363,1273932.828201336,1189409.263779128,1289678.3618694397,989557.7272565776,994589.6221502608
2025-04-21,1356496.7100911508,1173581.9245867853,1238200.2989155797,1277556.8073247909,1043193.8056446313,919278.892250854,1183624.467780846,1070149.8994926773,1175685.7915443457,1254683.361510102,1172457.192493746,1269902.7342080444,986203.8831663544,982744.7216980729
2025-04-22,1326132.7232595184,1151543.7312223525,1210883.7656083894,1250581.712103239,1023831.3070410023,907747.33436977,1158717.3275372544,1052631.4868246522,1156041.5419137124,1232334.2549313458,1150459.780256942,1244842.2261953852,973185.1212908227,965764.036246722
2025-04-23,1405161.264800774,1203030.8891659959,1275497.5609411043,1311755.2899242626,1055031.914437604,936301.2110633496,1214586.3260704034,1100000.2734893134,1207190.611353761,1297946.4234592004,1201700.4118997636,1309179.0500628655,989509.1079668244,991413.710100125
2025-04-24,1386489.1789410969,1185193.3391928896,1255173.2836491915,1293584.4294701272,1035182.5612138923,927195.9472491299,1197557.1132827532,1091020.0877900696,1200148.2670245224,1282009.357741624,1183865.5841683447,1289389.4892380442,973489.4463000252,980102.5627703462
2025-04-25,1422490.202336864,1210252.963533807,1286922.9037041804,1323189.5783636258,1055066.1368282735,938517.0904593441,1224755.8832352092,1113083.7834511616,1228687.9725672072,1312007.3254594083,1208852.8755260138,1319285.158636754,982397.176604784,993033.216088282
2025-04-28,1431493.40481281,1219441.758016851,1294872.6245005447,1332041.4802758165,1062445.3465480716,943016.2380386145,1234610.1100536624,1122139.5615966306,1239065.985612624,1321268.6175098584,1218056.5617195852,1329124.4770290956,988898.0090399778,1002513.6669784324
2025-04-29,1441364.8447280405,1229170.5651204581,1304772.9815475051,1343034.8897398717,1072674.0606720205,956962.8147917318,1243998.632105354,1133242.0243678978,1243884.4376858852,1331182.09933786,1227768.8748405378,1338981.177525838,996135.5270249634,1009371.562968529
2025-04-30,1446078.4430170949,1231547.051760218,1306853.5465545803,1349065.8168060102,1070856.862439984,950456.9009009629,1247657.6506818216,1133376.3623186424,1249814.7793312059,1335600.1329554054,1230113.142908744,1340228.0968326991,998517.0665404678,1005935.4787196112
