date,a2c,ppo,ddpg,td3,sac,mvo,cap_bh,twii,0050,a2c_D,ppo_D,ddpg_D,td3_D,sac_D
2024-11-22,1199267.8975092198,1382550.4881408208,1438102.4374285496,1559483.3616591897,1440060.8236528647,1039414.0205738498,1418633.7292042763,1282884.9840692475,1431060.131847707,1217256.8149791432,1381105.6677749122,1248385.5637651817,1087950.5906165557,1459506.9521941603
2024-11-25,1201639.2057009994,1382744.6253207128,1432953.0220443842,1553754.4333910928,1435552.2994140831,1049542.4807266486,1416762.084850215,1285352.1858633375,1425871.1253249987,1222098.425911639,1381339.5020452212,1250615.176357062,1090764.4592374167,1459454.513233314
2024-11-26,1192957.6946477508,1366870.5281701738,1415438.3027050435,1529038.6549862288,1419518.1564410683,1040634.8365165249,1397425.8295021085,1270251.1999343627,1407338.8783782837,1212975.4794968003,1365454.3915602795,1247310.413893246,1086900.160568151,1437809.516395964
2024-11-27,1173740.4489738005,1348310.607411453,1395935.1512167747,1507663.853139397,1399632.8045445355,1028896.468376931,1378625.437505343,1250984.6435750523,1386953.406736897,1205747.0621479044,1346881.3099972464,1229019.0991161035,1073615.586299511,1419347.8434386954
2024-11-28,1175558.500706328,1348524.1519163041,1399174.4471652,1510344.6120660983,1402074.4254289311,1026057.4011751506,1380334.2013098688,1248975.0441001516,1384729.5144809196,1203519.5753727902,1347086.1860559618,1228958.852455497,1069357.4778964152,1420463.4314168887
2024-11-29,1168034.2624279242,1339221.2991650987,1387258.615831111,1500124.0096373286,1392517.4273070053,1018933.3359747566,1371405.5323844377,1246936.2359665798,1388065.2963089563,1195653.1720007542,1337772.325675629,1223758.923238661,1064926.9151499777,1408336.6410395312
2024-12-02,1189252.6983946043,1371704.8264948272,1426370.0514816965,1544797.580138411,1431019.7434428865,1038352.7643176151,1409155.855598436,1273509.33282282,1421052.6732517374,1217732.704874641,1370108.0276171442,1243251.249439186,1081856.461334257,1446137.346922773
2024-12-03,1205301.2994400277,1390569.5066006384,1450032.8514761715,1567740.7397741936,1452553.7063119519,1050237.501407354,1429288.6358898494,1289782.165761873,1440326.2553210645,1228462.8038739688,1388918.3151743396,1255328.5942964533,1089265.3511841637,1468472.9738064671
2024-12-04,1207504.0539114086,1401819.9445366852,1462092.0407574715,1585186.444555577,1464732.1036194342,1066520.2132931673,1443941.7980101972,1302545.2556441356,1448851.04367181,1237662.5825126693,1400146.6061609902,1257343.3706161105,1090791.6541390591,1482859.936674442
2024-12-05,1204587.833488834,1402030.567705394,1465324.2955920515,1587154.3811148726,1467450.7649740716,1068268.2505628616,1445956.9277604439,1303251.514447073,1456634.610011802,1238573.2803188364,1400333.0073313208,1255359.5740592952,1085879.867123149,1483888.2502379457
2024-12-06,1202376.276814925,1397211.1577950078,1456833.2078746704,1578026.6774182178,1460896.1665406937,1074848.2134530917,1439527.2604526454,1299069.2064707573,1451074.9359277878,1241180.9777090994,1395506.4312500325,1256696.9725955564,1085583.5219816228,1476747.7690958902
2024-12-09,1205287.8285030385,1403178.356248563,1465937.5094225812,1588254.1918762312,1468927.9942762547,1080775.6138538357,1447484.0642302963,1303548.9614243323,1452928.1606224591,1245385.5897515109,1401432.5127033866,1262754.931536338,1089379.83493291,1484123.750099775
2024-12-10,1203176.607192203,1396584.0240692897,1459395.7100303061,1578932.0492770541,1461856.9461252785,1079607.1628975829,1438585.7645243495,1295249.8735111926,1442550.1475770422,1242974.068954368,1394864.3091668305,1261441.3885810836,1088621.7301795192,1473858.7245666
2024-12-11,1190302.2242578194,1381065.9895966428,1438904.055277887,1556460.3422025105,1443254.0454355844,1081893.8303305986,1421188.052969529,1282846.3673781946,1429948.129163789,1237643.1122531353,1379350.0287893545,1255799.2897268024,1083613.9051084178,1455591.5707970548
2024-12-12,1192277.0150565908,1391580.9882424804,1453636.5703559716,1575098.170601565,1458244.1923978976,1075363.7808609046,1436478.2204169966,1290865.4022344076,1446627.1514158323,1241473.2587559598,1389822.915154658,1264095.7295930823,1083210.6232418849,1467379.6790841268
2024-12-13,1189789.4704900535,1392070.2304628876,1455232.0407301856,1579885.9859363253,1460145.5250000893,1082962.6412453307,1439851.7523527343,1289391.1854394288,1447739.1540997506,1244901.4366873817,1390282.1603831446,1264698.5404767403,1082202.9503981106,1467580.2564399326
2024-12-16,1182920.564286813,1396525.808243841,1464550.6916319693,1590992.2352317094,1469601.7875725566,1077221.257968553,1448624.2129127376,1290478.9071367036,1453669.4957450712,1245345.7665137192,1394685.2648659104,1256481.881224365,1072857.8719306816,1478448.102502415
2024-12-17,1179180.455843223,1391882.0361382712,1458768.8085276333,1583495.2662162485,1464461.6973605335,1082663.0882776242,1442464.8909205168,1289252.799846846,1461082.3945237573,1242700.6747739809,1390067.9771842526,1258918.1520912263,1076350.06700017,1469815.7108063914
2024-12-18,1184377.5782085217,1401971.6130935487,1469888.2786620464,1597840.6760250963,1474491.023257726,1084324.6766553782,1452214.2701785115,1297691.3673098222,1461082.3945237573,1248160.7753014236,1400145.656433434,1260663.5916681015,1082799.0503288235,1481673.5851999824
2024-12-19,1171966.0655079244,1387080.5453820068,1454913.2902161959,1578085.4041709967,1459552.4324088919,1084639.1107257367,1435678.0884057486,1284449.3429419247,1441067.4773318178,1236999.4411285913,1385293.796150037,1250467.105842383,1073991.117231009,1463891.084388562
2024-12-20,1147602.9221664385,1356641.2612526459,1416802.964437742,1538054.8015899018,1423450.855717749,1070862.7000898824,1403223.86147185,1260812.8649373024,1427724.35001967,1216624.5740967344,1354897.820177571,1240207.1360514893,1059988.3043417323,1426995.1571497766
2024-12-23,1175889.1301588633,1395588.771516756,1462815.530421526,1592256.0066627024,1467731.4723693116,1087017.8240595197,1447658.3962953154,1294099.35866756,1462194.2840958165,1244161.4097275748,1393734.9540441197,1260813.8328170015,1078618.583459889,1473437.5875228494
2024-12-24,1178249.7992333325,1397626.6937881233,1464026.1238576751,1594458.7069464095,1469187.5644779338,1079447.0818703182,1448900.050655059,1294978.7909037455,1466271.4010464656,1241784.80669028,1395768.9564207273,1265158.860895302,1082067.6424287506,1474371.589136601
2024-12-25,1178918.1813601365,1400631.042175752,1468105.3352648173,1599110.5643294568,1473396.0314267252,1085662.7240626859,1453148.2969319625,1300573.7258816613,1470719.072446562,1244803.4170958826,1398760.183691482,1265014.053768851,1081912.3123029545,1478377.059055325
2024-12-26,1178278.0799220016,1401170.434729681,1467555.1565533392,1600679.3622651577,1473528.801621884,1081808.119101043,1454132.4561467813,1302075.2916079806,1469607.1828745026,1246507.1492853556,1399295.982941314,1265228.1706826305,1083342.5814975651,1477483.524483012
2024-12-27,1179932.4684942248,1404733.3562594447,1472667.8991484842,1606669.963472333,1477622.5005198806,1087065.5350200217,1458572.037863943,1303685.0497066828,1474425.521835905,1248605.29707502,1402831.329145567,1267384.5308560447,1085517.7134692036,1482358.2797695224
2024-12-30,1171122.1709076501,1398026.3154070883,1467068.6958809153,1601296.7853581903,1471417.0024756503,1078992.9652459633,1453816.032752863,1298897.236390488,1466271.4010464656,1245793.3165460194,1396100.274307804,1260389.8361266,1077356.7170792418,1476871.622810092
2024-12-31,1163522.6078397408,1386645.9418317277,1453509.5396817257,1584622.5738658744,1458398.2438866731,1081567.0370269595,1440305.1770328106,1290210.0124437637,1451074.9359277878,1238564.3383305797,1384750.9880665226,1252765.8398220183,1072988.6761039635,1463040.7532339522
2025-01-02,1154529.6597499545,1375034.690828283,1441168.1120637935,1565990.1537594267,1446091.8669286144,1077008.6693378314,1427119.5444109128,1278837.6704180285,1438473.0306263932,1232512.9325220569,1373119.4075870204,1242554.4047896012,1062839.9813765804,1451979.4735341037
2025-01-03,1161556.0590650965,1381713.3663572639,1451571.743423938,1575433.4400667874,1455866.7186364445,1080192.1225885104,1436186.7092003492,1283107.9325575354,1452928.1606224591,1230826.5164670737,1379761.6217993645,1247737.3092891674,1064489.0550552905,1459524.37769564
2025-01-06,1196467.5366192083,1424873.5651522395,1505020.5345323787,1634739.9620509248,1507583.1747092928,1096390.6467270325,1484287.3227900567,1318921.6863351066,1498517.4428666346,1255244.9001949157,1422848.7130740134,1267682.4927408115,1085309.0971053094,1510184.892223095
2025-01-07,1196232.6076732797,1429979.1776487844,1508323.2940708157,1649084.7766203152,1511356.9508591122,1094065.9944389171,1493485.7342555427,1324722.0664852522,1515196.465118678,1259747.8362246703,1427938.9026103716,1274951.8200445932,1088482.32539269,1513519.5672160897
2025-01-08,1185273.4412975258,1411927.0854951995,1486265.4877564327,1619944.934560121,1488338.7260375144,1090552.2183635756,1472194.9791313708,1311058.8685747103,1492587.214333173,1256534.3847601102,1409918.6886514754,1271001.978180491,1082987.6022598995,1492035.819321426
2025-01-09,1167516.243787745,1394638.3505480883,1470856.738671086,1601224.8277423633,1472939.2546594255,1065924.1050662734,1456501.5151981423,1292788.2508990963,1475537.5245198233,1242492.8010463887,1392630.821616859,1254338.2828912698,1064839.6662446302,1476422.7315210833
2025-01-10,1158424.8778036132,1390219.019135509,1466104.799651155,1598177.5120516312,1469021.4348978216,1055325.40162976,1452881.92262955,1288908.312707681,1475166.8569585173,1238044.4551489432,1388198.3237086548,1247526.347526967,1060501.9467576696,1470515.1868020303
2025-01-13,1143714.098493162,1364413.340629429,1440659.4674614945,1557704.4599464717,1443576.480774798,1034915.2374751274,1420217.8530113318,1259585.1167115646,1441067.4773318178,1220643.291412871,1362484.3772180895,1223448.4438032168,1040604.201810873,1443796.841092632
2025-01-14,1162945.0855856987,1385554.092726449,1461798.4264500265,1582234.015097246,1464050.3568421898,1050207.853560693,1439919.3266430285,1276903.007015001,1449963.0463557283,1236916.2765800362,1383612.3147425058,1238328.8369371558,1058976.7947716431,1466856.2117145187
2025-01-15,1154058.8674687815,1368833.2285069674,1440427.1080663265,1558476.0547373178,1444501.2711436348,1032660.7892793114,1417724.337747533,1261054.8482818033,1438843.698187699,1229258.3318177045,1366981.9384126423,1230854.9434685877,1057011.7060229192,1442449.677493323
2025-01-16,1173460.501834925,1400515.742921397,1478461.637977791,1603345.6172121363,1480177.4448241063,1044417.3815529235,1455151.2957258187,1289649.90632991,1468124.6257411372,1247718.8710876298,1398563.545680484,1248742.0593946914,1071398.83093073,1480965.530625115
2025-01-17,1181557.0053790198,1410820.8133847355,1490581.323363896,1619439.595581054,1492544.1153307443,1045943.124842843,1465685.817715969,1296538.117573056,1455152.0528784366,1250755.404341535,1408861.125693702,1245855.2507342906,1073370.0565129295,1495278.119999803
2025-01-20,1186257.6405560023,1414881.5002760203,1493778.123264628,1625946.470498534,1495052.9715232889,1047414.3278824894,1469946.9207691187,1303188.8306964405,1469977.8504358088,1248632.0688380166,1412912.802437881,1253519.043243753,1078996.7146876536,1498245.902466506
2025-01-21,1189961.2352759195,1417126.7195534606,1494895.0037081926,1628616.7488656242,1497054.1105728215,1046622.5255520276,1472685.230550646,1305047.7922575173,1472942.9647025396,1256092.782478014,1415143.1376259257,1261947.267048929,1084547.1422250108,1497807.1904456157
2025-01-22,1196397.0046542992,1428546.365500789,1505674.0548004468,1647911.3235339618,1508260.504449459,1046924.1117433188,1486799.0374345588,1317672.6059429226,1492216.5467718667,1264994.30010426,1426527.1539508402,1264732.115474515,1086974.9182613336,1511397.4682470537
2025-02-03,1159189.5384134515,1374075.762252801,1442841.0031322355,1562931.6846578675,1445771.6810273938,1022879.5459252568,1421712.413667101,1271144.6348233942,1428465.5720304237,1247659.373262728,1372178.322904799,1247528.2215541303,1075349.1701545382,1441817.9114742067
2025-02-04,1149348.4949939612,1379453.270813526,1453851.5813072869,1578737.9317149061,1455970.29762948,1019758.2210959352,1433941.4712739377,1276703.6880033913,1436990.4734930277,1248617.7194977407,1377447.3601224315,1235044.2934311258,1066992.5972871904,1454403.809828543
2025-02-05,1166194.3750394585,1399920.9378577636,1475432.8069389681,1602629.593444824,1476311.334827063,1038737.3748043628,1456221.4833223752,1297294.260826758,1458858.5022677795,1265306.9140155686,1397891.2606762336,1251766.0849725453,1077696.1113780546,1476268.6706397128
2025-02-06,1175246.494933719,1408230.7117934376,1483763.1247664383,1612986.3901460932,1482569.8339509002,1044893.648976446,1464162.3651233818,1305976.9995487428,1465159.3983625474,1272350.7715415924,1406186.6228858028,1261088.9680097313,1085019.258019986,1484783.766451633
2025-02-07,1176485.312953769,1414690.3401638174,1490774.3449232406,1625882.2765406617,1489746.268086232,1052837.0500908827,1473822.543321853,1315032.230715585,1471831.07513048,1273359.6586317336,1412615.218540071,1261252.2971616534,1085186.8815494513,1493163.962032312
2025-02-10,1171383.0519517707,1401570.5470802253,1474240.2700846153,1603034.8403953149,1475845.196513554,1046117.1102157831,1456281.4588385313,1302366.6124246195,1455152.0528784366,1263926.3925171953,1399509.720570931,1257558.083360212,1079511.5550656773,1475628.74974551
2025-02-11,1184362.7500225296,1410160.2462481277,1484246.7623192929,1614536.6260696677,1484978.1343092574,1056455.3655813462,1465554.4088898757,1309754.9809241204,1464047.5087904881,1267626.4304998748,1408110.839994408,1266521.021735663,1084721.4147969985,1484302.0234793248
2025-02-12,1186652.572436873,1406366.9694679761,1478875.8028917564,1605238.0914657454,1480100.4232885477,1049081.3312154973,1457544.9302153087,1304473.1365121908,1461823.6165345106,1269253.3684385165,1404371.6394141098,1265846.2532909757,1086117.7274661427,1478538.333258302
2025-02-13,1201608.4774544914,1413999.5294667075,1480736.3305243645,1610265.2156624445,1483446.9204739928,1045466.4678961469,1458847.0560688684,1310615.2689083675,1455522.7204397428,1272181.3621149887,1412084.28551343,1283296.274886653,1107269.0597964872,1479241.2801263668
2025-02-14,1195927.5630670963,1397968.352895527,1457396.9645740418,1584821.284637856,1461667.4142184956,1042450.089688155,1435950.074977531,1296791.8062601704,1438102.363065087,1264006.483866203,1396140.8574636232,1281834.544783438,1108709.3993037306,1455826.7917594344
2025-02-17,1214239.909874962,1422035.6121006587,1485534.2891517328,1617190.7033219482,1488580.5674287109,1055407.6980005444,1462423.8651534866,1316547.9084904757,1459970.391839839,1275739.2429000505,1420151.8429318522,1293764.3130389368,1120240.991042409,1482500.2648475792
2025-02-18,1217797.6932530294,1430561.0536504935,1497589.5528252812,1628867.3734790022,1500218.9918269562,1063649.5489136348,1473947.0569435759,1325553.2552065528,1465159.3983625474,1279085.4070207137,1428598.347895684,1293572.9805961852,1119397.2950722624,1494117.4263138676
2025-02-19,1219944.7260607218,1426400.0672937061,1491057.4197193612,1623909.81347323,1494587.8603887314,1054522.6576075898,1466360.09488763,1322078.9563647802,1462564.9516571227,1276505.718207525,1424510.718436004,1293015.6646167657,1123276.8257783905,1486725.5027957037
2025-02-20,1213690.7356299784,1418211.8174081699,1481342.5156178758,1610009.1576697777,1483970.4417134523,1050870.987197835,1456227.9480099918,1315547.0469991385,1457005.2775731082,1271996.5313288015,1416343.8150666812,1287541.156622141,1118776.5508373186,1477794.78420572
2025-02-21,1225045.859220515,1434314.5888418108,1498313.325129571,1629899.8197827793,1500865.2302378414,1064826.7181723583,1472657.6868141678,1329145.810827442,1467383.2906185251,1283226.257388649,1432423.6134788776,1297867.7117100866,1132101.2675580636,1496242.663434181
2025-02-24,1221177.5015276065,1422992.0255253697,1483555.7951659518,1612326.3529760963,1486662.5035593782,1059049.9620024117,1458053.1580032248,1319907.4512163438,1454410.7177558246,1279194.00674217,1421230.780844769,1298216.3189915002,1131544.48444426,1480039.599646431
2025-02-25,1212099.1360113623,1408236.8435981967,1465604.3688025163,1590701.152144533,1470163.6438601576,1041810.5468876314,1439033.7590446009,1304247.4531307688,1435507.8032478034,1270510.2245322848,1406552.4018758608,1294088.6476839925,1129105.0115618317,1459437.4688580723
2025-02-26,1217418.93712588,1415566.937154232,1473131.658032463,1598727.3628534728,1477325.6979027984,1053565.8522361617,1448014.434474727,1310791.1772347495,1443291.3695877956,1277941.6984331475,1413847.5275923891,1306343.1195221874,1135470.062943695,1467269.280729259
2025-02-27,1198713.3799053123,1392783.7107193593,1448825.4414453104,1569117.8130080428,1452636.5605968335,1041246.282233427,1423202.1087216903,1291222.6886734401,1426983.014897058,1268731.2608623782,1391085.228650787,1292017.030302956,1120595.7566352803,1443933.600658473
2025-03-03,1188434.2190993896,1376177.1919982992,1429459.6798740928,1540922.7167259827,1434004.622207861,1042823.8394872048,1403947.711201959,1274591.4753381012,1393995.637954277,1265850.6318612471,1374536.255438243,1285962.9501072275,1112192.4006795527,1424119.4174451828
2025-03-04,1180081.931967115,1360899.2305160854,1412829.4438370182,1521033.7620642346,1417346.4666741234,1041600.1568365995,1387582.0982580716,1265665.1123357355,1384729.5144809196,1251340.8416754291,1359316.9584227065,1282469.773962942,1109073.7654759637,1402724.8956933965
2025-03-05,1202088.6163414805,1380939.5516038325,1434891.4200299217,1547009.6402758558,1440122.267471634,1051653.1973530487,1407156.6589337413,1281069.1244239633,1402891.0938663285,1259537.7692765014,1379366.5714999784,1288673.9125423776,1119208.0424049243,1427213.609200439
2025-03-06,1190431.2284290947,1370772.110762323,1420570.4887607684,1531222.3195114632,1426670.4620899784,1055091.8220346135,1396404.5302639827,1272305.1046780348,1394366.3055155831,1261163.8124996594,1369221.717220636,1289046.0084774846,1115210.662398476,1414288.4228597758
2025-03-07,1183158.9359458715,1364275.748495204,1415018.6749813927,1526221.4301756867,1420840.4299710153,1046070.300794219,1389536.3670603116,1264499.500882003,1381393.7326528823,1253607.2439319645,1362728.8834892889,1277764.5843638524,1107675.574642717,1408765.9574205084
2025-03-10,1181160.794785325,1359189.4527713805,1408028.263126337,1516315.080439906,1413706.923181221,1043620.8426010516,1381850.0568882762,1257950.7445746558,1373239.4987515844,1248160.883212024,1357692.5393630331,1272793.6827971044,1102688.2350896485,1405504.8862503772
2025-03-11,1162900.5419462682,1335161.8803054255,1379830.748398212,1482507.628545536,1387021.4980290146,1030812.0111877805,1355341.8641410498,1236215.2360896498,1349147.577720855,1235024.617183559,1333738.6393926162,1260865.6883010303,1092797.1297488352,1377473.0002896877
2025-03-12,1174499.060574343,1349624.3657446913,1396289.5827150883,1505861.396084135,1403646.5357159302,1033673.0012066795,1371814.3995781166,1247824.5292565194,1355077.9193661755,1246065.3734996794,1348140.1730965474,1271968.6183140164,1100405.2401887544,1393144.372936485
2025-03-13,1153940.4866809952,1328701.5769966212,1371428.9880192508,1478160.9723246123,1377778.470266998,1032153.8925265239,1349957.5835401253,1230087.1063463194,1342476.014064781,1237877.302455473,1327259.9373956292,1264510.5270312044,1091236.8570481658,1369554.0751875162
2025-03-14,1162764.9589371176,1329480.693918179,1372650.4894955175,1475962.1977515751,1378444.1981521838,1028178.8157573908,1346862.8499946138,1230443.9552024505,1338028.229552826,1235498.1358765066,1328133.1265502542,1264826.3784755436,1097296.5648706695,1368705.276825924
2025-03-17,1173060.6205538856,1340802.14841744,1384728.8109846236,1491049.2172682143,1391118.9246813436,1028135.9910222474,1358945.2538120134,1238878.037440687,1349518.245282161,1241281.4796347185,1339383.8477651558,1274762.2086425545,1105957.6124072047,1380249.241581387
2025-03-18,1186094.0473009152,1352434.992138092,1396847.6659643115,1502789.038876914,1403577.2947206208,1045132.3319573674,1370622.758754729,1247449.8488971544,1355077.9193661755,1254229.6911399355,1351009.7429385292,1289779.4425873754,1120020.9024418893,1390334.4382242386
2025-03-19,1169371.3238375168,1332464.2139132642,1375077.0850001841,1477563.6187457354,1382101.62247819,1030134.1457655712,1349134.009270818,1230039.5192057872,1338398.8971141318,1242524.3765898172,1331078.8483233545,1275424.3561008149,1109013.9871365028,1366657.2286634564
2025-03-20,1186064.6914326258,1360275.6715154864,1407486.9263967923,1517329.4584168736,1414582.309248769,1038658.943421115,1379492.848275665,1253364.0006016763,1367309.1571062638,1258177.7125139912,1358796.4366728934,1286877.949959745,1121456.874951548,1399273.1849890426
2025-03-21,1170157.5346879556,1347401.6477131704,1391593.514423005,1500084.7632680584,1398847.3087567391,1040615.6494804921,1366940.7285106103,1243945.2474394564,1356189.8089382348,1255894.8694242756,1345922.3402180313,1282674.1519032635,1117212.4998419185,1385068.4617424128
2025-03-24,1162657.2723814792,1341903.9192425273,1387745.512900349,1494930.0291764713,1395062.74739403,1026675.1709772677,1362722.9217325526,1238206.4570826895,1354707.2518048694,1253847.7231145068,1340413.782119607,1276373.5434050676,1108695.3242943147,1380031.1663193577
2025-03-25,1168883.607545354,1353641.1421012422,1403937.8618996483,1514574.4754412323,1410176.2867385822,1031661.3034841015,1378181.3181589579,1247534.9587714858,1368791.7142396292,1260287.1961796242,1352077.293673983,1279789.5604440423,1109629.5780696133,1394547.3352824496
2025-03-26,1171069.0104052706,1351532.2807056191,1397849.8213160192,1508120.9155017673,1404866.851050137,1033866.9984233335,1373943.9828360719,1246812.4000054698,1367679.82466757,1261848.827959324,1350017.297680142,1284356.550185681,1114719.2517146925,1389833.24004208
2025-03-27,1159972.6471721602,1333375.2234856917,1377406.2494041414,1479494.8459360732,1384115.9289353858,1023269.6109243596,1352246.7057864866,1229531.4854572057,1341734.6789421688,1253991.4371056072,1331924.6493276928,1278637.545279373,1108237.2953294753,1367739.2280913077
2025-03-28,1138837.3144842633,1314489.891227058,1362465.6158546365,1459051.4211203852,1367905.201298683,1005813.8608581767,1335197.63776367,1209991.1115973142,1328391.4385181624,1240013.647264473,1313001.6653631984,1259878.028110389,1090167.8910115885,1349679.4352444275
2025-03-31,1095561.2761075688,1264010.6794355554,1308515.5172588257,1394205.5293926059,1315469.7604553534,968974.2306618604,1281932.301279002,1159190.0340494195,1280578.2640180092,1204986.8799323828,1262615.1596904525,1217926.3028367364,1051504.9524753408,1297452.8466067826
2025-04-01,1127067.432867234,1300211.7940822765,1347771.1384054904,1440350.959006886,1354594.7756754174,988234.8828510351,1319378.805758712,1191915.3277085698,1306894.0773047165,1228523.2061309176,1298775.7488513023,1248308.1195831164,1077457.6570883158,1335260.6182945007
2025-04-02,1128489.2675711168,1300464.152614047,1346646.0967394367,1439212.949012111,1353499.8018256808,994056.897909808,1318375.228805436,1192926.3630023657,1304670.1850487387,1227683.0801546858,1299032.5643723565,1244783.8501841924,1076313.1261475536,1335078.688252711
2025-04-07,1017240.8426821462,1174945.2450510254,1215542.0643949907,1296469.2685925078,1223522.869090012,911019.0416740334,1190655.2618092136,1077215.6599980856,1174203.1212991213,1121746.6542816649,1173658.0465286083,1130559.2647480392,975015.2691795032,1206453.1574223137
2025-04-08,992260.6876988398,1139205.6773429145,1183005.6168526106,1242500.2487957443,1189525.042242902,895667.177707958,1151163.3636603884,1033953.0418848883,1136026.737833632,1110459.7960092502,1138015.6834008575,1111698.6681918958,953698.8216864648,1168398.2939042654
2025-04-09,932070.0530762902,1078255.1597663402,1125683.3968426299,1176701.6884704144,1132292.459949895,852984.0320089732,1093341.626810117,974123.0975399637,1083765.7788215238,1066384.0789296415,1077051.8166506563,1049305.9732465998,898491.3465510966,1110800.0865598528
2025-04-10,1014067.5307639992,1176004.0322288657,1230519.7058427415,1292763.014636559,1235621.4158291447,909694.552210259,1192683.006115909,1064203.2572577228,1191994.1462350832,1145197.307467698,1174665.8030121173,1129551.5343392033,976188.166463256,1213038.8710143089
2025-04-11,1047579.1758025526,1211284.5605809842,1265740.1965345624,1339606.257828589,1271003.5155365614,936099.2316973282,1229484.082049324,1093818.3210491051,1219792.5166551557,1168982.6611021743,1209918.288193566,1165438.7638533209,1006880.5535411728,1248597.929742393
2025-04-14,1060844.0199866572,1206858.4900880172,1253994.7794469374,1325855.5004870195,1260588.4103001682,942136.5086238508,1219098.4248510276,1092940.0921658988,1213491.5074485291,1162761.6975004354,1205654.825904755,1175184.0291193305,1018708.062473692,1236622.9848304049
2025-04-15,1077071.2153820961,1221232.8053118917,1269304.7856269074,1341054.2228273642,1275994.0572590842,946728.3440581609,1232514.8948437397,1112240.233012895,1225722.8583004763,1170308.027592526,1220018.6791910236,1180569.5946307243,1022825.8874796536,1253245.1096284846
2025-04-16,1059082.4613723622,1198018.6247035891,1243257.8703303416,1310829.3680996196,1251601.958830862,938920.4585595214,1208810.545042554,1090414.5824501908,1203484.1619644181,1159032.0303043,1196827.556926986,1167220.791245652,1010515.2609539964,1226336.226424303
2025-04-17,1050919.6169013432,1186208.4073722146,1232464.8488882966,1297981.8128447263,1240523.239254266,933974.4117957518,1196562.1893591809,1083174.1169713794,1190140.9215404114,1147528.8354324002,1185038.127920031,1154987.577487754,999950.4639816585,1214123.876086027
2025-04-18,1055454.9524079228,1191009.1121136765,1237601.3980019356,1304767.9279566742,1244251.1716801752,934707.6159057308,1201162.4524928846,1086327.44875494,1192735.3682458363,1151193.372966478,1189856.5776687253,1161301.3220123595,1006247.297815168,1218665.483741494
2025-04-21,1036112.3966968871,1174003.198670881,1216414.3182884972,1284561.4347451387,1223623.065648301,919278.892250854,1183624.467780846,1070149.8994926773,1175685.7915443457,1141676.7301497285,1172892.2608938834,1143686.3973629668,995877.311688252,1199282.90495672
2025-04-22,1017856.4984687435,1151928.2697618098,1192940.829928437,1255753.195916704,1199357.3574372365,907747.33436977,1158717.3275372544,1052631.4868246522,1156041.5419137124,1127028.7504238307,1150879.7221530755,1121391.1197592253,981147.6315447494,1178093.931467435
2025-04-23,1053334.5731985415,1203429.6432908508,1253533.1204234902,1325161.6489535288,1258620.519168501,936301.2110633496,1214586.3260704034,1100000.2734893134,1207190.611353761,1158939.0645768894,1202226.8002786702,1151065.6132427678,1009068.4972966852,1237827.8367218436
2025-04-24,1034731.6670136147,1185568.6644772296,1234111.3923994855,1305296.7393867725,1238245.4689680126,927195.9472491299,1197557.1132827532,1091020.0877900696,1200148.2670245224,1140873.9841665428,1184338.2282406024,1129394.6594737603,992356.5170242965,1222009.7154132642
2025-04-25,1051515.3762958385,1210668.19748376,1261753.3574816072,1337716.7202132493,1265759.7426427533,938517.0904593441,1224755.8832352092,1113083.7834511616,1228687.9725672072,1156149.530366078,1209355.8800355785,1144449.817448211,1010241.5553353447,1249126.4941948976
2025-04-28,1057528.7320880997,1219874.4640138664,1271011.3917608296,1350066.2039136752,1274042.5168964644,943016.2380386145,1234610.1100536624,1122139.5615966306,1239065.985612624,1165173.8495392702,1218526.2064830891,1150394.7868347708,1014761.061122562,1260969.4483725005
2025-04-29,1067987.0073761407,1229603.5953859484,1280716.5469517468,1358035.9644848455,1284520.731495693,956962.8147917318,1243998.632105354,1133242.0243678978,1243884.4376858852,1173223.5177753086,1228238.6742021658,1160144.5017934225,1020864.1792121788,1270003.048836002
2025-04-30,1072093.6051560387,1232017.6237173914,1286423.4146146097,1360873.3979784355,1289099.6662583686,950456.9009009629,1247657.6506818216,1133376.3623186424,1249814.7793312059,1168121.1781602984,1230589.695871164,1163835.5106577617,1015316.9183791552,1273944.3832657272
2025-05-02,1090262.2870828162,1263948.830260024,1324827.7828166585,1406506.1649981986,1323835.0604379114,970913.857458518,1283826.654501305,1164328.4606653994,1286137.9381020237,1181867.8275163802,1262380.899661688,1171681.5890255298,1022529.7073334354,1316575.6853195569
2025-05-05,1082226.380054226,1251933.268160796,1314076.0056474546,1389581.2404451831,1309728.5237245676,967344.9641215667,1268315.4511018195,1150065.3365969723,1274647.9223726885,1180337.192055829,1250469.4311644137,1160103.8480690687,1021518.3041100302,1304447.6032407538
2025-05-06,1090573.0056697563,1249555.227250976,1304562.562722764,1380400.3894438192,1301577.5709374999,988265.0283243923,1261768.209064483,1149482.8043594197,1267605.6911553086,1184422.7414301245,1248184.0014237931,1169516.531151774,1032260.8184222413,1298898.401345673
2025-05-07,1091836.0584642636,1253133.3303282687,1311768.3865993514,1386311.1254722353,1306561.5868359446,982532.6561940074,1266095.8133678623,1150821.4798506747,1262787.3521939064,1184702.8157001133,1251753.445063318,1168413.585881292,1032108.3430915248,1306370.4359242872
